province,sector,source,scenario,year,value,unit
NU,commercial,oilProducts,reference,2021,0.1112,Petajoules
ON,commercial,oilProducts,reference,2021,70.7849,Petajoules
PE,commercial,oilProducts,reference,2021,0.1627,Petajoules
QC,commercial,oilProducts,reference,2021,15.8786,Petajoules
SK,commercial,oilProducts,reference,2021,3.3115,Petajoules
YT,commercial,oilProducts,reference,2021,0.2299,Petajoules
all,commercial,oilProducts,reference,2022,201.0015,Petajoules
AB,commercial,oilProducts,reference,2022,84.3073,Petajoules
BC,commercial,oilProducts,reference,2022,11.0005,Petajoules
MB,commercial,oilProducts,reference,2022,4.0781,Petajoules
NB,commercial,oilProducts,reference,2022,3.3111,Petajoules
NL,commercial,oilProducts,reference,2022,3.1809,Petajoules
NS,commercial,oilProducts,reference,2022,3.534,Petajoules
NT,commercial,oilProducts,reference,2022,0.6233,Petajoules
NU,commercial,oilProducts,reference,2022,0.1099,Petajoules
ON,commercial,oilProducts,reference,2022,71.2238,Petajoules
PE,commercial,oilProducts,reference,2022,0.1615,Petajoules
QC,commercial,oilProducts,reference,2022,15.9127,Petajoules
SK,commercial,oilProducts,reference,2022,3.3345,Petajoules
YT,commercial,oilProducts,reference,2022,0.2241,Petajoules
all,commercial,oilProducts,reference,2023,201.7822,Petajoules
AB,commercial,oilProducts,reference,2023,84.5149,Petajoules
BC,commercial,oilProducts,reference,2023,11.1711,Petajoules
MB,commercial,oilProducts,reference,2023,4.0899,Petajoules
NB,commercial,oilProducts,reference,2023,3.2608,Petajoules
NL,commercial,oilProducts,reference,2023,3.1508,Petajoules
NS,commercial,oilProducts,reference,2023,3.4642,Petajoules
NT,commercial,oilProducts,reference,2023,0.6094,Petajoules
NU,commercial,oilProducts,reference,2023,0.1093,Petajoules
ON,commercial,oilProducts,reference,2023,71.7095,Petajoules
PE,commercial,oilProducts,reference,2023,0.1602,Petajoules
QC,commercial,oilProducts,reference,2023,15.9557,Petajoules
SK,commercial,oilProducts,reference,2023,3.367,Petajoules
YT,commercial,oilProducts,reference,2023,0.2197,Petajoules
all,commercial,oilProducts,reference,2024,203.1055,Petajoules
AB,commercial,oilProducts,reference,2024,85.2154,Petajoules
BC,commercial,oilProducts,reference,2024,11.33,Petajoules
MB,commercial,oilProducts,reference,2024,4.0924,Petajoules
NB,commercial,oilProducts,reference,2024,3.2178,Petajoules
NL,commercial,oilProducts,reference,2024,3.108,Petajoules
NS,commercial,oilProducts,reference,2024,3.4129,Petajoules
NT,commercial,oilProducts,reference,2024,0.592,Petajoules
NU,commercial,oilProducts,reference,2024,0.1081,Petajoules
ON,commercial,oilProducts,reference,2024,72.2677,Petajoules
PE,commercial,oilProducts,reference,2024,0.1582,Petajoules
QC,commercial,oilProducts,reference,2024,15.9885,Petajoules
SK,commercial,oilProducts,reference,2024,3.4,Petajoules
YT,commercial,oilProducts,reference,2024,0.2146,Petajoules
all,commercial,oilProducts,reference,2025,204.5102,Petajoules
AB,commercial,oilProducts,reference,2025,86.0055,Petajoules
BC,commercial,oilProducts,reference,2025,11.4776,Petajoules
MB,commercial,oilProducts,reference,2025,4.1047,Petajoules
NB,commercial,oilProducts,reference,2025,3.1782,Petajoules
NL,commercial,oilProducts,reference,2025,3.0993,Petajoules
NS,commercial,oilProducts,reference,2025,3.3748,Petajoules
NT,commercial,oilProducts,reference,2025,0.5791,Petajoules
NU,commercial,oilProducts,reference,2025,0.1077,Petajoules
ON,commercial,oilProducts,reference,2025,72.7739,Petajoules
PE,commercial,oilProducts,reference,2025,0.1568,Petajoules
QC,commercial,oilProducts,reference,2025,16.0078,Petajoules
SK,commercial,oilProducts,reference,2025,3.4334,Petajoules
YT,commercial,oilProducts,reference,2025,0.2111,Petajoules
all,commercial,oilProducts,reference,2026,205.9671,Petajoules
AB,commercial,oilProducts,reference,2026,86.8575,Petajoules
BC,commercial,oilProducts,reference,2026,11.6489,Petajoules
MB,commercial,oilProducts,reference,2026,4.1081,Petajoules
NB,commercial,oilProducts,reference,2026,3.1407,Petajoules
NL,commercial,oilProducts,reference,2026,3.0759,Petajoules
NS,commercial,oilProducts,reference,2026,3.3324,Petajoules
NT,commercial,oilProducts,reference,2026,0.568,Petajoules
NU,commercial,oilProducts,reference,2026,0.1074,Petajoules
ON,commercial,oilProducts,reference,2026,73.3076,Petajoules
PE,commercial,oilProducts,reference,2026,0.1556,Petajoules
QC,commercial,oilProducts,reference,2026,15.9978,Petajoules
SK,commercial,oilProducts,reference,2026,3.4589,Petajoules
YT,commercial,oilProducts,reference,2026,0.2082,Petajoules
all,commercial,oilProducts,reference,2027,207.4609,Petajoules
AB,commercial,oilProducts,reference,2027,87.6642,Petajoules
BC,commercial,oilProducts,reference,2027,11.8336,Petajoules
MB,commercial,oilProducts,reference,2027,4.1304,Petajoules
NB,commercial,oilProducts,reference,2027,3.1123,Petajoules
NL,commercial,oilProducts,reference,2027,3.0699,Petajoules
NS,commercial,oilProducts,reference,2027,3.2876,Petajoules
NT,commercial,oilProducts,reference,2027,0.5578,Petajoules
NU,commercial,oilProducts,reference,2027,0.1071,Petajoules
ON,commercial,oilProducts,reference,2027,73.8667,Petajoules
PE,commercial,oilProducts,reference,2027,0.1552,Petajoules
QC,commercial,oilProducts,reference,2027,15.9854,Petajoules
SK,commercial,oilProducts,reference,2027,3.4843,Petajoules
YT,commercial,oilProducts,reference,2027,0.2068,Petajoules
all,commercial,oilProducts,reference,2028,209.0188,Petajoules
AB,commercial,oilProducts,reference,2028,88.4707,Petajoules
BC,commercial,oilProducts,reference,2028,12.0314,Petajoules
MB,commercial,oilProducts,reference,2028,4.1523,Petajoules
NB,commercial,oilProducts,reference,2028,3.0849,Petajoules
NL,commercial,oilProducts,reference,2028,3.0489,Petajoules
NS,commercial,oilProducts,reference,2028,3.2552,Petajoules
NT,commercial,oilProducts,reference,2028,0.5455,Petajoules
NU,commercial,oilProducts,reference,2028,0.1076,Petajoules
ON,commercial,oilProducts,reference,2028,74.4761,Petajoules
PE,commercial,oilProducts,reference,2028,0.1551,Petajoules
QC,commercial,oilProducts,reference,2028,15.9767,Petajoules
SK,commercial,oilProducts,reference,2028,3.5097,Petajoules
YT,commercial,oilProducts,reference,2028,0.2048,Petajoules
all,commercial,oilProducts,reference,2029,210.7203,Petajoules
AB,commercial,oilProducts,reference,2029,89.329,Petajoules
BC,commercial,oilProducts,reference,2029,12.2336,Petajoules
MB,commercial,oilProducts,reference,2029,4.1742,Petajoules
NB,commercial,oilProducts,reference,2029,3.0699,Petajoules
NL,commercial,oilProducts,reference,2029,3.0448,Petajoules
NS,commercial,oilProducts,reference,2029,3.2263,Petajoules
NT,commercial,oilProducts,reference,2029,0.537,Petajoules
NU,commercial,oilProducts,reference,2029,0.1076,Petajoules
ON,commercial,oilProducts,reference,2029,75.1269,Petajoules
PE,commercial,oilProducts,reference,2029,0.1551,Petajoules
QC,commercial,oilProducts,reference,2029,15.9688,Petajoules
SK,commercial,oilProducts,reference,2029,3.5432,Petajoules
YT,commercial,oilProducts,reference,2029,0.204,Petajoules
all,commercial,oilProducts,reference,2030,212.5722,Petajoules
AB,commercial,oilProducts,reference,2030,90.2882,Petajoules
BC,commercial,oilProducts,reference,2030,12.4071,Petajoules
MB,commercial,oilProducts,reference,2030,4.2064,Petajoules
NB,commercial,oilProducts,reference,2030,3.044,Petajoules
NL,commercial,oilProducts,reference,2030,3.0425,Petajoules
NS,commercial,oilProducts,reference,2030,3.197,Petajoules
NT,commercial,oilProducts,reference,2030,0.5262,Petajoules
NU,commercial,oilProducts,reference,2030,0.1076,Petajoules
ON,commercial,oilProducts,reference,2030,75.8366,Petajoules
PE,commercial,oilProducts,reference,2030,0.1557,Petajoules
QC,commercial,oilProducts,reference,2030,15.9896,Petajoules
SK,commercial,oilProducts,reference,2030,3.5685,Petajoules
YT,commercial,oilProducts,reference,2030,0.2027,Petajoules
all,commercial,oilProducts,reference,2031,214.449,Petajoules
AB,commercial,oilProducts,reference,2031,91.237,Petajoules
BC,commercial,oilProducts,reference,2031,12.5678,Petajoules
MB,commercial,oilProducts,reference,2031,4.2296,Petajoules
NB,commercial,oilProducts,reference,2031,3.0202,Petajoules
NL,commercial,oilProducts,reference,2031,3.0417,Petajoules
NS,commercial,oilProducts,reference,2031,3.1722,Petajoules
NT,commercial,oilProducts,reference,2031,0.5163,Petajoules
NU,commercial,oilProducts,reference,2031,0.1077,Petajoules
ON,commercial,oilProducts,reference,2031,76.5741,Petajoules
PE,commercial,oilProducts,reference,2031,0.1547,Petajoules
QC,commercial,oilProducts,reference,2031,16.0309,Petajoules
SK,commercial,oilProducts,reference,2031,3.5945,Petajoules
YT,commercial,oilProducts,reference,2031,0.2026,Petajoules
all,commercial,oilProducts,reference,2032,216.2845,Petajoules
AB,commercial,oilProducts,reference,2032,92.0949,Petajoules
BC,commercial,oilProducts,reference,2032,12.7261,Petajoules
MB,commercial,oilProducts,reference,2032,4.2529,Petajoules
NB,commercial,oilProducts,reference,2032,3.0111,Petajoules
NL,commercial,oilProducts,reference,2032,3.0422,Petajoules
NS,commercial,oilProducts,reference,2032,3.1518,Petajoules
NT,commercial,oilProducts,reference,2032,0.5068,Petajoules
NU,commercial,oilProducts,reference,2032,0.1079,Petajoules
ON,commercial,oilProducts,reference,2032,77.3277,Petajoules
PE,commercial,oilProducts,reference,2032,0.1558,Petajoules
QC,commercial,oilProducts,reference,2032,16.0852,Petajoules
SK,commercial,oilProducts,reference,2032,3.6205,Petajoules
YT,commercial,oilProducts,reference,2032,0.2018,Petajoules
all,commercial,oilProducts,reference,2033,218.0085,Petajoules
AB,commercial,oilProducts,reference,2033,92.8619,Petajoules
BC,commercial,oilProducts,reference,2033,12.8749,Petajoules
MB,commercial,oilProducts,reference,2033,4.2764,Petajoules
NB,commercial,oilProducts,reference,2033,2.9938,Petajoules
NL,commercial,oilProducts,reference,2033,3.0443,Petajoules
NS,commercial,oilProducts,reference,2033,3.1347,Petajoules
NT,commercial,oilProducts,reference,2033,0.5008,Petajoules
NU,commercial,oilProducts,reference,2033,0.1087,Petajoules
ON,commercial,oilProducts,reference,2033,78.0541,Petajoules
PE,commercial,oilProducts,reference,2033,0.1574,Petajoules
QC,commercial,oilProducts,reference,2033,16.1447,Petajoules
SK,commercial,oilProducts,reference,2033,3.6548,Petajoules
YT,commercial,oilProducts,reference,2033,0.2022,Petajoules
all,commercial,oilProducts,reference,2034,219.5411,Petajoules
AB,commercial,oilProducts,reference,2034,93.4595,Petajoules
BC,commercial,oilProducts,reference,2034,13.0246,Petajoules
MB,commercial,oilProducts,reference,2034,4.3001,Petajoules
NB,commercial,oilProducts,reference,2034,2.991,Petajoules
NL,commercial,oilProducts,reference,2034,3.0637,Petajoules
NS,commercial,oilProducts,reference,2034,3.1213,Petajoules
NT,commercial,oilProducts,reference,2034,0.4926,Petajoules
NU,commercial,oilProducts,reference,2034,0.1089,Petajoules
ON,commercial,oilProducts,reference,2034,78.7408,Petajoules
PE,commercial,oilProducts,reference,2034,0.1594,Petajoules
QC,commercial,oilProducts,reference,2034,16.1957,Petajoules
SK,commercial,oilProducts,reference,2034,3.6814,Petajoules
YT,commercial,oilProducts,reference,2034,0.2022,Petajoules
all,commercial,oilProducts,reference,2035,220.89,Petajoules
AB,commercial,oilProducts,reference,2035,93.9564,Petajoules
BC,commercial,oilProducts,reference,2035,13.1641,Petajoules
MB,commercial,oilProducts,reference,2035,4.3242,Petajoules
NB,commercial,oilProducts,reference,2035,2.9765,Petajoules
NL,commercial,oilProducts,reference,2035,3.0841,Petajoules
NS,commercial,oilProducts,reference,2035,3.1016,Petajoules
NT,commercial,oilProducts,reference,2035,0.4849,Petajoules
NU,commercial,oilProducts,reference,2035,0.1092,Petajoules
ON,commercial,oilProducts,reference,2035,79.3661,Petajoules
PE,commercial,oilProducts,reference,2035,0.1614,Petajoules
QC,commercial,oilProducts,reference,2035,16.2513,Petajoules
SK,commercial,oilProducts,reference,2035,3.7082,Petajoules
YT,commercial,oilProducts,reference,2035,0.2021,Petajoules
all,commercial,oilProducts,reference,2036,222.1166,Petajoules
AB,commercial,oilProducts,reference,2036,94.3775,Petajoules
BC,commercial,oilProducts,reference,2036,13.292,Petajoules
MB,commercial,oilProducts,reference,2036,4.3392,Petajoules
NB,commercial,oilProducts,reference,2036,2.9636,Petajoules
NL,commercial,oilProducts,reference,2036,3.1216,Petajoules
NS,commercial,oilProducts,reference,2036,3.0849,Petajoules
NT,commercial,oilProducts,reference,2036,0.4778,Petajoules
NU,commercial,oilProducts,reference,2036,0.1102,Petajoules
ON,commercial,oilProducts,reference,2036,79.9514,Petajoules
PE,commercial,oilProducts,reference,2036,0.164,Petajoules
QC,commercial,oilProducts,reference,2036,16.2966,Petajoules
SK,commercial,oilProducts,reference,2036,3.7352,Petajoules
YT,commercial,oilProducts,reference,2036,0.2024,Petajoules
all,commercial,oilProducts,reference,2037,223.2467,Petajoules
AB,commercial,oilProducts,reference,2037,94.7723,Petajoules
BC,commercial,oilProducts,reference,2037,13.4018,Petajoules
MB,commercial,oilProducts,reference,2037,4.3638,Petajoules
NB,commercial,oilProducts,reference,2037,2.9526,Petajoules
NL,commercial,oilProducts,reference,2037,3.144,Petajoules
NS,commercial,oilProducts,reference,2037,3.0713,Petajoules
NT,commercial,oilProducts,reference,2037,0.4711,Petajoules
NU,commercial,oilProducts,reference,2037,0.1106,Petajoules
ON,commercial,oilProducts,reference,2037,80.4816,Petajoules
PE,commercial,oilProducts,reference,2037,0.1666,Petajoules
QC,commercial,oilProducts,reference,2037,16.3386,Petajoules
SK,commercial,oilProducts,reference,2037,3.7704,Petajoules
YT,commercial,oilProducts,reference,2037,0.202,Petajoules
all,commercial,oilProducts,reference,2038,224.3302,Petajoules
AB,commercial,oilProducts,reference,2038,95.1828,Petajoules
BC,commercial,oilProducts,reference,2038,13.506,Petajoules
MB,commercial,oilProducts,reference,2038,4.3792,Petajoules
NB,commercial,oilProducts,reference,2038,2.9428,Petajoules
NL,commercial,oilProducts,reference,2038,3.1832,Petajoules
NS,commercial,oilProducts,reference,2038,3.0708,Petajoules
NT,commercial,oilProducts,reference,2038,0.4648,Petajoules
NU,commercial,oilProducts,reference,2038,0.1116,Petajoules
ON,commercial,oilProducts,reference,2038,80.9407,Petajoules
PE,commercial,oilProducts,reference,2038,0.1709,Petajoules
QC,commercial,oilProducts,reference,2038,16.3772,Petajoules
SK,commercial,oilProducts,reference,2038,3.7975,Petajoules
YT,commercial,oilProducts,reference,2038,0.2026,Petajoules
all,commercial,oilProducts,reference,2039,225.3891,Petajoules
AB,commercial,oilProducts,reference,2039,95.569,Petajoules
BC,commercial,oilProducts,reference,2039,13.601,Petajoules
MB,commercial,oilProducts,reference,2039,4.4041,Petajoules
NB,commercial,oilProducts,reference,2039,2.9475,Petajoules
NL,commercial,oilProducts,reference,2039,3.2232,Petajoules
NS,commercial,oilProducts,reference,2039,3.0631,Petajoules
NT,commercial,oilProducts,reference,2039,0.4592,Petajoules
NU,commercial,oilProducts,reference,2039,0.1121,Petajoules
ON,commercial,oilProducts,reference,2039,81.3807,Petajoules
PE,commercial,oilProducts,reference,2039,0.1753,Petajoules
QC,commercial,oilProducts,reference,2039,16.4177,Petajoules
SK,commercial,oilProducts,reference,2039,3.8327,Petajoules
YT,commercial,oilProducts,reference,2039,0.2034,Petajoules
all,commercial,oilProducts,reference,2040,226.4074,Petajoules
AB,commercial,oilProducts,reference,2040,96.0106,Petajoules
BC,commercial,oilProducts,reference,2040,13.702,Petajoules
MB,commercial,oilProducts,reference,2040,4.42,Petajoules
NB,commercial,oilProducts,reference,2040,2.9289,Petajoules
NL,commercial,oilProducts,reference,2040,3.2483,Petajoules
NS,commercial,oilProducts,reference,2040,3.0582,Petajoules
NT,commercial,oilProducts,reference,2040,0.4537,Petajoules
NU,commercial,oilProducts,reference,2040,0.1132,Petajoules
ON,commercial,oilProducts,reference,2040,81.7662,Petajoules
PE,commercial,oilProducts,reference,2040,0.1803,Petajoules
QC,commercial,oilProducts,reference,2040,16.4617,Petajoules
SK,commercial,oilProducts,reference,2040,3.8602,Petajoules
YT,commercial,oilProducts,reference,2040,0.2044,Petajoules
all,commercial,bio,reference,2005,0.0248,Petajoules
AB,commercial,bio,reference,2005,0,Petajoules
BC,commercial,bio,reference,2005,0,Petajoules
MB,commercial,bio,reference,2005,0,Petajoules
NB,commercial,bio,reference,2005,0,Petajoules
NL,commercial,bio,reference,2005,0,Petajoules
NS,commercial,bio,reference,2005,0,Petajoules
NT,commercial,bio,reference,2005,0.0248,Petajoules
NU,commercial,bio,reference,2005,0,Petajoules
ON,commercial,bio,reference,2005,0,Petajoules
PE,commercial,bio,reference,2005,0,Petajoules
QC,commercial,bio,reference,2005,0,Petajoules
SK,commercial,bio,reference,2005,0,Petajoules
YT,commercial,bio,reference,2005,0,Petajoules
all,commercial,bio,reference,2006,0.0248,Petajoules
AB,commercial,bio,reference,2006,0,Petajoules
BC,commercial,bio,reference,2006,0,Petajoules
MB,commercial,bio,reference,2006,0,Petajoules
NB,commercial,bio,reference,2006,0,Petajoules
NL,commercial,bio,reference,2006,0,Petajoules
NS,commercial,bio,reference,2006,0,Petajoules
NT,commercial,bio,reference,2006,0.0248,Petajoules
NU,commercial,bio,reference,2006,0,Petajoules
ON,commercial,bio,reference,2006,0,Petajoules
PE,commercial,bio,reference,2006,0,Petajoules
QC,commercial,bio,reference,2006,0,Petajoules
SK,commercial,bio,reference,2006,0,Petajoules
YT,commercial,bio,reference,2006,0,Petajoules
all,commercial,bio,reference,2007,0.037,Petajoules
AB,commercial,bio,reference,2007,0,Petajoules
BC,commercial,bio,reference,2007,0,Petajoules
MB,commercial,bio,reference,2007,0,Petajoules
NB,commercial,bio,reference,2007,0,Petajoules
NL,commercial,bio,reference,2007,0,Petajoules
NS,commercial,bio,reference,2007,0,Petajoules
NT,commercial,bio,reference,2007,0.037,Petajoules
NU,commercial,bio,reference,2007,0,Petajoules
ON,commercial,bio,reference,2007,0,Petajoules
PE,commercial,bio,reference,2007,0,Petajoules
QC,commercial,bio,reference,2007,0,Petajoules
SK,commercial,bio,reference,2007,0,Petajoules
YT,commercial,bio,reference,2007,0,Petajoules
all,commercial,bio,reference,2008,0.086,Petajoules
AB,commercial,bio,reference,2008,0,Petajoules
BC,commercial,bio,reference,2008,0,Petajoules
MB,commercial,bio,reference,2008,0,Petajoules
NB,commercial,bio,reference,2008,0,Petajoules
NL,commercial,bio,reference,2008,0,Petajoules
NS,commercial,bio,reference,2008,0,Petajoules
NT,commercial,bio,reference,2008,0.086,Petajoules
NU,commercial,bio,reference,2008,0,Petajoules
ON,commercial,bio,reference,2008,0,Petajoules
PE,commercial,bio,reference,2008,0,Petajoules
QC,commercial,bio,reference,2008,0,Petajoules
SK,commercial,bio,reference,2008,0,Petajoules
YT,commercial,bio,reference,2008,0,Petajoules
all,commercial,bio,reference,2009,0.1085,Petajoules
AB,commercial,bio,reference,2009,0,Petajoules
BC,commercial,bio,reference,2009,0,Petajoules
MB,commercial,bio,reference,2009,0,Petajoules
NB,commercial,bio,reference,2009,0,Petajoules
NL,commercial,bio,reference,2009,0,Petajoules
NS,commercial,bio,reference,2009,0,Petajoules
NT,commercial,bio,reference,2009,0.1085,Petajoules
NU,commercial,bio,reference,2009,0,Petajoules
ON,commercial,bio,reference,2009,0,Petajoules
PE,commercial,bio,reference,2009,0,Petajoules
QC,commercial,bio,reference,2009,0,Petajoules
SK,commercial,bio,reference,2009,0,Petajoules
YT,commercial,bio,reference,2009,0,Petajoules
all,commercial,bio,reference,2010,0.164,Petajoules
AB,commercial,bio,reference,2010,0,Petajoules
BC,commercial,bio,reference,2010,0,Petajoules
MB,commercial,bio,reference,2010,0,Petajoules
NB,commercial,bio,reference,2010,0,Petajoules
NL,commercial,bio,reference,2010,0,Petajoules
NS,commercial,bio,reference,2010,0,Petajoules
NT,commercial,bio,reference,2010,0.164,Petajoules
NU,commercial,bio,reference,2010,0,Petajoules
ON,commercial,bio,reference,2010,0,Petajoules
PE,commercial,bio,reference,2010,0,Petajoules
QC,commercial,bio,reference,2010,0,Petajoules
SK,commercial,bio,reference,2010,0,Petajoules
YT,commercial,bio,reference,2010,0,Petajoules
all,commercial,bio,reference,2011,0.1947,Petajoules
AB,commercial,bio,reference,2011,0,Petajoules
BC,commercial,bio,reference,2011,0,Petajoules
MB,commercial,bio,reference,2011,0,Petajoules
NB,commercial,bio,reference,2011,0,Petajoules
NL,commercial,bio,reference,2011,0,Petajoules
NS,commercial,bio,reference,2011,0,Petajoules
NT,commercial,bio,reference,2011,0.1947,Petajoules
NU,commercial,bio,reference,2011,0,Petajoules
ON,commercial,bio,reference,2011,0,Petajoules
PE,commercial,bio,reference,2011,0,Petajoules
QC,commercial,bio,reference,2011,0,Petajoules
SK,commercial,bio,reference,2011,0,Petajoules
YT,commercial,bio,reference,2011,0,Petajoules
all,commercial,bio,reference,2012,0.2255,Petajoules
AB,commercial,bio,reference,2012,0,Petajoules
BC,commercial,bio,reference,2012,0,Petajoules
MB,commercial,bio,reference,2012,0,Petajoules
NB,commercial,bio,reference,2012,0,Petajoules
NL,commercial,bio,reference,2012,0,Petajoules
NS,commercial,bio,reference,2012,0,Petajoules
NT,commercial,bio,reference,2012,0.2255,Petajoules
NU,commercial,bio,reference,2012,0,Petajoules
ON,commercial,bio,reference,2012,0,Petajoules
PE,commercial,bio,reference,2012,0,Petajoules
QC,commercial,bio,reference,2012,0,Petajoules
SK,commercial,bio,reference,2012,0,Petajoules
YT,commercial,bio,reference,2012,0,Petajoules
all,commercial,bio,reference,2013,0.2699,Petajoules
AB,commercial,bio,reference,2013,0,Petajoules
BC,commercial,bio,reference,2013,0,Petajoules
MB,commercial,bio,reference,2013,0,Petajoules
NB,commercial,bio,reference,2013,0,Petajoules
NL,commercial,bio,reference,2013,0,Petajoules
NS,commercial,bio,reference,2013,0,Petajoules
NT,commercial,bio,reference,2013,0.2699,Petajoules
NU,commercial,bio,reference,2013,0,Petajoules
ON,commercial,bio,reference,2013,0,Petajoules
PE,commercial,bio,reference,2013,0,Petajoules
QC,commercial,bio,reference,2013,0,Petajoules
SK,commercial,bio,reference,2013,0,Petajoules
YT,commercial,bio,reference,2013,0,Petajoules
all,commercial,bio,reference,2014,0.3231,Petajoules
AB,commercial,bio,reference,2014,0,Petajoules
BC,commercial,bio,reference,2014,0,Petajoules
MB,commercial,bio,reference,2014,0,Petajoules
NB,commercial,bio,reference,2014,0,Petajoules
NL,commercial,bio,reference,2014,0,Petajoules
NS,commercial,bio,reference,2014,0,Petajoules
NT,commercial,bio,reference,2014,0.3231,Petajoules
NU,commercial,bio,reference,2014,0,Petajoules
ON,commercial,bio,reference,2014,0,Petajoules
PE,commercial,bio,reference,2014,0,Petajoules
QC,commercial,bio,reference,2014,0,Petajoules
SK,commercial,bio,reference,2014,0,Petajoules
YT,commercial,bio,reference,2014,0,Petajoules
all,commercial,bio,reference,2015,0.3869,Petajoules
AB,commercial,bio,reference,2015,0,Petajoules
BC,commercial,bio,reference,2015,0,Petajoules
MB,commercial,bio,reference,2015,0,Petajoules
NB,commercial,bio,reference,2015,0,Petajoules
NL,commercial,bio,reference,2015,0,Petajoules
NS,commercial,bio,reference,2015,0,Petajoules
NT,commercial,bio,reference,2015,0.3869,Petajoules
NU,commercial,bio,reference,2015,0,Petajoules
ON,commercial,bio,reference,2015,0,Petajoules
PE,commercial,bio,reference,2015,0,Petajoules
QC,commercial,bio,reference,2015,0,Petajoules
SK,commercial,bio,reference,2015,0,Petajoules
YT,commercial,bio,reference,2015,0,Petajoules
all,commercial,bio,reference,2016,0.4634,Petajoules
AB,commercial,bio,reference,2016,0,Petajoules
BC,commercial,bio,reference,2016,0,Petajoules
MB,commercial,bio,reference,2016,0,Petajoules
NB,commercial,bio,reference,2016,0,Petajoules
NL,commercial,bio,reference,2016,0,Petajoules
NS,commercial,bio,reference,2016,0,Petajoules
NT,commercial,bio,reference,2016,0.4634,Petajoules
NU,commercial,bio,reference,2016,0,Petajoules
ON,commercial,bio,reference,2016,0,Petajoules
PE,commercial,bio,reference,2016,0,Petajoules
QC,commercial,bio,reference,2016,0,Petajoules
SK,commercial,bio,reference,2016,0,Petajoules
YT,commercial,bio,reference,2016,0,Petajoules
all,commercial,bio,reference,2017,0.5551,Petajoules
AB,commercial,bio,reference,2017,0,Petajoules
BC,commercial,bio,reference,2017,0,Petajoules
MB,commercial,bio,reference,2017,0,Petajoules
NB,commercial,bio,reference,2017,0,Petajoules
NL,commercial,bio,reference,2017,0,Petajoules
NS,commercial,bio,reference,2017,0,Petajoules
NT,commercial,bio,reference,2017,0.5551,Petajoules
NU,commercial,bio,reference,2017,0,Petajoules
ON,commercial,bio,reference,2017,0,Petajoules
PE,commercial,bio,reference,2017,0,Petajoules
QC,commercial,bio,reference,2017,0,Petajoules
SK,commercial,bio,reference,2017,0,Petajoules
YT,commercial,bio,reference,2017,0,Petajoules
all,commercial,bio,reference,2018,0.5498,Petajoules
AB,commercial,bio,reference,2018,0,Petajoules
BC,commercial,bio,reference,2018,0,Petajoules
MB,commercial,bio,reference,2018,0,Petajoules
NB,commercial,bio,reference,2018,0,Petajoules
NL,commercial,bio,reference,2018,0,Petajoules
NS,commercial,bio,reference,2018,0,Petajoules
NT,commercial,bio,reference,2018,0.5489,Petajoules
NU,commercial,bio,reference,2018,0,Petajoules
ON,commercial,bio,reference,2018,0,Petajoules
PE,commercial,bio,reference,2018,0,Petajoules
QC,commercial,bio,reference,2018,0,Petajoules
SK,commercial,bio,reference,2018,0,Petajoules
YT,commercial,bio,reference,2018,0.001,Petajoules
all,commercial,bio,reference,2019,0.5451,Petajoules
AB,commercial,bio,reference,2019,0,Petajoules
BC,commercial,bio,reference,2019,0,Petajoules
MB,commercial,bio,reference,2019,0,Petajoules
NB,commercial,bio,reference,2019,0,Petajoules
NL,commercial,bio,reference,2019,0,Petajoules
NS,commercial,bio,reference,2019,0,Petajoules
NT,commercial,bio,reference,2019,0.5441,Petajoules
NU,commercial,bio,reference,2019,0,Petajoules
ON,commercial,bio,reference,2019,0,Petajoules
PE,commercial,bio,reference,2019,0,Petajoules
QC,commercial,bio,reference,2019,0,Petajoules
SK,commercial,bio,reference,2019,0,Petajoules
YT,commercial,bio,reference,2019,0.001,Petajoules
all,commercial,bio,reference,2020,0.5393,Petajoules
AB,commercial,bio,reference,2020,0,Petajoules
BC,commercial,bio,reference,2020,0,Petajoules
MB,commercial,bio,reference,2020,0,Petajoules
NB,commercial,bio,reference,2020,0,Petajoules
NL,commercial,bio,reference,2020,0,Petajoules
NS,commercial,bio,reference,2020,0,Petajoules
NT,commercial,bio,reference,2020,0.5383,Petajoules
NU,commercial,bio,reference,2020,0,Petajoules
ON,commercial,bio,reference,2020,0,Petajoules
PE,commercial,bio,reference,2020,0,Petajoules
QC,commercial,bio,reference,2020,0,Petajoules
SK,commercial,bio,reference,2020,0,Petajoules
YT,commercial,bio,reference,2020,0.001,Petajoules
all,commercial,bio,reference,2021,0.5319,Petajoules
AB,commercial,bio,reference,2021,0,Petajoules
BC,commercial,bio,reference,2021,0,Petajoules
MB,commercial,bio,reference,2021,0,Petajoules
NB,commercial,bio,reference,2021,0,Petajoules
NL,commercial,bio,reference,2021,0,Petajoules
NS,commercial,bio,reference,2021,0,Petajoules
NT,commercial,bio,reference,2021,0.531,Petajoules
NU,commercial,bio,reference,2021,0,Petajoules
ON,commercial,bio,reference,2021,0,Petajoules
PE,commercial,bio,reference,2021,0,Petajoules
QC,commercial,bio,reference,2021,0,Petajoules
SK,commercial,bio,reference,2021,0,Petajoules
YT,commercial,bio,reference,2021,0.0009,Petajoules
all,commercial,bio,reference,2022,0.5299,Petajoules
AB,commercial,bio,reference,2022,0,Petajoules
