province,source,scenario,year,value,unit
NU,solarWindGeothermal,reference,2023,0.0401,GW.h
ON,solarWindGeothermal,reference,2023,19351.468,GW.h
PE,solarWindGeothermal,reference,2023,566.4078,GW.h
QC,solarWindGeothermal,reference,2023,4076.9972,GW.h
SK,solarWindGeothermal,reference,2023,2104.0338,GW.h
YT,solarWindGeothermal,reference,2023,17.727,GW.h
AB,solarWindGeothermal,reference,2024,5903.9942,GW.h
BC,solarWindGeothermal,reference,2024,1458.6398,GW.h
MB,solarWindGeothermal,reference,2024,1120.8857,GW.h
NB,solarWindGeothermal,reference,2024,283.0288,GW.h
NL,solarWindGeothermal,reference,2024,151.4513,GW.h
NS,solarWindGeothermal,reference,2024,1270.6423,GW.h
NT,solarWindGeothermal,reference,2024,19.7161,GW.h
NU,solarWindGeothermal,reference,2024,0.0401,GW.h
ON,solarWindGeothermal,reference,2024,19630.383,GW.h
PE,solarWindGeothermal,reference,2024,566.4078,GW.h
QC,solarWindGeothermal,reference,2024,4099.5966,GW.h
SK,solarWindGeothermal,reference,2024,2339.3678,GW.h
YT,solarWindGeothermal,reference,2024,17.7267,GW.h
AB,solarWindGeothermal,reference,2025,6068.2442,GW.h
BC,solarWindGeothermal,reference,2025,1459.2879,GW.h
MB,solarWindGeothermal,reference,2025,1237.0453,GW.h
NB,solarWindGeothermal,reference,2025,342.8844,GW.h
NL,solarWindGeothermal,reference,2025,152.2627,GW.h
NS,solarWindGeothermal,reference,2025,1369.9893,GW.h
NT,solarWindGeothermal,reference,2025,21.4614,GW.h
NU,solarWindGeothermal,reference,2025,0.0401,GW.h
ON,solarWindGeothermal,reference,2025,20140.06,GW.h
PE,solarWindGeothermal,reference,2025,618.3279,GW.h
QC,solarWindGeothermal,reference,2025,4583.8758,GW.h
SK,solarWindGeothermal,reference,2025,2574.7058,GW.h
YT,solarWindGeothermal,reference,2025,59.6773,GW.h
AB,solarWindGeothermal,reference,2026,6145.3292,GW.h
BC,solarWindGeothermal,reference,2026,1464.5579,GW.h
MB,solarWindGeothermal,reference,2026,1243.146,GW.h
NB,solarWindGeothermal,reference,2026,345.0953,GW.h
NL,solarWindGeothermal,reference,2026,153.7693,GW.h
NS,solarWindGeothermal,reference,2026,1325.9801,GW.h
NT,solarWindGeothermal,reference,2026,21.4614,GW.h
NU,solarWindGeothermal,reference,2026,0.0401,GW.h
ON,solarWindGeothermal,reference,2026,20583.248,GW.h
PE,solarWindGeothermal,reference,2026,645.1492,GW.h
QC,solarWindGeothermal,reference,2026,4609.9091,GW.h
SK,solarWindGeothermal,reference,2026,2810.0469,GW.h
YT,solarWindGeothermal,reference,2026,59.6876,GW.h
AB,solarWindGeothermal,reference,2027,6222.4173,GW.h
BC,solarWindGeothermal,reference,2027,1468.2556,GW.h
MB,solarWindGeothermal,reference,2027,1344.8954,GW.h
NB,solarWindGeothermal,reference,2027,368.1719,GW.h
NL,solarWindGeothermal,reference,2027,153.7951,GW.h
NS,solarWindGeothermal,reference,2027,1329.3686,GW.h
NT,solarWindGeothermal,reference,2027,21.4614,GW.h
NU,solarWindGeothermal,reference,2027,0.0401,GW.h
ON,solarWindGeothermal,reference,2027,20965.334,GW.h
PE,solarWindGeothermal,reference,2027,657.7108,GW.h
QC,solarWindGeothermal,reference,2027,4604.0171,GW.h
SK,solarWindGeothermal,reference,2027,3071.5314,GW.h
YT,solarWindGeothermal,reference,2027,59.6949,GW.h
AB,solarWindGeothermal,reference,2028,6299.5034,GW.h
BC,solarWindGeothermal,reference,2028,1617.0427,GW.h
MB,solarWindGeothermal,reference,2028,1351.364,GW.h
NB,solarWindGeothermal,reference,2028,438.8192,GW.h
NL,solarWindGeothermal,reference,2028,152.9015,GW.h
NS,solarWindGeothermal,reference,2028,1332.467,GW.h
NT,solarWindGeothermal,reference,2028,21.4614,GW.h
NU,solarWindGeothermal,reference,2028,0.0401,GW.h
ON,solarWindGeothermal,reference,2028,20746.046,GW.h
PE,solarWindGeothermal,reference,2028,686.8259,GW.h
QC,solarWindGeothermal,reference,2028,4519.3839,GW.h
SK,solarWindGeothermal,reference,2028,3306.8684,GW.h
YT,solarWindGeothermal,reference,2028,58.8979,GW.h
AB,solarWindGeothermal,reference,2029,6376.5926,GW.h
BC,solarWindGeothermal,reference,2029,1620.8305,GW.h
MB,solarWindGeothermal,reference,2029,1453.4633,GW.h
NB,solarWindGeothermal,reference,2029,439.9005,GW.h
NL,solarWindGeothermal,reference,2029,152.8264,GW.h
NS,solarWindGeothermal,reference,2029,1335.8475,GW.h
NT,solarWindGeothermal,reference,2029,21.464,GW.h
NU,solarWindGeothermal,reference,2029,0.0401,GW.h
ON,solarWindGeothermal,reference,2029,21024.966,GW.h
PE,solarWindGeothermal,reference,2029,707.0002,GW.h
QC,solarWindGeothermal,reference,2029,4552.2833,GW.h
SK,solarWindGeothermal,reference,2029,3542.2064,GW.h
YT,solarWindGeothermal,reference,2029,55.9058,GW.h
AB,solarWindGeothermal,reference,2030,6540.8395,GW.h
BC,solarWindGeothermal,reference,2030,1602.6317,GW.h
MB,solarWindGeothermal,reference,2030,1459.6334,GW.h
NB,solarWindGeothermal,reference,2030,514.2288,GW.h
NL,solarWindGeothermal,reference,2030,153.0794,GW.h
NS,solarWindGeothermal,reference,2030,1420.4106,GW.h
NT,solarWindGeothermal,reference,2030,23.2097,GW.h
NU,solarWindGeothermal,reference,2030,0.0401,GW.h
ON,solarWindGeothermal,reference,2030,21303.886,GW.h
PE,solarWindGeothermal,reference,2030,760.3949,GW.h
QC,solarWindGeothermal,reference,2030,5024.5164,GW.h
SK,solarWindGeothermal,reference,2030,3542.2095,GW.h
YT,solarWindGeothermal,reference,2030,55.9374,GW.h
AB,solarWindGeothermal,reference,2031,6617.9312,GW.h
BC,solarWindGeothermal,reference,2031,1606.7918,GW.h
MB,solarWindGeothermal,reference,2031,1562.9485,GW.h
NB,solarWindGeothermal,reference,2031,515.2124,GW.h
NL,solarWindGeothermal,reference,2031,153.8951,GW.h
NS,solarWindGeothermal,reference,2031,1454.49,GW.h
NT,solarWindGeothermal,reference,2031,23.2097,GW.h
NU,solarWindGeothermal,reference,2031,0.0401,GW.h
ON,solarWindGeothermal,reference,2031,21582.808,GW.h
PE,solarWindGeothermal,reference,2031,775.6615,GW.h
QC,solarWindGeothermal,reference,2031,5027.3914,GW.h
SK,solarWindGeothermal,reference,2031,3659.8764,GW.h
YT,solarWindGeothermal,reference,2031,55.9549,GW.h
AB,solarWindGeothermal,reference,2032,6695.0184,GW.h
BC,solarWindGeothermal,reference,2032,1613.9517,GW.h
MB,solarWindGeothermal,reference,2032,1569.1543,GW.h
NB,solarWindGeothermal,reference,2032,516.3769,GW.h
NL,solarWindGeothermal,reference,2032,154.322,GW.h
NS,solarWindGeothermal,reference,2032,1541.1754,GW.h
NT,solarWindGeothermal,reference,2032,23.2093,GW.h
NU,solarWindGeothermal,reference,2032,0.0401,GW.h
ON,solarWindGeothermal,reference,2032,21861.756,GW.h
PE,solarWindGeothermal,reference,2032,790.6371,GW.h
QC,solarWindGeothermal,reference,2032,5066.7429,GW.h
SK,solarWindGeothermal,reference,2032,3686.024,GW.h
YT,solarWindGeothermal,reference,2032,55.9956,GW.h
AB,solarWindGeothermal,reference,2033,6772.1065,GW.h
BC,solarWindGeothermal,reference,2033,1759.3857,GW.h
MB,solarWindGeothermal,reference,2033,1672.4474,GW.h
NB,solarWindGeothermal,reference,2033,517.2939,GW.h
NL,solarWindGeothermal,reference,2033,154.8969,GW.h
NS,solarWindGeothermal,reference,2033,1566.2494,GW.h
NT,solarWindGeothermal,reference,2033,23.2093,GW.h
NU,solarWindGeothermal,reference,2033,0.0401,GW.h
ON,solarWindGeothermal,reference,2033,22140.648,GW.h
PE,solarWindGeothermal,reference,2033,794.2986,GW.h
QC,solarWindGeothermal,reference,2033,5104.2804,GW.h
SK,solarWindGeothermal,reference,2033,3803.6889,GW.h
YT,solarWindGeothermal,reference,2033,56.033,GW.h
AB,solarWindGeothermal,reference,2034,6849.1946,GW.h
BC,solarWindGeothermal,reference,2034,1768.9191,GW.h
MB,solarWindGeothermal,reference,2034,1678.5789,GW.h
NB,solarWindGeothermal,reference,2034,518.2929,GW.h
NL,solarWindGeothermal,reference,2034,155.77,GW.h
NS,solarWindGeothermal,reference,2034,1419.0885,GW.h
NT,solarWindGeothermal,reference,2034,23.2095,GW.h
NU,solarWindGeothermal,reference,2034,0.0401,GW.h
ON,solarWindGeothermal,reference,2034,22419.568,GW.h
PE,solarWindGeothermal,reference,2034,806.3294,GW.h
QC,solarWindGeothermal,reference,2034,5165.5182,GW.h
SK,solarWindGeothermal,reference,2034,3803.69,GW.h
YT,solarWindGeothermal,reference,2034,56.0637,GW.h
AB,solarWindGeothermal,reference,2035,6948.0074,GW.h
BC,solarWindGeothermal,reference,2035,1859.4726,GW.h
MB,solarWindGeothermal,reference,2035,1781.7253,GW.h
NB,solarWindGeothermal,reference,2035,519.3873,GW.h
NL,solarWindGeothermal,reference,2035,156.493,GW.h
NS,solarWindGeothermal,reference,2035,1494.6065,GW.h
NT,solarWindGeothermal,reference,2035,24.9413,GW.h
NU,solarWindGeothermal,reference,2035,0.0401,GW.h
ON,solarWindGeothermal,reference,2035,22698.478,GW.h
PE,solarWindGeothermal,reference,2035,817.3141,GW.h
QC,solarWindGeothermal,reference,2035,5202.7687,GW.h
SK,solarWindGeothermal,reference,2035,3921.3651,GW.h
YT,solarWindGeothermal,reference,2035,55.3255,GW.h
AB,solarWindGeothermal,reference,2036,6948.0064,GW.h
BC,solarWindGeothermal,reference,2036,1861.5052,GW.h
MB,solarWindGeothermal,reference,2036,1786.0783,GW.h
NB,solarWindGeothermal,reference,2036,520.0357,GW.h
NL,solarWindGeothermal,reference,2036,157.5712,GW.h
NS,solarWindGeothermal,reference,2036,1506.1759,GW.h
NT,solarWindGeothermal,reference,2036,24.9413,GW.h
NU,solarWindGeothermal,reference,2036,0.0401,GW.h
ON,solarWindGeothermal,reference,2036,22977.401,GW.h
PE,solarWindGeothermal,reference,2036,823.591,GW.h
QC,solarWindGeothermal,reference,2036,5235.2581,GW.h
SK,solarWindGeothermal,reference,2036,3921.359,GW.h
YT,solarWindGeothermal,reference,2036,56.1017,GW.h
AB,solarWindGeothermal,reference,2037,6948.0074,GW.h
BC,solarWindGeothermal,reference,2037,1861.6242,GW.h
MB,solarWindGeothermal,reference,2037,1954.6054,GW.h
NB,solarWindGeothermal,reference,2037,520.9626,GW.h
NL,solarWindGeothermal,reference,2037,158.6941,GW.h
NS,solarWindGeothermal,reference,2037,1508.3001,GW.h
NT,solarWindGeothermal,reference,2037,24.9414,GW.h
NU,solarWindGeothermal,reference,2037,0.0401,GW.h
ON,solarWindGeothermal,reference,2037,23256.332,GW.h
PE,solarWindGeothermal,reference,2037,835.6461,GW.h
QC,solarWindGeothermal,reference,2037,5267.8025,GW.h
SK,solarWindGeothermal,reference,2037,4065.1776,GW.h
YT,solarWindGeothermal,reference,2037,56.1508,GW.h
AB,solarWindGeothermal,reference,2038,6948.0084,GW.h
BC,solarWindGeothermal,reference,2038,1916.2575,GW.h
MB,solarWindGeothermal,reference,2038,1959.5121,GW.h
NB,solarWindGeothermal,reference,2038,521.6785,GW.h
NL,solarWindGeothermal,reference,2038,159.7208,GW.h
NS,solarWindGeothermal,reference,2038,1510.4214,GW.h
NT,solarWindGeothermal,reference,2038,24.9415,GW.h
NU,solarWindGeothermal,reference,2038,0.0401,GW.h
ON,solarWindGeothermal,reference,2038,23465.508,GW.h
PE,solarWindGeothermal,reference,2038,839.0521,GW.h
QC,solarWindGeothermal,reference,2038,5300.0709,GW.h
SK,solarWindGeothermal,reference,2038,4065.1776,GW.h
YT,solarWindGeothermal,reference,2038,56.1593,GW.h
AB,solarWindGeothermal,reference,2039,6948.0054,GW.h
BC,solarWindGeothermal,reference,2039,1918.3365,GW.h
MB,solarWindGeothermal,reference,2039,1963.5811,GW.h
NB,solarWindGeothermal,reference,2039,522.1679,GW.h
NL,solarWindGeothermal,reference,2039,161.2781,GW.h
NS,solarWindGeothermal,reference,2039,1528.3905,GW.h
NT,solarWindGeothermal,reference,2039,24.9415,GW.h
NU,solarWindGeothermal,reference,2039,0.0401,GW.h
ON,solarWindGeothermal,reference,2039,23465.512,GW.h
PE,solarWindGeothermal,reference,2039,846.8983,GW.h
QC,solarWindGeothermal,reference,2039,5331.8613,GW.h
SK,solarWindGeothermal,reference,2039,4182.8507,GW.h
YT,solarWindGeothermal,reference,2039,54.0378,GW.h
AB,solarWindGeothermal,reference,2040,6948.0034,GW.h
BC,solarWindGeothermal,reference,2040,1920.4674,GW.h
MB,solarWindGeothermal,reference,2040,1967.6606,GW.h
NB,solarWindGeothermal,reference,2040,522.6333,GW.h
NL,solarWindGeothermal,reference,2040,162.9044,GW.h
NS,solarWindGeothermal,reference,2040,1612.1624,GW.h
NT,solarWindGeothermal,reference,2040,24.9415,GW.h
NU,solarWindGeothermal,reference,2040,0.0401,GW.h
ON,solarWindGeothermal,reference,2040,23465.512,GW.h
PE,solarWindGeothermal,reference,2040,854.7444,GW.h
QC,solarWindGeothermal,reference,2040,5364.2837,GW.h
SK,solarWindGeothermal,reference,2040,4182.8497,GW.h
YT,solarWindGeothermal,reference,2040,54.0808,GW.h
AB,solarWindGeothermal,high,2005,379.1519,GW.h
BC,solarWindGeothermal,high,2005,0,GW.h
MB,solarWindGeothermal,high,2005,0,GW.h
NB,solarWindGeothermal,high,2005,0,GW.h
NL,solarWindGeothermal,high,2005,0,GW.h
NS,solarWindGeothermal,high,2005,90.15,GW.h
NT,solarWindGeothermal,high,2005,0,GW.h
NU,solarWindGeothermal,high,2005,0,GW.h
ON,solarWindGeothermal,high,2005,21.279,GW.h
PE,solarWindGeothermal,high,2005,2.262,GW.h
QC,solarWindGeothermal,high,2005,407.268,GW.h
SK,solarWindGeothermal,high,2005,378.404,GW.h
YT,solarWindGeothermal,high,2005,0.407,GW.h
AB,solarWindGeothermal,high,2006,529.926,GW.h
BC,solarWindGeothermal,high,2006,0,GW.h
MB,solarWindGeothermal,high,2006,325.115,GW.h
NB,solarWindGeothermal,high,2006,0,GW.h
NL,solarWindGeothermal,high,2006,0,GW.h
NS,solarWindGeothermal,high,2006,120.148,GW.h
NT,solarWindGeothermal,high,2006,0,GW.h
NU,solarWindGeothermal,high,2006,0,GW.h
ON,solarWindGeothermal,high,2006,492.84,GW.h
PE,solarWindGeothermal,high,2006,2.262,GW.h
QC,solarWindGeothermal,high,2006,617.3781,GW.h
SK,solarWindGeothermal,high,2006,579.488,GW.h
YT,solarWindGeothermal,high,2006,0.407,GW.h
AB,solarWindGeothermal,high,2007,714.436,GW.h
BC,solarWindGeothermal,high,2007,0,GW.h
MB,solarWindGeothermal,high,2007,325.115,GW.h
NB,solarWindGeothermal,high,2007,0,GW.h
NL,solarWindGeothermal,high,2007,0,GW.h
NS,solarWindGeothermal,high,2007,160.49,GW.h
NT,solarWindGeothermal,high,2007,0,GW.h
NU,solarWindGeothermal,high,2007,0,GW.h
ON,solarWindGeothermal,high,2007,492.84,GW.h
PE,solarWindGeothermal,high,2007,27.146,GW.h
QC,solarWindGeothermal,high,2007,617.3781,GW.h
SK,solarWindGeothermal,high,2007,579.488,GW.h
YT,solarWindGeothermal,high,2007,0.407,GW.h
AB,solarWindGeothermal,high,2008,998.887,GW.h
BC,solarWindGeothermal,high,2008,0,GW.h
MB,solarWindGeothermal,high,2008,411.852,GW.h
NB,solarWindGeothermal,high,2008,0,GW.h
NL,solarWindGeothermal,high,2008,0,GW.h
NS,solarWindGeothermal,high,2008,147.041,GW.h
NT,solarWindGeothermal,high,2008,0,GW.h
NU,solarWindGeothermal,high,2008,0,GW.h
ON,solarWindGeothermal,high,2008,796.7241,GW.h
PE,solarWindGeothermal,high,2008,120.991,GW.h
QC,solarWindGeothermal,high,2008,564.997,GW.h
SK,solarWindGeothermal,high,2008,574.389,GW.h
YT,solarWindGeothermal,high,2008,0.437,GW.h
AB,solarWindGeothermal,high,2009,1405.65,GW.h
BC,solarWindGeothermal,high,2009,0,GW.h
MB,solarWindGeothermal,high,2009,364.512,GW.h
NB,solarWindGeothermal,high,2009,270.134,GW.h
NL,solarWindGeothermal,high,2009,0,GW.h
NS,solarWindGeothermal,high,2009,122.056,GW.h
NT,solarWindGeothermal,high,2009,0,GW.h
NU,solarWindGeothermal,high,2009,0,GW.h
ON,solarWindGeothermal,high,2009,1746.546,GW.h
PE,solarWindGeothermal,high,2009,296.64,GW.h
QC,solarWindGeothermal,high,2009,511.96,GW.h
SK,solarWindGeothermal,high,2009,578.5819,GW.h
YT,solarWindGeothermal,high,2009,0.228,GW.h
AB,solarWindGeothermal,high,2010,2094.954,GW.h
BC,solarWindGeothermal,high,2010,122.708,GW.h
MB,solarWindGeothermal,high,2010,343.196,GW.h
NB,solarWindGeothermal,high,2010,304.738,GW.h
NL,solarWindGeothermal,high,2010,183.378,GW.h
NS,solarWindGeothermal,high,2010,242.532,GW.h
NT,solarWindGeothermal,high,2010,0,GW.h
NU,solarWindGeothermal,high,2010,0,GW.h
ON,solarWindGeothermal,high,2010,3320.3895,GW.h
PE,solarWindGeothermal,high,2010,425.74,GW.h
QC,solarWindGeothermal,high,2010,1522.654,GW.h
SK,solarWindGeothermal,high,2010,506.586,GW.h
YT,solarWindGeothermal,high,2010,0.085,GW.h
AB,solarWindGeothermal,high,2011,2210.418,GW.h
BC,solarWindGeothermal,high,2011,186.857,GW.h
MB,solarWindGeothermal,high,2011,746.902,GW.h
NB,solarWindGeothermal,high,2011,495.834,GW.h
NL,solarWindGeothermal,high,2011,197.964,GW.h
NS,solarWindGeothermal,high,2011,781.015,GW.h
NT,solarWindGeothermal,high,2011,0,GW.h
NU,solarWindGeothermal,high,2011,0,GW.h
ON,solarWindGeothermal,high,2011,3415.146,GW.h
PE,solarWindGeothermal,high,2011,458.004,GW.h
QC,solarWindGeothermal,high,2011,796.513,GW.h
SK,solarWindGeothermal,high,2011,608.32,GW.h
YT,solarWindGeothermal,high,2011,0.402,GW.h
AB,solarWindGeothermal,high,2012,2481.702,GW.h
BC,solarWindGeothermal,high,2012,157.684,GW.h
MB,solarWindGeothermal,high,2012,876.747,GW.h
NB,solarWindGeothermal,high,2012,524.44,GW.h
NL,solarWindGeothermal,high,2012,195.044,GW.h
NS,solarWindGeothermal,high,2012,798.7709,GW.h
NT,solarWindGeothermal,high,2012,0,GW.h
NU,solarWindGeothermal,high,2012,0,GW.h
ON,solarWindGeothermal,high,2012,5092.208,GW.h
PE,solarWindGeothermal,high,2012,467.622,GW.h
QC,solarWindGeothermal,high,2012,1004.436,GW.h
SK,solarWindGeothermal,high,2012,655.335,GW.h
YT,solarWindGeothermal,high,2012,0.445,GW.h
AB,solarWindGeothermal,high,2013,3087.815,GW.h
BC,solarWindGeothermal,high,2013,125.29,GW.h
MB,solarWindGeothermal,high,2013,867.806,GW.h
NB,solarWindGeothermal,high,2013,471.853,GW.h
NL,solarWindGeothermal,high,2013,191.904,GW.h
NS,solarWindGeothermal,high,2013,884.7128,GW.h
NT,solarWindGeothermal,high,2013,1.6,GW.h
NU,solarWindGeothermal,high,2013,0,GW.h
ON,solarWindGeothermal,high,2013,5376.122,GW.h
PE,solarWindGeothermal,high,2013,524.029,GW.h
QC,solarWindGeothermal,high,2013,921.073,GW.h
SK,solarWindGeothermal,high,2013,718.491,GW.h
YT,solarWindGeothermal,high,2013,0.277,GW.h
AB,solarWindGeothermal,high,2014,3528.1983,GW.h
BC,solarWindGeothermal,high,2014,444.9541,GW.h
MB,solarWindGeothermal,high,2014,604.6416,GW.h
NB,solarWindGeothermal,high,2014,235.2184,GW.h
NL,solarWindGeothermal,high,2014,159.3457,GW.h
NS,solarWindGeothermal,high,2014,908.9036,GW.h
NT,solarWindGeothermal,high,2014,7.256,GW.h
NU,solarWindGeothermal,high,2014,0,GW.h
ON,solarWindGeothermal,high,2014,7384.501,GW.h
PE,solarWindGeothermal,high,2014,661.7673,GW.h
QC,solarWindGeothermal,high,2014,1674.8208,GW.h
SK,solarWindGeothermal,high,2014,693.8399,GW.h
YT,solarWindGeothermal,high,2014,0.2951,GW.h
AB,solarWindGeothermal,high,2015,3616.4073,GW.h
BC,solarWindGeothermal,high,2015,631.8785,GW.h
MB,solarWindGeothermal,high,2015,699.8424,GW.h
NB,solarWindGeothermal,high,2015,250.3002,GW.h
NL,solarWindGeothermal,high,2015,159.2095,GW.h
NS,solarWindGeothermal,high,2015,1262.1944,GW.h
NT,solarWindGeothermal,high,2015,7.9537,GW.h
NU,solarWindGeothermal,high,2015,0,GW.h
ON,solarWindGeothermal,high,2015,9223.099,GW.h
PE,solarWindGeothermal,high,2015,429.7007,GW.h
QC,solarWindGeothermal,high,2015,2050.2803,GW.h
SK,solarWindGeothermal,high,2015,693.8389,GW.h
YT,solarWindGeothermal,high,2015,0.2951,GW.h
AB,solarWindGeothermal,high,2016,4050.8933,GW.h
BC,solarWindGeothermal,high,2016,772.1106,GW.h
MB,solarWindGeothermal,high,2016,708.2202,GW.h
NB,solarWindGeothermal,high,2016,251.197,GW.h
NL,solarWindGeothermal,high,2016,160.5542,GW.h
NS,solarWindGeothermal,high,2016,1349.3564,GW.h
NT,solarWindGeothermal,high,2016,21.7206,GW.h
NU,solarWindGeothermal,high,2016,0,GW.h
ON,solarWindGeothermal,high,2016,11238.291,GW.h
PE,solarWindGeothermal,high,2016,436.5552,GW.h
QC,solarWindGeothermal,high,2016,2690.5852,GW.h
SK,solarWindGeothermal,high,2016,693.8394,GW.h
YT,solarWindGeothermal,high,2016,0.2951,GW.h
AB,solarWindGeothermal,high,2017,4571.8083,GW.h
BC,solarWindGeothermal,high,2017,1194.6994,GW.h
MB,solarWindGeothermal,high,2017,805.5201,GW.h
NB,solarWindGeothermal,high,2017,252.7827,GW.h
NL,solarWindGeothermal,high,2017,162.4367,GW.h
NS,solarWindGeothermal,high,2017,1349.3564,GW.h
NT,solarWindGeothermal,high,2017,22.4194,GW.h
NU,solarWindGeothermal,high,2017,0,GW.h
ON,solarWindGeothermal,high,2017,12406.284,GW.h
PE,solarWindGeothermal,high,2017,461.9732,GW.h
QC,solarWindGeothermal,high,2017,3605.1866,GW.h
SK,solarWindGeothermal,high,2017,1136.5363,GW.h
YT,solarWindGeothermal,high,2017,0.2951,GW.h
AB,solarWindGeothermal,high,2018,4931.5423,GW.h
BC,solarWindGeothermal,high,2018,1343.9914,GW.h
MB,solarWindGeothermal,high,2018,815.0425,GW.h
NB,solarWindGeothermal,high,2018,252.165,GW.h
NL,solarWindGeothermal,high,2018,150.6667,GW.h
NS,solarWindGeothermal,high,2018,1120.2203,GW.h
NT,solarWindGeothermal,high,2018,23.1221,GW.h
NU,solarWindGeothermal,high,2018,0,GW.h
ON,solarWindGeothermal,high,2018,14071.052,GW.h
PE,solarWindGeothermal,high,2018,487.2174,GW.h
QC,solarWindGeothermal,high,2018,3851.2085,GW.h
SK,solarWindGeothermal,high,2018,1136.5393,GW.h
YT,solarWindGeothermal,high,2018,0.2951,GW.h
AB,solarWindGeothermal,high,2019,5431.3873,GW.h
BC,solarWindGeothermal,high,2019,1336.8559,GW.h
MB,solarWindGeothermal,high,2019,901.0073,GW.h
NB,solarWindGeothermal,high,2019,293.791,GW.h
NL,solarWindGeothermal,high,2019,152.5456,GW.h
NS,solarWindGeothermal,high,2019,1189.291,GW.h
NT,solarWindGeothermal,high,2019,23.1213,GW.h
NU,solarWindGeothermal,high,2019,1.7834,GW.h
ON,solarWindGeothermal,high,2019,15620.917,GW.h
PE,solarWindGeothermal,high,2019,495.2022,GW.h
QC,solarWindGeothermal,high,2019,3914.5035,GW.h
SK,solarWindGeothermal,high,2019,1136.5342,GW.h
YT,solarWindGeothermal,high,2019,0.2951,GW.h
AB,solarWindGeothermal,high,2020,5595.6385,GW.h
BC,solarWindGeothermal,high,2020,1350.2302,GW.h
MB,solarWindGeothermal,high,2020,876.0706,GW.h
NB,solarWindGeothermal,high,2020,326.3758,GW.h
NL,solarWindGeothermal,high,2020,152.6308,GW.h
NS,solarWindGeothermal,high,2020,1264.7234,GW.h
NT,solarWindGeothermal,high,2020,26.61,GW.h
NU,solarWindGeothermal,high,2020,0.0401,GW.h
ON,solarWindGeothermal,high,2020,18514.738,GW.h
PE,solarWindGeothermal,high,2020,534.6246,GW.h
QC,solarWindGeothermal,high,2020,4056.2179,GW.h
SK,solarWindGeothermal,high,2020,1371.8753,GW.h
YT,solarWindGeothermal,high,2020,0.2951,GW.h
AB,solarWindGeothermal,high,2021,5672.7266,GW.h
BC,solarWindGeothermal,high,2021,1349.6007,GW.h
MB,solarWindGeothermal,high,2021,1012.6554,GW.h
NB,solarWindGeothermal,high,2021,331.0446,GW.h
NL,solarWindGeothermal,high,2021,151.9752,GW.h
NS,solarWindGeothermal,high,2021,1267.1058,GW.h
NT,solarWindGeothermal,high,2021,26.61,GW.h
NU,solarWindGeothermal,high,2021,0.0401,GW.h
ON,solarWindGeothermal,high,2021,18793.604,GW.h
PE,solarWindGeothermal,high,2021,530.418,GW.h
QC,solarWindGeothermal,high,2021,4061.218,GW.h
SK,solarWindGeothermal,high,2021,1607.2092,GW.h
YT,solarWindGeothermal,high,2021,0.2951,GW.h
AB,solarWindGeothermal,high,2022,5749.8148,GW.h
BC,solarWindGeothermal,high,2022,1355.6082,GW.h
MB,solarWindGeothermal,high,2022,1019.5171,GW.h
NB,solarWindGeothermal,high,2022,336.1738,GW.h
NL,solarWindGeothermal,high,2022,151.7952,GW.h
NS,solarWindGeothermal,high,2022,1267.6909,GW.h
NT,solarWindGeothermal,high,2022,26.6059,GW.h
NU,solarWindGeothermal,high,2022,0.0401,GW.h
ON,solarWindGeothermal,high,2022,19072.543,GW.h
PE,solarWindGeothermal,high,2022,549.2168,GW.h
QC,solarWindGeothermal,high,2022,4076.6272,GW.h
SK,solarWindGeothermal,high,2022,1868.6927,GW.h
YT,solarWindGeothermal,high,2022,0.2951,GW.h
AB,solarWindGeothermal,high,2023,5826.9029,GW.h
BC,solarWindGeothermal,high,2023,1505.3371,GW.h
MB,solarWindGeothermal,high,2023,1121.0338,GW.h
NB,solarWindGeothermal,high,2023,341.9527,GW.h
NL,solarWindGeothermal,high,2023,152.0094,GW.h
NS,solarWindGeothermal,high,2023,1268.8841,GW.h
NT,solarWindGeothermal,high,2023,19.7161,GW.h
NU,solarWindGeothermal,high,2023,0.0401,GW.h
ON,solarWindGeothermal,high,2023,19351.467,GW.h
PE,solarWindGeothermal,high,2023,567.5831,GW.h
QC,solarWindGeothermal,high,2023,4095.7345,GW.h
SK,solarWindGeothermal,high,2023,2104.0359,GW.h
YT,solarWindGeothermal,high,2023,17.7268,GW.h
AB,solarWindGeothermal,high,2024,5903.9952,GW.h
BC,solarWindGeothermal,high,2024,1487.9003,GW.h
MB,solarWindGeothermal,high,2024,1129.3828,GW.h
NB,solarWindGeothermal,high,2024,347.4706,GW.h
NL,solarWindGeothermal,high,2024,151.795,GW.h
NS,solarWindGeothermal,high,2024,1273.3948,GW.h
NT,solarWindGeothermal,high,2024,19.7163,GW.h
NU,solarWindGeothermal,high,2024,0.0401,GW.h
ON,solarWindGeothermal,high,2024,19630.396,GW.h
PE,solarWindGeothermal,high,2024,567.5831,GW.h
QC,solarWindGeothermal,high,2024,4119.5799,GW.h
SK,solarWindGeothermal,high,2024,2339.3708,GW.h
YT,solarWindGeothermal,high,2024,17.726,GW.h
AB,solarWindGeothermal,high,2025,6068.2432,GW.h
BC,solarWindGeothermal,high,2025,1488.7183,GW.h
MB,solarWindGeothermal,high,2025,1245.8133,GW.h
NB,solarWindGeothermal,high,2025,425.2549,GW.h
NL,solarWindGeothermal,high,2025,151.3919,GW.h
