province,sector,source,scenario,year,value,unit
PE,residential,electricity,technology,2030,0.8913,Petajoules
QC,residential,electricity,technology,2030,254.7842,Petajoules
SK,residential,electricity,technology,2030,12.9124,Petajoules
YT,residential,electricity,technology,2030,0.6045,Petajoules
all,residential,electricity,technology,2031,641.6389,Petajoules
AB,residential,electricity,technology,2031,41.0316,Petajoules
BC,residential,electricity,technology,2031,63.574,Petajoules
MB,residential,electricity,technology,2031,32.1812,Petajoules
NB,residential,electricity,technology,2031,21.0401,Petajoules
NL,residential,electricity,technology,2031,15.055,Petajoules
NS,residential,electricity,technology,2031,15.5408,Petajoules
NT,residential,electricity,technology,2031,0.7269,Petajoules
NU,residential,electricity,technology,2031,0.4866,Petajoules
ON,residential,electricity,technology,2031,183.0004,Petajoules
PE,residential,electricity,technology,2031,0.9007,Petajoules
QC,residential,electricity,technology,2031,254.5542,Petajoules
SK,residential,electricity,technology,2031,12.9401,Petajoules
YT,residential,electricity,technology,2031,0.6072,Petajoules
all,residential,electricity,technology,2032,643.4797,Petajoules
AB,residential,electricity,technology,2032,41.5072,Petajoules
BC,residential,electricity,technology,2032,63.7818,Petajoules
MB,residential,electricity,technology,2032,32.2319,Petajoules
NB,residential,electricity,technology,2032,21.0208,Petajoules
NL,residential,electricity,technology,2032,15.0037,Petajoules
NS,residential,electricity,technology,2032,15.5567,Petajoules
NT,residential,electricity,technology,2032,0.731,Petajoules
NU,residential,electricity,technology,2032,0.4899,Petajoules
ON,residential,electricity,technology,2032,184.2788,Petajoules
PE,residential,electricity,technology,2032,0.9108,Petajoules
QC,residential,electricity,technology,2032,254.3811,Petajoules
SK,residential,electricity,technology,2032,12.9755,Petajoules
YT,residential,electricity,technology,2032,0.6105,Petajoules
all,residential,electricity,technology,2033,645.7664,Petajoules
AB,residential,electricity,technology,2033,42.052,Petajoules
BC,residential,electricity,technology,2033,64.0061,Petajoules
MB,residential,electricity,technology,2033,32.2922,Petajoules
NB,residential,electricity,technology,2033,21.0036,Petajoules
NL,residential,electricity,technology,2033,14.9552,Petajoules
NS,residential,electricity,technology,2033,15.5747,Petajoules
NT,residential,electricity,technology,2033,0.7355,Petajoules
NU,residential,electricity,technology,2033,0.4935,Petajoules
ON,residential,electricity,technology,2033,185.7604,Petajoules
PE,residential,electricity,technology,2033,0.9216,Petajoules
QC,residential,electricity,technology,2033,254.3391,Petajoules
SK,residential,electricity,technology,2033,13.0182,Petajoules
YT,residential,electricity,technology,2033,0.6143,Petajoules
all,residential,electricity,technology,2034,648.0684,Petajoules
AB,residential,electricity,technology,2034,42.6329,Petajoules
BC,residential,electricity,technology,2034,64.2467,Petajoules
MB,residential,electricity,technology,2034,32.3608,Petajoules
NB,residential,electricity,technology,2034,20.9865,Petajoules
NL,residential,electricity,technology,2034,14.9084,Petajoules
NS,residential,electricity,technology,2034,15.5974,Petajoules
NT,residential,electricity,technology,2034,0.74,Petajoules
NU,residential,electricity,technology,2034,0.498,Petajoules
ON,residential,electricity,technology,2034,187.3481,Petajoules
PE,residential,electricity,technology,2034,0.9329,Petajoules
QC,residential,electricity,technology,2034,254.1307,Petajoules
SK,residential,electricity,technology,2034,13.0677,Petajoules
YT,residential,electricity,technology,2034,0.6182,Petajoules
all,residential,electricity,technology,2035,650.631,Petajoules
AB,residential,electricity,technology,2035,43.2382,Petajoules
BC,residential,electricity,technology,2035,64.5067,Petajoules
MB,residential,electricity,technology,2035,32.4351,Petajoules
NB,residential,electricity,technology,2035,20.9486,Petajoules
NL,residential,electricity,technology,2035,14.8629,Petajoules
NS,residential,electricity,technology,2035,15.6194,Petajoules
NT,residential,electricity,technology,2035,0.7447,Petajoules
NU,residential,electricity,technology,2035,0.5026,Petajoules
ON,residential,electricity,technology,2035,189.0672,Petajoules
PE,residential,electricity,technology,2035,0.9443,Petajoules
QC,residential,electricity,technology,2035,254.0162,Petajoules
SK,residential,electricity,technology,2035,13.1227,Petajoules
YT,residential,electricity,technology,2035,0.6224,Petajoules
all,residential,electricity,technology,2036,653.1704,Petajoules
AB,residential,electricity,technology,2036,43.8913,Petajoules
BC,residential,electricity,technology,2036,64.7922,Petajoules
MB,residential,electricity,technology,2036,32.5172,Petajoules
NB,residential,electricity,technology,2036,20.9106,Petajoules
NL,residential,electricity,technology,2036,14.8183,Petajoules
NS,residential,electricity,technology,2036,15.6428,Petajoules
NT,residential,electricity,technology,2036,0.7495,Petajoules
NU,residential,electricity,technology,2036,0.5075,Petajoules
ON,residential,electricity,technology,2036,190.9067,Petajoules
PE,residential,electricity,technology,2036,0.9567,Petajoules
QC,residential,electricity,technology,2036,253.6646,Petajoules
SK,residential,electricity,technology,2036,13.1863,Petajoules
YT,residential,electricity,technology,2036,0.6266,Petajoules
all,residential,electricity,technology,2037,655.9687,Petajoules
AB,residential,electricity,technology,2037,44.5921,Petajoules
BC,residential,electricity,technology,2037,65.1028,Petajoules
MB,residential,electricity,technology,2037,32.608,Petajoules
NB,residential,electricity,technology,2037,20.8766,Petajoules
NL,residential,electricity,technology,2037,14.7762,Petajoules
NS,residential,electricity,technology,2037,15.6688,Petajoules
NT,residential,electricity,technology,2037,0.7543,Petajoules
NU,residential,electricity,technology,2037,0.5124,Petajoules
ON,residential,electricity,technology,2037,192.8387,Petajoules
PE,residential,electricity,technology,2037,0.9697,Petajoules
QC,residential,electricity,technology,2037,253.3793,Petajoules
SK,residential,electricity,technology,2037,13.2587,Petajoules
YT,residential,electricity,technology,2037,0.6311,Petajoules
all,residential,electricity,technology,2038,659.1674,Petajoules
AB,residential,electricity,technology,2038,45.3366,Petajoules
BC,residential,electricity,technology,2038,65.4389,Petajoules
MB,residential,electricity,technology,2038,32.7066,Petajoules
NB,residential,electricity,technology,2038,20.8454,Petajoules
NL,residential,electricity,technology,2038,14.7372,Petajoules
NS,residential,electricity,technology,2038,15.6966,Petajoules
NT,residential,electricity,technology,2038,0.7592,Petajoules
NU,residential,electricity,technology,2038,0.5176,Petajoules
ON,residential,electricity,technology,2038,194.8935,Petajoules
PE,residential,electricity,technology,2038,0.9828,Petajoules
QC,residential,electricity,technology,2038,253.2779,Petajoules
SK,residential,electricity,technology,2038,13.3395,Petajoules
YT,residential,electricity,technology,2038,0.6357,Petajoules
all,residential,electricity,technology,2039,662.5298,Petajoules
AB,residential,electricity,technology,2039,46.131,Petajoules
BC,residential,electricity,technology,2039,65.7972,Petajoules
MB,residential,electricity,technology,2039,32.8126,Petajoules
NB,residential,electricity,technology,2039,20.8168,Petajoules
NL,residential,electricity,technology,2039,14.7002,Petajoules
NS,residential,electricity,technology,2039,15.7258,Petajoules
NT,residential,electricity,technology,2039,0.764,Petajoules
NU,residential,electricity,technology,2039,0.5229,Petajoules
ON,residential,electricity,technology,2039,197.0449,Petajoules
PE,residential,electricity,technology,2039,0.9965,Petajoules
QC,residential,electricity,technology,2039,253.1476,Petajoules
SK,residential,electricity,technology,2039,13.4298,Petajoules
YT,residential,electricity,technology,2039,0.6404,Petajoules
all,residential,electricity,technology,2040,666.1429,Petajoules
AB,residential,electricity,technology,2040,46.9797,Petajoules
BC,residential,electricity,technology,2040,66.1776,Petajoules
MB,residential,electricity,technology,2040,32.927,Petajoules
NB,residential,electricity,technology,2040,20.7901,Petajoules
NL,residential,electricity,technology,2040,14.6654,Petajoules
NS,residential,electricity,technology,2040,15.757,Petajoules
NT,residential,electricity,technology,2040,0.7695,Petajoules
NU,residential,electricity,technology,2040,0.5288,Petajoules
ON,residential,electricity,technology,2040,199.3219,Petajoules
PE,residential,electricity,technology,2040,1.0108,Petajoules
QC,residential,electricity,technology,2040,253.0389,Petajoules
SK,residential,electricity,technology,2040,13.5303,Petajoules
YT,residential,electricity,technology,2040,0.6458,Petajoules
all,residential,electricity,hcp,2005,543.3703,Petajoules
AB,residential,electricity,hcp,2005,27.9684,Petajoules
BC,residential,electricity,hcp,2005,63.4126,Petajoules
MB,residential,electricity,hcp,2005,22.4498,Petajoules
NB,residential,electricity,hcp,2005,19.8654,Petajoules
NL,residential,electricity,hcp,2005,12.1715,Petajoules
NS,residential,electricity,hcp,2005,14.8601,Petajoules
NT,residential,electricity,hcp,2005,0.408,Petajoules
NU,residential,electricity,hcp,2005,0.213,Petajoules
ON,residential,electricity,hcp,2005,164.268,Petajoules
PE,residential,electricity,hcp,2005,0.578,Petajoules
QC,residential,electricity,hcp,2005,206.3106,Petajoules
SK,residential,electricity,hcp,2005,10.432,Petajoules
YT,residential,electricity,hcp,2005,0.433,Petajoules
all,residential,electricity,hcp,2006,530.7135,Petajoules
AB,residential,electricity,hcp,2006,29.7144,Petajoules
BC,residential,electricity,hcp,2006,63.7828,Petajoules
MB,residential,electricity,hcp,2006,20.356,Petajoules
NB,residential,electricity,hcp,2006,19.3742,Petajoules
NL,residential,electricity,hcp,2006,11.993,Petajoules
NS,residential,electricity,hcp,2006,14.4402,Petajoules
NT,residential,electricity,hcp,2006,0.4,Petajoules
NU,residential,electricity,hcp,2006,0.217,Petajoules
ON,residential,electricity,hcp,2006,153.5878,Petajoules
PE,residential,electricity,hcp,2006,0.5866,Petajoules
QC,residential,electricity,hcp,2006,205.2832,Petajoules
SK,residential,electricity,hcp,2006,10.5022,Petajoules
YT,residential,electricity,hcp,2006,0.476,Petajoules
all,residential,electricity,hcp,2007,566.2672,Petajoules
AB,residential,electricity,hcp,2007,30.7404,Petajoules
BC,residential,electricity,hcp,2007,79.8345,Petajoules
MB,residential,electricity,hcp,2007,26.7246,Petajoules
NB,residential,electricity,hcp,2007,19.8749,Petajoules
NL,residential,electricity,hcp,2007,12.7555,Petajoules
NS,residential,electricity,hcp,2007,14.9807,Petajoules
NT,residential,electricity,hcp,2007,0.4126,Petajoules
NU,residential,electricity,hcp,2007,0.2228,Petajoules
ON,residential,electricity,hcp,2007,151.3279,Petajoules
PE,residential,electricity,hcp,2007,0.6071,Petajoules
QC,residential,electricity,hcp,2007,217.3706,Petajoules
SK,residential,electricity,hcp,2007,10.94,Petajoules
YT,residential,electricity,hcp,2007,0.4756,Petajoules
all,residential,electricity,hcp,2008,573.1814,Petajoules
AB,residential,electricity,hcp,2008,31.7988,Petajoules
BC,residential,electricity,hcp,2008,69.7056,Petajoules
MB,residential,electricity,hcp,2008,27.5959,Petajoules
NB,residential,electricity,hcp,2008,19.5967,Petajoules
NL,residential,electricity,hcp,2008,12.928,Petajoules
NS,residential,electricity,hcp,2008,15.1513,Petajoules
NT,residential,electricity,hcp,2008,0.4199,Petajoules
NU,residential,electricity,hcp,2008,0.2729,Petajoules
ON,residential,electricity,hcp,2008,163.0822,Petajoules
PE,residential,electricity,hcp,2008,0.6201,Petajoules
QC,residential,electricity,hcp,2008,220.291,Petajoules
SK,residential,electricity,hcp,2008,11.2171,Petajoules
YT,residential,electricity,hcp,2008,0.5019,Petajoules
all,residential,electricity,hcp,2009,577.6432,Petajoules
AB,residential,electricity,hcp,2009,32.724,Petajoules
BC,residential,electricity,hcp,2009,69.3079,Petajoules
MB,residential,electricity,hcp,2009,28.4668,Petajoules
NB,residential,electricity,hcp,2009,19.9969,Petajoules
NL,residential,electricity,hcp,2009,13.38,Petajoules
NS,residential,electricity,hcp,2009,15.2742,Petajoules
NT,residential,electricity,hcp,2009,0.4349,Petajoules
NU,residential,electricity,hcp,2009,0.2429,Petajoules
ON,residential,electricity,hcp,2009,158.724,Petajoules
PE,residential,electricity,hcp,2009,0.6307,Petajoules
QC,residential,electricity,hcp,2009,226.1775,Petajoules
SK,residential,electricity,hcp,2009,11.7675,Petajoules
YT,residential,electricity,hcp,2009,0.5159,Petajoules
all,residential,electricity,hcp,2010,573.3965,Petajoules
AB,residential,electricity,hcp,2010,32.6556,Petajoules
BC,residential,electricity,hcp,2010,66.8348,Petajoules
MB,residential,electricity,hcp,2010,27.4943,Petajoules
NB,residential,electricity,hcp,2010,18.7294,Petajoules
NL,residential,electricity,hcp,2010,13.2126,Petajoules
NS,residential,electricity,hcp,2010,14.9919,Petajoules
NT,residential,electricity,hcp,2010,0.4064,Petajoules
NU,residential,electricity,hcp,2010,0.2426,Petajoules
ON,residential,electricity,hcp,2010,169.798,Petajoules
PE,residential,electricity,hcp,2010,0.636,Petajoules
QC,residential,electricity,hcp,2010,216.0619,Petajoules
SK,residential,electricity,hcp,2010,11.8208,Petajoules
YT,residential,electricity,hcp,2010,0.5122,Petajoules
all,residential,electricity,hcp,2011,589.8248,Petajoules
AB,residential,electricity,hcp,2011,33.5988,Petajoules
BC,residential,electricity,hcp,2011,69.085,Petajoules
MB,residential,electricity,hcp,2011,28.832,Petajoules
NB,residential,electricity,hcp,2011,19.561,Petajoules
NL,residential,electricity,hcp,2011,13.949,Petajoules
NS,residential,electricity,hcp,2011,15.435,Petajoules
NT,residential,electricity,hcp,2011,0.413,Petajoules
NU,residential,electricity,hcp,2011,0.148,Petajoules
ON,residential,electricity,hcp,2011,167.389,Petajoules
PE,residential,electricity,hcp,2011,0.66,Petajoules
QC,residential,electricity,hcp,2011,227.917,Petajoules
SK,residential,electricity,hcp,2011,12.281,Petajoules
YT,residential,electricity,hcp,2011,0.556,Petajoules
all,residential,electricity,hcp,2012,589.9542,Petajoules
AB,residential,electricity,hcp,2012,33.8832,Petajoules
BC,residential,electricity,hcp,2012,69.292,Petajoules
MB,residential,electricity,hcp,2012,28.108,Petajoules
NB,residential,electricity,hcp,2012,19.266,Petajoules
NL,residential,electricity,hcp,2012,13.874,Petajoules
NS,residential,electricity,hcp,2012,15.126,Petajoules
NT,residential,electricity,hcp,2012,0.408,Petajoules
NU,residential,electricity,hcp,2012,0.148,Petajoules
ON,residential,electricity,hcp,2012,170.021,Petajoules
PE,residential,electricity,hcp,2012,0.693,Petajoules
QC,residential,electricity,hcp,2012,226.543,Petajoules
SK,residential,electricity,hcp,2012,12.004,Petajoules
YT,residential,electricity,hcp,2012,0.588,Petajoules
all,residential,electricity,hcp,2013,615.0128,Petajoules
AB,residential,electricity,hcp,2013,34.8408,Petajoules
BC,residential,electricity,hcp,2013,70.302,Petajoules
MB,residential,electricity,hcp,2013,30.895,Petajoules
NB,residential,electricity,hcp,2013,20.597,Petajoules
NL,residential,electricity,hcp,2013,14.512,Petajoules
NS,residential,electricity,hcp,2013,15.859,Petajoules
NT,residential,electricity,hcp,2013,0.412,Petajoules
NU,residential,electricity,hcp,2013,0.148,Petajoules
ON,residential,electricity,hcp,2013,173.542,Petajoules
PE,residential,electricity,hcp,2013,0.733,Petajoules
QC,residential,electricity,hcp,2013,239.636,Petajoules
SK,residential,electricity,hcp,2013,12.952,Petajoules
YT,residential,electricity,hcp,2013,0.584,Petajoules
all,residential,electricity,hcp,2014,626.2763,Petajoules
AB,residential,electricity,hcp,2014,35.7373,Petajoules
BC,residential,electricity,hcp,2014,63.258,Petajoules
MB,residential,electricity,hcp,2014,32.044,Petajoules
NB,residential,electricity,hcp,2014,21.862,Petajoules
NL,residential,electricity,hcp,2014,16.119,Petajoules
NS,residential,electricity,hcp,2014,15.759,Petajoules
NT,residential,electricity,hcp,2014,0.416,Petajoules
NU,residential,electricity,hcp,2014,0.383,Petajoules
ON,residential,electricity,hcp,2014,172.375,Petajoules
PE,residential,electricity,hcp,2014,0.743,Petajoules
QC,residential,electricity,hcp,2014,253.697,Petajoules
SK,residential,electricity,hcp,2014,13.305,Petajoules
YT,residential,electricity,hcp,2014,0.578,Petajoules
all,residential,electricity,hcp,2015,608.4579,Petajoules
AB,residential,electricity,hcp,2015,35.6129,Petajoules
BC,residential,electricity,hcp,2015,60.451,Petajoules
MB,residential,electricity,hcp,2015,29.718,Petajoules
NB,residential,electricity,hcp,2015,21.169,Petajoules
NL,residential,electricity,hcp,2015,15.714,Petajoules
NS,residential,electricity,hcp,2015,15.831,Petajoules
NT,residential,electricity,hcp,2015,0.695,Petajoules
NU,residential,electricity,hcp,2015,0.483,Petajoules
ON,residential,electricity,hcp,2015,172.404,Petajoules
PE,residential,electricity,hcp,2015,0.816,Petajoules
QC,residential,electricity,hcp,2015,242.306,Petajoules
SK,residential,electricity,hcp,2015,12.671,Petajoules
YT,residential,electricity,hcp,2015,0.587,Petajoules
all,residential,electricity,hcp,2016,605.7421,Petajoules
AB,residential,electricity,hcp,2016,36.377,Petajoules
BC,residential,electricity,hcp,2016,61.5012,Petajoules
MB,residential,electricity,hcp,2016,30.8758,Petajoules
NB,residential,electricity,hcp,2016,20.2729,Petajoules
NL,residential,electricity,hcp,2016,15.0485,Petajoules
NS,residential,electricity,hcp,2016,15.2673,Petajoules
NT,residential,electricity,hcp,2016,0.6948,Petajoules
NU,residential,electricity,hcp,2016,0.471,Petajoules
ON,residential,electricity,hcp,2016,171.7298,Petajoules
PE,residential,electricity,hcp,2016,0.8033,Petajoules
QC,residential,electricity,hcp,2016,239.4164,Petajoules
SK,residential,electricity,hcp,2016,12.7005,Petajoules
YT,residential,electricity,hcp,2016,0.5835,Petajoules
all,residential,electricity,hcp,2017,615.6266,Petajoules
AB,residential,electricity,hcp,2017,36.6279,Petajoules
BC,residential,electricity,hcp,2017,61.632,Petajoules
MB,residential,electricity,hcp,2017,30.9957,Petajoules
NB,residential,electricity,hcp,2017,20.8417,Petajoules
NL,residential,electricity,hcp,2017,15.328,Petajoules
NS,residential,electricity,hcp,2017,15.5618,Petajoules
NT,residential,electricity,hcp,2017,0.6952,Petajoules
NU,residential,electricity,hcp,2017,0.4747,Petajoules
ON,residential,electricity,hcp,2017,173.603,Petajoules
PE,residential,electricity,hcp,2017,0.8135,Petajoules
QC,residential,electricity,hcp,2017,245.6181,Petajoules
SK,residential,electricity,hcp,2017,12.8476,Petajoules
YT,residential,electricity,hcp,2017,0.5875,Petajoules
all,residential,electricity,hcp,2018,618.1062,Petajoules
AB,residential,electricity,hcp,2018,36.9471,Petajoules
BC,residential,electricity,hcp,2018,61.7295,Petajoules
MB,residential,electricity,hcp,2018,31.1389,Petajoules
NB,residential,electricity,hcp,2018,20.9288,Petajoules
NL,residential,electricity,hcp,2018,15.3448,Petajoules
NS,residential,electricity,hcp,2018,15.5565,Petajoules
NT,residential,electricity,hcp,2018,0.6952,Petajoules
NU,residential,electricity,hcp,2018,0.4739,Petajoules
ON,residential,electricity,hcp,2018,173.9579,Petajoules
PE,residential,electricity,hcp,2018,0.8155,Petajoules
QC,residential,electricity,hcp,2018,247.0785,Petajoules
SK,residential,electricity,hcp,2018,12.8516,Petajoules
YT,residential,electricity,hcp,2018,0.5876,Petajoules
all,residential,electricity,hcp,2019,620.7413,Petajoules
AB,residential,electricity,hcp,2019,37.2503,Petajoules
BC,residential,electricity,hcp,2019,61.8218,Petajoules
MB,residential,electricity,hcp,2019,31.282,Petajoules
NB,residential,electricity,hcp,2019,21.0241,Petajoules
NL,residential,electricity,hcp,2019,15.3616,Petajoules
NS,residential,electricity,hcp,2019,15.5454,Petajoules
NT,residential,electricity,hcp,2019,0.6965,Petajoules
NU,residential,electricity,hcp,2019,0.4735,Petajoules
ON,residential,electricity,hcp,2019,174.2986,Petajoules
PE,residential,electricity,hcp,2019,0.8178,Petajoules
QC,residential,electricity,hcp,2019,248.7247,Petajoules
SK,residential,electricity,hcp,2019,12.8569,Petajoules
YT,residential,electricity,hcp,2019,0.5882,Petajoules
all,residential,electricity,hcp,2020,623.1944,Petajoules
AB,residential,electricity,hcp,2020,37.5567,Petajoules
BC,residential,electricity,hcp,2020,61.9258,Petajoules
MB,residential,electricity,hcp,2020,31.4292,Petajoules
NB,residential,electricity,hcp,2020,21.1159,Petajoules
NL,residential,electricity,hcp,2020,15.3872,Petajoules
NS,residential,electricity,hcp,2020,15.5176,Petajoules
NT,residential,electricity,hcp,2020,0.6989,Petajoules
NU,residential,electricity,hcp,2020,0.4735,Petajoules
ON,residential,electricity,hcp,2020,174.6127,Petajoules
PE,residential,electricity,hcp,2020,0.8201,Petajoules
QC,residential,electricity,hcp,2020,250.2066,Petajoules
SK,residential,electricity,hcp,2020,12.8608,Petajoules
YT,residential,electricity,hcp,2020,0.5891,Petajoules
all,residential,electricity,hcp,2021,625.5948,Petajoules
AB,residential,electricity,hcp,2021,37.7787,Petajoules
BC,residential,electricity,hcp,2021,62.0533,Petajoules
MB,residential,electricity,hcp,2021,31.5624,Petajoules
NB,residential,electricity,hcp,2021,21.188,Petajoules
NL,residential,electricity,hcp,2021,15.4109,Petajoules
NS,residential,electricity,hcp,2021,15.5197,Petajoules
NT,residential,electricity,hcp,2021,0.7019,Petajoules
NU,residential,electricity,hcp,2021,0.4738,Petajoules
ON,residential,electricity,hcp,2021,174.8679,Petajoules
PE,residential,electricity,hcp,2021,0.8226,Petajoules
QC,residential,electricity,hcp,2021,251.7596,Petajoules
SK,residential,electricity,hcp,2021,12.865,Petajoules
YT,residential,electricity,hcp,2021,0.5911,Petajoules
all,residential,electricity,hcp,2022,628.0434,Petajoules
AB,residential,electricity,hcp,2022,37.9632,Petajoules
BC,residential,electricity,hcp,2022,62.2017,Petajoules
MB,residential,electricity,hcp,2022,31.7049,Petajoules
NB,residential,electricity,hcp,2022,21.2526,Petajoules
NL,residential,electricity,hcp,2022,15.4362,Petajoules
NS,residential,electricity,hcp,2022,15.4922,Petajoules
NT,residential,electricity,hcp,2022,0.7051,Petajoules
NU,residential,electricity,hcp,2022,0.4749,Petajoules
ON,residential,electricity,hcp,2022,175.1674,Petajoules
PE,residential,electricity,hcp,2022,0.8253,Petajoules
QC,residential,electricity,hcp,2022,253.3564,Petajoules
SK,residential,electricity,hcp,2022,12.8701,Petajoules
YT,residential,electricity,hcp,2022,0.5934,Petajoules
all,residential,electricity,hcp,2023,630.1789,Petajoules
AB,residential,electricity,hcp,2023,38.1831,Petajoules
BC,residential,electricity,hcp,2023,62.3579,Petajoules
MB,residential,electricity,hcp,2023,31.8379,Petajoules
NB,residential,electricity,hcp,2023,21.3072,Petajoules
NL,residential,electricity,hcp,2023,15.4588,Petajoules
NS,residential,electricity,hcp,2023,15.4611,Petajoules
NT,residential,electricity,hcp,2023,0.7087,Petajoules
NU,residential,electricity,hcp,2023,0.4762,Petajoules
ON,residential,electricity,hcp,2023,175.3759,Petajoules
PE,residential,electricity,hcp,2023,0.828,Petajoules
QC,residential,electricity,hcp,2023,254.7151,Petajoules
SK,residential,electricity,hcp,2023,12.8736,Petajoules
YT,residential,electricity,hcp,2023,0.5955,Petajoules
all,residential,electricity,hcp,2024,632.3722,Petajoules
AB,residential,electricity,hcp,2024,38.3973,Petajoules
BC,residential,electricity,hcp,2024,62.5194,Petajoules
MB,residential,electricity,hcp,2024,31.9676,Petajoules
NB,residential,electricity,hcp,2024,21.3789,Petajoules
NL,residential,electricity,hcp,2024,15.4802,Petajoules
NS,residential,electricity,hcp,2024,15.4506,Petajoules
NT,residential,electricity,hcp,2024,0.7116,Petajoules
NU,residential,electricity,hcp,2024,0.4778,Petajoules
ON,residential,electricity,hcp,2024,175.5762,Petajoules
PE,residential,electricity,hcp,2024,0.8309,Petajoules
QC,residential,electricity,hcp,2024,256.1044,Petajoules
SK,residential,electricity,hcp,2024,12.8794,Petajoules
YT,residential,electricity,hcp,2024,0.5978,Petajoules
all,residential,electricity,hcp,2025,634.5862,Petajoules
AB,residential,electricity,hcp,2025,38.6253,Petajoules
BC,residential,electricity,hcp,2025,62.6806,Petajoules
MB,residential,electricity,hcp,2025,32.096,Petajoules
NB,residential,electricity,hcp,2025,21.5001,Petajoules
NL,residential,electricity,hcp,2025,15.4993,Petajoules
NS,residential,electricity,hcp,2025,15.474,Petajoules
NT,residential,electricity,hcp,2025,0.7147,Petajoules
NU,residential,electricity,hcp,2025,0.4796,Petajoules
ON,residential,electricity,hcp,2025,175.7389,Petajoules
PE,residential,electricity,hcp,2025,0.8345,Petajoules
QC,residential,electricity,hcp,2025,257.4558,Petajoules
SK,residential,electricity,hcp,2025,12.887,Petajoules
YT,residential,electricity,hcp,2025,0.6003,Petajoules
all,residential,electricity,hcp,2026,637.1929,Petajoules
AB,residential,electricity,hcp,2026,38.8753,Petajoules
BC,residential,electricity,hcp,2026,62.8557,Petajoules
MB,residential,electricity,hcp,2026,32.2255,Petajoules
NB,residential,electricity,hcp,2026,21.5914,Petajoules
NL,residential,electricity,hcp,2026,15.5197,Petajoules
NS,residential,electricity,hcp,2026,15.5242,Petajoules
NT,residential,electricity,hcp,2026,0.7182,Petajoules
NU,residential,electricity,hcp,2026,0.4819,Petajoules
ON,residential,electricity,hcp,2026,175.9701,Petajoules
PE,residential,electricity,hcp,2026,0.838,Petajoules
QC,residential,electricity,hcp,2026,259.0914,Petajoules
SK,residential,electricity,hcp,2026,12.8982,Petajoules
YT,residential,electricity,hcp,2026,0.6031,Petajoules
all,residential,electricity,hcp,2027,639.98,Petajoules
AB,residential,electricity,hcp,2027,39.1364,Petajoules
BC,residential,electricity,hcp,2027,63.0099,Petajoules
MB,residential,electricity,hcp,2027,32.3608,Petajoules
NB,residential,electricity,hcp,2027,21.6804,Petajoules
NL,residential,electricity,hcp,2027,15.5392,Petajoules
NS,residential,electricity,hcp,2027,15.5715,Petajoules
NT,residential,electricity,hcp,2027,0.7219,Petajoules
NU,residential,electricity,hcp,2027,0.4845,Petajoules
ON,residential,electricity,hcp,2027,176.382,Petajoules
PE,residential,electricity,hcp,2027,0.8419,Petajoules
QC,residential,electricity,hcp,2027,260.7293,Petajoules
SK,residential,electricity,hcp,2027,12.9161,Petajoules
YT,residential,electricity,hcp,2027,0.6061,Petajoules
all,residential,electricity,hcp,2028,642.764,Petajoules
AB,residential,electricity,hcp,2028,39.426,Petajoules
BC,residential,electricity,hcp,2028,63.158,Petajoules
MB,residential,electricity,hcp,2028,32.5019,Petajoules
NB,residential,electricity,hcp,2028,21.7552,Petajoules
NL,residential,electricity,hcp,2028,15.5564,Petajoules
NS,residential,electricity,hcp,2028,15.6141,Petajoules
NT,residential,electricity,hcp,2028,0.7256,Petajoules
NU,residential,electricity,hcp,2028,0.4873,Petajoules
ON,residential,electricity,hcp,2028,176.8723,Petajoules
PE,residential,electricity,hcp,2028,0.8457,Petajoules
QC,residential,electricity,hcp,2028,262.2742,Petajoules
SK,residential,electricity,hcp,2028,12.9378,Petajoules
YT,residential,electricity,hcp,2028,0.6093,Petajoules
all,residential,electricity,hcp,2029,645.541,Petajoules
AB,residential,electricity,hcp,2029,39.7188,Petajoules
BC,residential,electricity,hcp,2029,63.3075,Petajoules
MB,residential,electricity,hcp,2029,32.648,Petajoules
NB,residential,electricity,hcp,2029,21.8432,Petajoules
NL,residential,electricity,hcp,2029,15.5718,Petajoules
NS,residential,electricity,hcp,2029,15.6524,Petajoules
NT,residential,electricity,hcp,2029,0.7296,Petajoules
NU,residential,electricity,hcp,2029,0.4905,Petajoules
ON,residential,electricity,hcp,2029,177.4459,Petajoules
PE,residential,electricity,hcp,2029,0.85,Petajoules
QC,residential,electricity,hcp,2029,263.7094,Petajoules
SK,residential,electricity,hcp,2029,12.9613,Petajoules
YT,residential,electricity,hcp,2029,0.6127,Petajoules
all,residential,electricity,hcp,2030,648.2988,Petajoules
AB,residential,electricity,hcp,2030,40.0272,Petajoules
BC,residential,electricity,hcp,2030,63.4579,Petajoules
MB,residential,electricity,hcp,2030,32.7928,Petajoules
NB,residential,electricity,hcp,2030,21.9295,Petajoules
NL,residential,electricity,hcp,2030,15.5854,Petajoules
NS,residential,electricity,hcp,2030,15.687,Petajoules
NT,residential,electricity,hcp,2030,0.7337,Petajoules
NU,residential,electricity,hcp,2030,0.4941,Petajoules
ON,residential,electricity,hcp,2030,178.0086,Petajoules
PE,residential,electricity,hcp,2030,0.8545,Petajoules
QC,residential,electricity,hcp,2030,265.1216,Petajoules
SK,residential,electricity,hcp,2030,12.9898,Petajoules
YT,residential,electricity,hcp,2030,0.6166,Petajoules
all,residential,electricity,hcp,2031,650.7239,Petajoules
