province,sector,source,scenario,year,value,unit
BC,residential,oilProducts,low,2027,2.2472,Petajoules
MB,residential,oilProducts,low,2027,0.4217,Petajoules
NB,residential,oilProducts,low,2027,4.9066,Petajoules
NL,residential,oilProducts,low,2027,3.2125,Petajoules
NS,residential,oilProducts,low,2027,12.5811,Petajoules
NT,residential,oilProducts,low,2027,0.9046,Petajoules
NU,residential,oilProducts,low,2027,0.0051,Petajoules
ON,residential,oilProducts,low,2027,24.6853,Petajoules
PE,residential,oilProducts,low,2027,2.8479,Petajoules
QC,residential,oilProducts,low,2027,16.7357,Petajoules
SK,residential,oilProducts,low,2027,0.7979,Petajoules
YT,residential,oilProducts,low,2027,0.0864,Petajoules
all,residential,oilProducts,low,2028,70.0809,Petajoules
AB,residential,oilProducts,low,2028,1.5671,Petajoules
BC,residential,oilProducts,low,2028,2.1767,Petajoules
MB,residential,oilProducts,low,2028,0.4092,Petajoules
NB,residential,oilProducts,low,2028,4.7652,Petajoules
NL,residential,oilProducts,low,2028,3.1155,Petajoules
NS,residential,oilProducts,low,2028,12.4993,Petajoules
NT,residential,oilProducts,low,2028,0.9064,Petajoules
NU,residential,oilProducts,low,2028,0.005,Petajoules
ON,residential,oilProducts,low,2028,24.7392,Petajoules
PE,residential,oilProducts,low,2028,2.852,Petajoules
QC,residential,oilProducts,low,2028,16.1686,Petajoules
SK,residential,oilProducts,low,2028,0.7901,Petajoules
YT,residential,oilProducts,low,2028,0.0866,Petajoules
all,residential,oilProducts,low,2029,69.1947,Petajoules
AB,residential,oilProducts,low,2029,1.5612,Petajoules
BC,residential,oilProducts,low,2029,2.1102,Petajoules
MB,residential,oilProducts,low,2029,0.3975,Petajoules
NB,residential,oilProducts,low,2029,4.6238,Petajoules
NL,residential,oilProducts,low,2029,3.028,Petajoules
NS,residential,oilProducts,low,2029,12.4155,Petajoules
NT,residential,oilProducts,low,2029,0.9079,Petajoules
NU,residential,oilProducts,low,2029,0.0049,Petajoules
ON,residential,oilProducts,low,2029,24.7902,Petajoules
PE,residential,oilProducts,low,2029,2.8546,Petajoules
QC,residential,oilProducts,low,2029,15.631,Petajoules
SK,residential,oilProducts,low,2029,0.7831,Petajoules
YT,residential,oilProducts,low,2029,0.0868,Petajoules
all,residential,oilProducts,low,2030,68.339,Petajoules
AB,residential,oilProducts,low,2030,1.5558,Petajoules
BC,residential,oilProducts,low,2030,2.0474,Petajoules
MB,residential,oilProducts,low,2030,0.3863,Petajoules
NB,residential,oilProducts,low,2030,4.4867,Petajoules
NL,residential,oilProducts,low,2030,2.9493,Petajoules
NS,residential,oilProducts,low,2030,12.3138,Petajoules
NT,residential,oilProducts,low,2030,0.9089,Petajoules
NU,residential,oilProducts,low,2030,0.0048,Petajoules
ON,residential,oilProducts,low,2030,24.8396,Petajoules
PE,residential,oilProducts,low,2030,2.8568,Petajoules
QC,residential,oilProducts,low,2030,15.1255,Petajoules
SK,residential,oilProducts,low,2030,0.777,Petajoules
YT,residential,oilProducts,low,2030,0.0871,Petajoules
all,residential,oilProducts,low,2031,67.5304,Petajoules
AB,residential,oilProducts,low,2031,1.5516,Petajoules
BC,residential,oilProducts,low,2031,1.9897,Petajoules
MB,residential,oilProducts,low,2031,0.3757,Petajoules
NB,residential,oilProducts,low,2031,4.3539,Petajoules
NL,residential,oilProducts,low,2031,2.8779,Petajoules
NS,residential,oilProducts,low,2031,12.2148,Petajoules
NT,residential,oilProducts,low,2031,0.9095,Petajoules
NU,residential,oilProducts,low,2031,0.0048,Petajoules
ON,residential,oilProducts,low,2031,24.8854,Petajoules
PE,residential,oilProducts,low,2031,2.8588,Petajoules
QC,residential,oilProducts,low,2031,14.6493,Petajoules
SK,residential,oilProducts,low,2031,0.7716,Petajoules
YT,residential,oilProducts,low,2031,0.0874,Petajoules
all,residential,oilProducts,low,2032,66.7608,Petajoules
AB,residential,oilProducts,low,2032,1.5484,Petajoules
BC,residential,oilProducts,low,2032,1.9362,Petajoules
MB,residential,oilProducts,low,2032,0.3657,Petajoules
NB,residential,oilProducts,low,2032,4.2251,Petajoules
NL,residential,oilProducts,low,2032,2.8071,Petajoules
NS,residential,oilProducts,low,2032,12.1167,Petajoules
NT,residential,oilProducts,low,2032,0.9097,Petajoules
NU,residential,oilProducts,low,2032,0.0047,Petajoules
ON,residential,oilProducts,low,2032,24.9298,Petajoules
PE,residential,oilProducts,low,2032,2.8602,Petajoules
QC,residential,oilProducts,low,2032,14.2026,Petajoules
SK,residential,oilProducts,low,2032,0.7669,Petajoules
YT,residential,oilProducts,low,2032,0.0877,Petajoules
all,residential,oilProducts,low,2033,65.9982,Petajoules
AB,residential,oilProducts,low,2033,1.5454,Petajoules
BC,residential,oilProducts,low,2033,1.887,Petajoules
MB,residential,oilProducts,low,2033,0.356,Petajoules
NB,residential,oilProducts,low,2033,4.1007,Petajoules
NL,residential,oilProducts,low,2033,2.7329,Petajoules
NS,residential,oilProducts,low,2033,12.0124,Petajoules
NT,residential,oilProducts,low,2033,0.9094,Petajoules
NU,residential,oilProducts,low,2033,0.0047,Petajoules
ON,residential,oilProducts,low,2033,24.9609,Petajoules
PE,residential,oilProducts,low,2033,2.8609,Petajoules
QC,residential,oilProducts,low,2033,13.777,Petajoules
SK,residential,oilProducts,low,2033,0.7628,Petajoules
YT,residential,oilProducts,low,2033,0.0881,Petajoules
all,residential,oilProducts,low,2034,65.2471,Petajoules
AB,residential,oilProducts,low,2034,1.5424,Petajoules
BC,residential,oilProducts,low,2034,1.8389,Petajoules
MB,residential,oilProducts,low,2034,0.3469,Petajoules
NB,residential,oilProducts,low,2034,3.9801,Petajoules
NL,residential,oilProducts,low,2034,2.6584,Petajoules
NS,residential,oilProducts,low,2034,11.9081,Petajoules
NT,residential,oilProducts,low,2034,0.9085,Petajoules
NU,residential,oilProducts,low,2034,0.0046,Petajoules
ON,residential,oilProducts,low,2034,24.981,Petajoules
PE,residential,oilProducts,low,2034,2.8606,Petajoules
QC,residential,oilProducts,low,2034,13.3697,Petajoules
SK,residential,oilProducts,low,2034,0.7592,Petajoules
YT,residential,oilProducts,low,2034,0.0887,Petajoules
all,residential,oilProducts,low,2035,64.515,Petajoules
AB,residential,oilProducts,low,2035,1.5387,Petajoules
BC,residential,oilProducts,low,2035,1.7917,Petajoules
MB,residential,oilProducts,low,2035,0.3383,Petajoules
NB,residential,oilProducts,low,2035,3.864,Petajoules
NL,residential,oilProducts,low,2035,2.5855,Petajoules
NS,residential,oilProducts,low,2035,11.8036,Petajoules
NT,residential,oilProducts,low,2035,0.9071,Petajoules
NU,residential,oilProducts,low,2035,0.0046,Petajoules
ON,residential,oilProducts,low,2035,24.998,Petajoules
PE,residential,oilProducts,low,2035,2.8593,Petajoules
QC,residential,oilProducts,low,2035,12.9787,Petajoules
SK,residential,oilProducts,low,2035,0.7561,Petajoules
YT,residential,oilProducts,low,2035,0.0894,Petajoules
all,residential,oilProducts,low,2036,63.817,Petajoules
AB,residential,oilProducts,low,2036,1.5342,Petajoules
BC,residential,oilProducts,low,2036,1.7454,Petajoules
MB,residential,oilProducts,low,2036,0.3301,Petajoules
NB,residential,oilProducts,low,2036,3.7517,Petajoules
NL,residential,oilProducts,low,2036,2.5272,Petajoules
NS,residential,oilProducts,low,2036,11.6966,Petajoules
NT,residential,oilProducts,low,2036,0.905,Petajoules
NU,residential,oilProducts,low,2036,0.0045,Petajoules
ON,residential,oilProducts,low,2036,25.0145,Petajoules
PE,residential,oilProducts,low,2036,2.857,Petajoules
QC,residential,oilProducts,low,2036,12.6074,Petajoules
SK,residential,oilProducts,low,2036,0.7534,Petajoules
YT,residential,oilProducts,low,2036,0.09,Petajoules
all,residential,oilProducts,low,2037,63.1484,Petajoules
AB,residential,oilProducts,low,2037,1.5293,Petajoules
BC,residential,oilProducts,low,2037,1.7003,Petajoules
MB,residential,oilProducts,low,2037,0.3222,Petajoules
NB,residential,oilProducts,low,2037,3.644,Petajoules
NL,residential,oilProducts,low,2037,2.4759,Petajoules
NS,residential,oilProducts,low,2037,11.5875,Petajoules
NT,residential,oilProducts,low,2037,0.9023,Petajoules
NU,residential,oilProducts,low,2037,0.0045,Petajoules
ON,residential,oilProducts,low,2037,25.0304,Petajoules
PE,residential,oilProducts,low,2037,2.8538,Petajoules
QC,residential,oilProducts,low,2037,12.2568,Petajoules
SK,residential,oilProducts,low,2037,0.7508,Petajoules
YT,residential,oilProducts,low,2037,0.0906,Petajoules
all,residential,oilProducts,low,2038,62.5051,Petajoules
AB,residential,oilProducts,low,2038,1.5247,Petajoules
BC,residential,oilProducts,low,2038,1.657,Petajoules
MB,residential,oilProducts,low,2038,0.3148,Petajoules
NB,residential,oilProducts,low,2038,3.5394,Petajoules
NL,residential,oilProducts,low,2038,2.4312,Petajoules
NS,residential,oilProducts,low,2038,11.4765,Petajoules
NT,residential,oilProducts,low,2038,0.8989,Petajoules
NU,residential,oilProducts,low,2038,0.0044,Petajoules
ON,residential,oilProducts,low,2038,25.0405,Petajoules
PE,residential,oilProducts,low,2038,2.8492,Petajoules
QC,residential,oilProducts,low,2038,11.9287,Petajoules
SK,residential,oilProducts,low,2038,0.7485,Petajoules
YT,residential,oilProducts,low,2038,0.0913,Petajoules
all,residential,oilProducts,low,2039,61.8722,Petajoules
AB,residential,oilProducts,low,2039,1.5201,Petajoules
BC,residential,oilProducts,low,2039,1.6162,Petajoules
MB,residential,oilProducts,low,2039,0.3078,Petajoules
NB,residential,oilProducts,low,2039,3.4382,Petajoules
NL,residential,oilProducts,low,2039,2.389,Petajoules
NS,residential,oilProducts,low,2039,11.3639,Petajoules
NT,residential,oilProducts,low,2039,0.8947,Petajoules
NU,residential,oilProducts,low,2039,0.0044,Petajoules
ON,residential,oilProducts,low,2039,25.0408,Petajoules
PE,residential,oilProducts,low,2039,2.8433,Petajoules
QC,residential,oilProducts,low,2039,11.6155,Petajoules
SK,residential,oilProducts,low,2039,0.7464,Petajoules
YT,residential,oilProducts,low,2039,0.0919,Petajoules
all,residential,oilProducts,low,2040,61.2471,Petajoules
AB,residential,oilProducts,low,2040,1.516,Petajoules
BC,residential,oilProducts,low,2040,1.5779,Petajoules
MB,residential,oilProducts,low,2040,0.301,Petajoules
NB,residential,oilProducts,low,2040,3.3409,Petajoules
NL,residential,oilProducts,low,2040,2.3477,Petajoules
NS,residential,oilProducts,low,2040,11.2488,Petajoules
NT,residential,oilProducts,low,2040,0.8899,Petajoules
NU,residential,oilProducts,low,2040,0.0044,Petajoules
ON,residential,oilProducts,low,2040,25.0313,Petajoules
PE,residential,oilProducts,low,2040,2.836,Petajoules
QC,residential,oilProducts,low,2040,11.3163,Petajoules
SK,residential,oilProducts,low,2040,0.7444,Petajoules
YT,residential,oilProducts,low,2040,0.0925,Petajoules
all,residential,bio,reference,2005,160.473,Petajoules
AB,residential,bio,reference,2005,3.3375,Petajoules
BC,residential,bio,reference,2005,14.6455,Petajoules
MB,residential,bio,reference,2005,3.0101,Petajoules
NB,residential,bio,reference,2005,8.8378,Petajoules
NL,residential,bio,reference,2005,6.2243,Petajoules
NS,residential,bio,reference,2005,8.6668,Petajoules
NT,residential,bio,reference,2005,0.1957,Petajoules
NU,residential,bio,reference,2005,0.0035,Petajoules
ON,residential,bio,reference,2005,37.189,Petajoules
PE,residential,bio,reference,2005,1.1261,Petajoules
QC,residential,bio,reference,2005,74.8174,Petajoules
SK,residential,bio,reference,2005,2.3274,Petajoules
YT,residential,bio,reference,2005,0.0919,Petajoules
all,residential,bio,reference,2006,157.1813,Petajoules
AB,residential,bio,reference,2006,3.1886,Petajoules
BC,residential,bio,reference,2006,13.4751,Petajoules
MB,residential,bio,reference,2006,3.007,Petajoules
NB,residential,bio,reference,2006,7.9598,Petajoules
NL,residential,bio,reference,2006,6.4209,Petajoules
NS,residential,bio,reference,2006,8.3023,Petajoules
NT,residential,bio,reference,2006,0.2533,Petajoules
NU,residential,bio,reference,2006,0.0057,Petajoules
ON,residential,bio,reference,2006,36.0942,Petajoules
PE,residential,bio,reference,2006,1.1304,Petajoules
QC,residential,bio,reference,2006,74.8877,Petajoules
SK,residential,bio,reference,2006,2.3278,Petajoules
YT,residential,bio,reference,2006,0.1285,Petajoules
all,residential,bio,reference,2007,157.6655,Petajoules
AB,residential,bio,reference,2007,3.6832,Petajoules
BC,residential,bio,reference,2007,14.0619,Petajoules
MB,residential,bio,reference,2007,3.0039,Petajoules
NB,residential,bio,reference,2007,7.6664,Petajoules
NL,residential,bio,reference,2007,5.8258,Petajoules
NS,residential,bio,reference,2007,8.8035,Petajoules
NT,residential,bio,reference,2007,0.213,Petajoules
NU,residential,bio,reference,2007,0.0035,Petajoules
ON,residential,bio,reference,2007,36.0936,Petajoules
PE,residential,bio,reference,2007,1.227,Petajoules
QC,residential,bio,reference,2007,74.7763,Petajoules
SK,residential,bio,reference,2007,2.2311,Petajoules
YT,residential,bio,reference,2007,0.0763,Petajoules
all,residential,bio,reference,2008,160.3239,Petajoules
AB,residential,bio,reference,2008,4.1876,Petajoules
BC,residential,bio,reference,2008,14.3493,Petajoules
MB,residential,bio,reference,2008,2.8151,Petajoules
NB,residential,bio,reference,2008,7.7655,Petajoules
NL,residential,bio,reference,2008,6.4161,Petajoules
NS,residential,bio,reference,2008,9.9737,Petajoules
NT,residential,bio,reference,2008,0.2755,Petajoules
NU,residential,bio,reference,2008,0.0057,Petajoules
ON,residential,bio,reference,2008,38.0743,Petajoules
PE,residential,bio,reference,2008,1.5155,Petajoules
QC,residential,bio,reference,2008,72.7993,Petajoules
SK,residential,bio,reference,2008,2.0377,Petajoules
YT,residential,bio,reference,2008,0.1086,Petajoules
all,residential,bio,reference,2009,155.1456,Petajoules
AB,residential,bio,reference,2009,4.6914,Petajoules
BC,residential,bio,reference,2009,13.4697,Petajoules
MB,residential,bio,reference,2009,2.8398,Petajoules
NB,residential,bio,reference,2009,7.6495,Petajoules
NL,residential,bio,reference,2009,5.9218,Petajoules
NS,residential,bio,reference,2009,9.2976,Petajoules
NT,residential,bio,reference,2009,0.3139,Petajoules
NU,residential,bio,reference,2009,0.0055,Petajoules
ON,residential,bio,reference,2009,37.6772,Petajoules
PE,residential,bio,reference,2009,1.6077,Petajoules
QC,residential,bio,reference,2009,69.6567,Petajoules
SK,residential,bio,reference,2009,1.9411,Petajoules
YT,residential,bio,reference,2009,0.0737,Petajoules
all,residential,bio,reference,2010,165.8639,Petajoules
AB,residential,bio,reference,2010,5.1333,Petajoules
BC,residential,bio,reference,2010,12.9828,Petajoules
MB,residential,bio,reference,2010,3.1205,Petajoules
NB,residential,bio,reference,2010,7.0286,Petajoules
NL,residential,bio,reference,2010,5.5263,Petajoules
NS,residential,bio,reference,2010,10.2693,Petajoules
NT,residential,bio,reference,2010,0.2132,Petajoules
NU,residential,bio,reference,2010,0.0045,Petajoules
ON,residential,bio,reference,2010,42.9314,Petajoules
PE,residential,bio,reference,2010,1.6072,Petajoules
QC,residential,bio,reference,2010,75.1269,Petajoules
SK,residential,bio,reference,2010,1.8447,Petajoules
YT,residential,bio,reference,2010,0.0752,Petajoules
all,residential,bio,reference,2011,167.7141,Petajoules
AB,residential,bio,reference,2011,5.4623,Petajoules
BC,residential,bio,reference,2011,12.7865,Petajoules
MB,residential,bio,reference,2011,3.0221,Petajoules
NB,residential,bio,reference,2011,6.6891,Petajoules
NL,residential,bio,reference,2011,5.3289,Petajoules
NS,residential,bio,reference,2011,10.6611,Petajoules
NT,residential,bio,reference,2011,0.2955,Petajoules
NU,residential,bio,reference,2011,0.0036,Petajoules
ON,residential,bio,reference,2011,44.8154,Petajoules
PE,residential,bio,reference,2011,1.793,Petajoules
QC,residential,bio,reference,2011,75.0168,Petajoules
SK,residential,bio,reference,2011,1.7471,Petajoules
YT,residential,bio,reference,2011,0.0927,Petajoules
all,residential,bio,reference,2012,169.6226,Petajoules
AB,residential,bio,reference,2012,5.8718,Petajoules
BC,residential,bio,reference,2012,12.6869,Petajoules
MB,residential,bio,reference,2012,3.0182,Petajoules
NB,residential,bio,reference,2012,6.4195,Petajoules
NL,residential,bio,reference,2012,5.1294,Petajoules
NS,residential,bio,reference,2012,11.159,Petajoules
NT,residential,bio,reference,2012,0.2231,Petajoules
NU,residential,bio,reference,2012,0.003,Petajoules
ON,residential,bio,reference,2012,46.5011,Petajoules
PE,residential,bio,reference,2012,1.8897,Petajoules
QC,residential,bio,reference,2012,75.0036,Petajoules
SK,residential,bio,reference,2012,1.6493,Petajoules
YT,residential,bio,reference,2012,0.068,Petajoules
all,residential,bio,reference,2013,168.2168,Petajoules
AB,residential,bio,reference,2013,5.6409,Petajoules
BC,residential,bio,reference,2013,12.492,Petajoules
MB,residential,bio,reference,2013,2.9232,Petajoules
NB,residential,bio,reference,2013,6.4321,Petajoules
NL,residential,bio,reference,2013,4.9321,Petajoules
NS,residential,bio,reference,2013,11.1595,Petajoules
NT,residential,bio,reference,2013,0.2342,Petajoules
NU,residential,bio,reference,2013,0.0027,Petajoules
ON,residential,bio,reference,2013,45.1131,Petajoules
PE,residential,bio,reference,2013,1.8897,Petajoules
QC,residential,bio,reference,2013,75.7861,Petajoules
SK,residential,bio,reference,2013,1.5531,Petajoules
YT,residential,bio,reference,2013,0.0581,Petajoules
all,residential,bio,reference,2014,152.123,Petajoules
AB,residential,bio,reference,2014,4.1393,Petajoules
BC,residential,bio,reference,2014,12.3919,Petajoules
MB,residential,bio,reference,2014,2.7328,Petajoules
NB,residential,bio,reference,2014,6.5274,Petajoules
NL,residential,bio,reference,2014,4.8318,Petajoules
NS,residential,bio,reference,2014,9.4107,Petajoules
NT,residential,bio,reference,2014,0.3544,Petajoules
NU,residential,bio,reference,2014,0.0071,Petajoules
ON,residential,bio,reference,2014,34.798,Petajoules
PE,residential,bio,reference,2014,1.4162,Petajoules
QC,residential,bio,reference,2014,73.9239,Petajoules
SK,residential,bio,reference,2014,1.5541,Petajoules
YT,residential,bio,reference,2014,0.0354,Petajoules
all,residential,bio,reference,2015,156.7609,Petajoules
AB,residential,bio,reference,2015,4.7329,Petajoules
BC,residential,bio,reference,2015,12.2949,Petajoules
MB,residential,bio,reference,2015,2.7294,Petajoules
NB,residential,bio,reference,2015,6.2447,Petajoules
NL,residential,bio,reference,2015,4.6346,Petajoules
NS,residential,bio,reference,2015,10.1884,Petajoules
NT,residential,bio,reference,2015,0.2626,Petajoules
NU,residential,bio,reference,2015,0.007,Petajoules
ON,residential,bio,reference,2015,38.0664,Petajoules
PE,residential,bio,reference,2015,1.6045,Petajoules
QC,residential,bio,reference,2015,74.5099,Petajoules
SK,residential,bio,reference,2015,1.4575,Petajoules
YT,residential,bio,reference,2015,0.0281,Petajoules
all,residential,bio,reference,2016,150.1445,Petajoules
AB,residential,bio,reference,2016,3.995,Petajoules
BC,residential,bio,reference,2016,12.9209,Petajoules
MB,residential,bio,reference,2016,2.6655,Petajoules
NB,residential,bio,reference,2016,5.9331,Petajoules
NL,residential,bio,reference,2016,4.7146,Petajoules
NS,residential,bio,reference,2016,9.2732,Petajoules
NT,residential,bio,reference,2016,0.1912,Petajoules
NU,residential,bio,reference,2016,0.0048,Petajoules
ON,residential,bio,reference,2016,34.0189,Petajoules
PE,residential,bio,reference,2016,1.6076,Petajoules
QC,residential,bio,reference,2016,73.3662,Petajoules
SK,residential,bio,reference,2016,1.4334,Petajoules
YT,residential,bio,reference,2016,0.0201,Petajoules
all,residential,bio,reference,2017,149.55,Petajoules
AB,residential,bio,reference,2017,4.2095,Petajoules
BC,residential,bio,reference,2017,14.2153,Petajoules
MB,residential,bio,reference,2017,2.8453,Petajoules
NB,residential,bio,reference,2017,5.7694,Petajoules
NL,residential,bio,reference,2017,4.7094,Petajoules
NS,residential,bio,reference,2017,9.0321,Petajoules
NT,residential,bio,reference,2017,0.1975,Petajoules
NU,residential,bio,reference,2017,0.0048,Petajoules
ON,residential,bio,reference,2017,32.6812,Petajoules
PE,residential,bio,reference,2017,1.6188,Petajoules
QC,residential,bio,reference,2017,72.7299,Petajoules
SK,residential,bio,reference,2017,1.5135,Petajoules
YT,residential,bio,reference,2017,0.0233,Petajoules
all,residential,bio,reference,2018,148.8081,Petajoules
AB,residential,bio,reference,2018,4.2203,Petajoules
BC,residential,bio,reference,2018,14.2408,Petajoules
MB,residential,bio,reference,2018,2.8621,Petajoules
NB,residential,bio,reference,2018,5.7018,Petajoules
NL,residential,bio,reference,2018,4.6802,Petajoules
NS,residential,bio,reference,2018,9.0504,Petajoules
NT,residential,bio,reference,2018,0.2011,Petajoules
NU,residential,bio,reference,2018,0.0047,Petajoules
ON,residential,bio,reference,2018,32.9922,Petajoules
PE,residential,bio,reference,2018,1.6393,Petajoules
QC,residential,bio,reference,2018,71.6916,Petajoules
SK,residential,bio,reference,2018,1.4991,Petajoules
YT,residential,bio,reference,2018,0.0245,Petajoules
all,residential,bio,reference,2019,148.005,Petajoules
AB,residential,bio,reference,2019,4.2373,Petajoules
BC,residential,bio,reference,2019,14.2596,Petajoules
MB,residential,bio,reference,2019,2.8807,Petajoules
NB,residential,bio,reference,2019,5.6434,Petajoules
NL,residential,bio,reference,2019,4.6725,Petajoules
NS,residential,bio,reference,2019,9.091,Petajoules
NT,residential,bio,reference,2019,0.2049,Petajoules
NU,residential,bio,reference,2019,0.0047,Petajoules
ON,residential,bio,reference,2019,33.1581,Petajoules
PE,residential,bio,reference,2019,1.6628,Petajoules
QC,residential,bio,reference,2019,70.6782,Petajoules
SK,residential,bio,reference,2019,1.4861,Petajoules
YT,residential,bio,reference,2019,0.0257,Petajoules
all,residential,bio,reference,2020,147.2982,Petajoules
AB,residential,bio,reference,2020,4.2624,Petajoules
BC,residential,bio,reference,2020,14.2825,Petajoules
MB,residential,bio,reference,2020,2.8992,Petajoules
NB,residential,bio,reference,2020,5.5971,Petajoules
NL,residential,bio,reference,2020,4.672,Petajoules
NS,residential,bio,reference,2020,9.174,Petajoules
NT,residential,bio,reference,2020,0.2091,Petajoules
NU,residential,bio,reference,2020,0.0048,Petajoules
ON,residential,bio,reference,2020,33.2594,Petajoules
PE,residential,bio,reference,2020,1.6942,Petajoules
QC,residential,bio,reference,2020,69.7382,Petajoules
SK,residential,bio,reference,2020,1.4785,Petajoules
YT,residential,bio,reference,2020,0.0268,Petajoules
all,residential,bio,reference,2021,146.5768,Petajoules
AB,residential,bio,reference,2021,4.2954,Petajoules
BC,residential,bio,reference,2021,14.3339,Petajoules
MB,residential,bio,reference,2021,2.9184,Petajoules
NB,residential,bio,reference,2021,5.5592,Petajoules
NL,residential,bio,reference,2021,4.6897,Petajoules
NS,residential,bio,reference,2021,9.2499,Petajoules
NT,residential,bio,reference,2021,0.2135,Petajoules
NU,residential,bio,reference,2021,0.0048,Petajoules
ON,residential,bio,reference,2021,33.3292,Petajoules
PE,residential,bio,reference,2021,1.7212,Petajoules
QC,residential,bio,reference,2021,68.762,Petajoules
SK,residential,bio,reference,2021,1.4715,Petajoules
YT,residential,bio,reference,2021,0.0281,Petajoules
all,residential,bio,reference,2022,145.7969,Petajoules
AB,residential,bio,reference,2022,4.3301,Petajoules
BC,residential,bio,reference,2022,14.3757,Petajoules
MB,residential,bio,reference,2022,2.939,Petajoules
NB,residential,bio,reference,2022,5.5284,Petajoules
NL,residential,bio,reference,2022,4.7223,Petajoules
NS,residential,bio,reference,2022,9.3137,Petajoules
NT,residential,bio,reference,2022,0.2183,Petajoules
NU,residential,bio,reference,2022,0.0048,Petajoules
ON,residential,bio,reference,2022,33.3654,Petajoules
PE,residential,bio,reference,2022,1.7463,Petajoules
QC,residential,bio,reference,2022,67.7568,Petajoules
SK,residential,bio,reference,2022,1.4668,Petajoules
YT,residential,bio,reference,2022,0.0293,Petajoules
all,residential,bio,reference,2023,145.3236,Petajoules
AB,residential,bio,reference,2023,4.3921,Petajoules
BC,residential,bio,reference,2023,14.4445,Petajoules
MB,residential,bio,reference,2023,2.9608,Petajoules
NB,residential,bio,reference,2023,5.5043,Petajoules
NL,residential,bio,reference,2023,4.7521,Petajoules
NS,residential,bio,reference,2023,9.3555,Petajoules
NT,residential,bio,reference,2023,0.2234,Petajoules
NU,residential,bio,reference,2023,0.0049,Petajoules
ON,residential,bio,reference,2023,33.5731,Petajoules
PE,residential,bio,reference,2023,1.7711,Petajoules
QC,residential,bio,reference,2023,66.8465,Petajoules
SK,residential,bio,reference,2023,1.4641,Petajoules
YT,residential,bio,reference,2023,0.0312,Petajoules
all,residential,bio,reference,2024,144.8609,Petajoules
AB,residential,bio,reference,2024,4.4555,Petajoules
BC,residential,bio,reference,2024,14.4672,Petajoules
MB,residential,bio,reference,2024,2.9832,Petajoules
NB,residential,bio,reference,2024,5.4868,Petajoules
NL,residential,bio,reference,2024,4.7932,Petajoules
NS,residential,bio,reference,2024,9.3907,Petajoules
NT,residential,bio,reference,2024,0.2289,Petajoules
NU,residential,bio,reference,2024,0.0049,Petajoules
ON,residential,bio,reference,2024,33.8046,Petajoules
PE,residential,bio,reference,2024,1.7946,Petajoules
QC,residential,bio,reference,2024,65.9564,Petajoules
SK,residential,bio,reference,2024,1.4618,Petajoules
YT,residential,bio,reference,2024,0.0331,Petajoules
all,residential,bio,reference,2025,144.3918,Petajoules
AB,residential,bio,reference,2025,4.5109,Petajoules
BC,residential,bio,reference,2025,14.4677,Petajoules
MB,residential,bio,reference,2025,3.0065,Petajoules
NB,residential,bio,reference,2025,5.4746,Petajoules
NL,residential,bio,reference,2025,4.8172,Petajoules
NS,residential,bio,reference,2025,9.3892,Petajoules
NT,residential,bio,reference,2025,0.2347,Petajoules
NU,residential,bio,reference,2025,0.0049,Petajoules
ON,residential,bio,reference,2025,34.0728,Petajoules
PE,residential,bio,reference,2025,1.817,Petajoules
QC,residential,bio,reference,2025,65.1015,Petajoules
SK,residential,bio,reference,2025,1.4598,Petajoules
YT,residential,bio,reference,2025,0.035,Petajoules
all,residential,bio,reference,2026,143.9641,Petajoules
AB,residential,bio,reference,2026,4.5649,Petajoules
BC,residential,bio,reference,2026,14.4623,Petajoules
MB,residential,bio,reference,2026,3.0304,Petajoules
NB,residential,bio,reference,2026,5.4665,Petajoules
NL,residential,bio,reference,2026,4.8376,Petajoules
NS,residential,bio,reference,2026,9.3903,Petajoules
NT,residential,bio,reference,2026,0.241,Petajoules
NU,residential,bio,reference,2026,0.0049,Petajoules
ON,residential,bio,reference,2026,34.3655,Petajoules
PE,residential,bio,reference,2026,1.8368,Petajoules
QC,residential,bio,reference,2026,64.2685,Petajoules
SK,residential,bio,reference,2026,1.4584,Petajoules
YT,residential,bio,reference,2026,0.037,Petajoules
all,residential,bio,reference,2027,143.6284,Petajoules
AB,residential,bio,reference,2027,4.6172,Petajoules
BC,residential,bio,reference,2027,14.4902,Petajoules
MB,residential,bio,reference,2027,3.0551,Petajoules
NB,residential,bio,reference,2027,5.4844,Petajoules
NL,residential,bio,reference,2027,4.8562,Petajoules
NS,residential,bio,reference,2027,9.3955,Petajoules
NT,residential,bio,reference,2027,0.2477,Petajoules
NU,residential,bio,reference,2027,0.0049,Petajoules
ON,residential,bio,reference,2027,34.659,Petajoules
PE,residential,bio,reference,2027,1.8557,Petajoules
QC,residential,bio,reference,2027,63.466,Petajoules
SK,residential,bio,reference,2027,1.4574,Petajoules
YT,residential,bio,reference,2027,0.0391,Petajoules
all,residential,bio,reference,2028,143.2858,Petajoules
AB,residential,bio,reference,2028,4.6674,Petajoules
BC,residential,bio,reference,2028,14.4738,Petajoules
MB,residential,bio,reference,2028,3.0799,Petajoules
NB,residential,bio,reference,2028,5.5234,Petajoules
NL,residential,bio,reference,2028,4.8779,Petajoules
NS,residential,bio,reference,2028,9.3973,Petajoules
NT,residential,bio,reference,2028,0.2548,Petajoules
NU,residential,bio,reference,2028,0.0049,Petajoules
ON,residential,bio,reference,2028,34.9469,Petajoules
