province,type,scenario,year,value,unit
MB,Total,technology,2007,3.53,Thousand cubic metres
NB,Total,technology,2007,0,Thousand cubic metres
NL,Total,technology,2007,58.58,Thousand cubic metres
NS,Total,technology,2007,1.89,Thousand cubic metres
NT,Total,technology,2007,2.79,Thousand cubic metres
NU,Total,technology,2007,0,Thousand cubic metres
ON,Total,technology,2007,0.3,Thousand cubic metres
PE,Total,technology,2007,0,Thousand cubic metres
QC,Total,technology,2007,0,Thousand cubic metres
SK,Total,technology,2007,68.09,Thousand cubic metres
YT,Total,technology,2007,0,Thousand cubic metres
all,Total,technology,2008,448.23,Thousand cubic metres
AB,Total,technology,2008,309.78,Thousand cubic metres
BC,Total,technology,2008,5.57,Thousand cubic metres
MB,Total,technology,2008,3.74,Thousand cubic metres
NB,Total,technology,2008,0,Thousand cubic metres
NL,Total,technology,2008,54.55,Thousand cubic metres
NS,Total,technology,2008,1.75,Thousand cubic metres
NT,Total,technology,2008,2.58,Thousand cubic metres
NU,Total,technology,2008,0,Thousand cubic metres
ON,Total,technology,2008,0.27,Thousand cubic metres
PE,Total,technology,2008,0,Thousand cubic metres
QC,Total,technology,2008,0,Thousand cubic metres
SK,Total,technology,2008,69.99,Thousand cubic metres
YT,Total,technology,2008,0,Thousand cubic metres
all,Total,technology,2009,454.62,Thousand cubic metres
AB,Total,technology,2009,331.02,Thousand cubic metres
BC,Total,technology,2009,5.48,Thousand cubic metres
MB,Total,technology,2009,4.08,Thousand cubic metres
NB,Total,technology,2009,0,Thousand cubic metres
NL,Total,technology,2009,42.55,Thousand cubic metres
NS,Total,technology,2009,1.13,Thousand cubic metres
NT,Total,technology,2009,2.47,Thousand cubic metres
NU,Total,technology,2009,0,Thousand cubic metres
ON,Total,technology,2009,0.25,Thousand cubic metres
PE,Total,technology,2009,0,Thousand cubic metres
QC,Total,technology,2009,0,Thousand cubic metres
SK,Total,technology,2009,67.64,Thousand cubic metres
YT,Total,technology,2009,0,Thousand cubic metres
all,Total,technology,2010,474.3226437,Thousand cubic metres
AB,Total,technology,2010,349.0785779,Thousand cubic metres
BC,Total,technology,2010,5.674912858,Thousand cubic metres
MB,Total,technology,2010,4.763684668,Thousand cubic metres
NB,Total,technology,2010,0,Thousand cubic metres
NL,Total,technology,2010,43.85,Thousand cubic metres
NS,Total,technology,2010,1.07,Thousand cubic metres
NT,Total,technology,2010,2.39,Thousand cubic metres
NU,Total,technology,2010,0,Thousand cubic metres
ON,Total,technology,2010,0.24,Thousand cubic metres
PE,Total,technology,2010,0,Thousand cubic metres
QC,Total,technology,2010,0,Thousand cubic metres
SK,Total,technology,2010,67.25546824,Thousand cubic metres
YT,Total,technology,2010,0,Thousand cubic metres
all,Total,technology,2011,499.4526066,Thousand cubic metres
AB,Total,technology,2011,374.1556089,Thousand cubic metres
BC,Total,technology,2011,5.897543021,Thousand cubic metres
MB,Total,technology,2011,6.462271509,Thousand cubic metres
NB,Total,technology,2011,0,Thousand cubic metres
NL,Total,technology,2011,42.14,Thousand cubic metres
NS,Total,technology,2011,0.86,Thousand cubic metres
NT,Total,technology,2011,1.67,Thousand cubic metres
NU,Total,technology,2011,0,Thousand cubic metres
ON,Total,technology,2011,0.22,Thousand cubic metres
PE,Total,technology,2011,0,Thousand cubic metres
QC,Total,technology,2011,0,Thousand cubic metres
SK,Total,technology,2011,68.04718317,Thousand cubic metres
YT,Total,technology,2011,0,Thousand cubic metres
all,Total,technology,2012,536.7613817,Thousand cubic metres
AB,Total,technology,2012,413.3323738,Thousand cubic metres
BC,Total,technology,2012,6.267753977,Thousand cubic metres
MB,Total,technology,2012,8.12125,Thousand cubic metres
NB,Total,technology,2012,0,Thousand cubic metres
NL,Total,technology,2012,31.43,Thousand cubic metres
NS,Total,technology,2012,0.58,Thousand cubic metres
NT,Total,technology,2012,2.07,Thousand cubic metres
NU,Total,technology,2012,0,Thousand cubic metres
ON,Total,technology,2012,0.22,Thousand cubic metres
PE,Total,technology,2012,0,Thousand cubic metres
QC,Total,technology,2012,0,Thousand cubic metres
SK,Total,technology,2012,74.74000399,Thousand cubic metres
YT,Total,technology,2012,0,Thousand cubic metres
all,Total,technology,2013,575.568522,Thousand cubic metres
AB,Total,technology,2013,444.3140834,Thousand cubic metres
BC,Total,technology,2013,6.543667602,Thousand cubic metres
MB,Total,technology,2013,8.262839864,Thousand cubic metres
NB,Total,technology,2013,0,Thousand cubic metres
NL,Total,technology,2013,36.87,Thousand cubic metres
NS,Total,technology,2013,0.33,Thousand cubic metres
NT,Total,technology,2013,1.96,Thousand cubic metres
NU,Total,technology,2013,0,Thousand cubic metres
ON,Total,technology,2013,0.2,Thousand cubic metres
PE,Total,technology,2013,0,Thousand cubic metres
QC,Total,technology,2013,0,Thousand cubic metres
SK,Total,technology,2013,77.08793113,Thousand cubic metres
YT,Total,technology,2013,0,Thousand cubic metres
all,Total,technology,2014,605.5595364,Thousand cubic metres
AB,Total,technology,2014,472.1040165,Thousand cubic metres
BC,Total,technology,2014,7.852646205,Thousand cubic metres
MB,Total,technology,2014,7.306313497,Thousand cubic metres
NB,Total,technology,2014,0,Thousand cubic metres
NL,Total,technology,2014,34.34,Thousand cubic metres
NS,Total,technology,2014,0.46,Thousand cubic metres
NT,Total,technology,2014,1.69,Thousand cubic metres
NU,Total,technology,2014,0,Thousand cubic metres
ON,Total,technology,2014,0.19,Thousand cubic metres
PE,Total,technology,2014,0,Thousand cubic metres
QC,Total,technology,2014,0,Thousand cubic metres
SK,Total,technology,2014,81.61656017,Thousand cubic metres
YT,Total,technology,2014,0,Thousand cubic metres
all,Total,technology,2015,638.7335637,Thousand cubic metres
AB,Total,technology,2015,515.8990953,Thousand cubic metres
BC,Total,technology,2015,8.589769444,Thousand cubic metres
MB,Total,technology,2015,7.282793066,Thousand cubic metres
NB,Total,technology,2015,0,Thousand cubic metres
NL,Total,technology,2015,27.348,Thousand cubic metres
NS,Total,technology,2015,0.4392230137,Thousand cubic metres
NT,Total,technology,2015,1.576,Thousand cubic metres
NU,Total,technology,2015,0,Thousand cubic metres
ON,Total,technology,2015,0.1573838966,Thousand cubic metres
PE,Total,technology,2015,0,Thousand cubic metres
QC,Total,technology,2015,0,Thousand cubic metres
SK,Total,technology,2015,77.44129891,Thousand cubic metres
YT,Total,technology,2015,0,Thousand cubic metres
all,Total,technology,2016,630.6647756,Thousand cubic metres
AB,Total,technology,2016,505.8873652,Thousand cubic metres
BC,Total,technology,2016,9.950024781,Thousand cubic metres
MB,Total,technology,2016,6.371763664,Thousand cubic metres
NB,Total,technology,2016,0,Thousand cubic metres
NL,Total,technology,2016,33.334,Thousand cubic metres
NS,Total,technology,2016,0.4163104017,Thousand cubic metres
NT,Total,technology,2016,1.403,Thousand cubic metres
NU,Total,technology,2016,0,Thousand cubic metres
ON,Total,technology,2016,0.1551500576,Thousand cubic metres
PE,Total,technology,2016,0,Thousand cubic metres
QC,Total,technology,2016,0,Thousand cubic metres
SK,Total,technology,2016,73.14716149,Thousand cubic metres
YT,Total,technology,2016,0,Thousand cubic metres
all,Total,technology,2017,688.3931793,Thousand cubic metres
AB,Total,technology,2017,564.1913638,Thousand cubic metres
BC,Total,technology,2017,9.839929511,Thousand cubic metres
MB,Total,technology,2017,5.369121473,Thousand cubic metres
NB,Total,technology,2017,0,Thousand cubic metres
NL,Total,technology,2017,30.86320528,Thousand cubic metres
NS,Total,technology,2017,0.357,Thousand cubic metres
NT,Total,technology,2017,0.05,Thousand cubic metres
NU,Total,technology,2017,0,Thousand cubic metres
ON,Total,technology,2017,0.1450479814,Thousand cubic metres
PE,Total,technology,2017,0,Thousand cubic metres
QC,Total,technology,2017,0,Thousand cubic metres
SK,Total,technology,2017,77.57751123,Thousand cubic metres
YT,Total,technology,2017,0,Thousand cubic metres
all,Total,technology,2018,718.6363233,Thousand cubic metres
AB,Total,technology,2018,588.7953516,Thousand cubic metres
BC,Total,technology,2018,9.630442754,Thousand cubic metres
MB,Total,technology,2018,4.789938464,Thousand cubic metres
NB,Total,technology,2018,0,Thousand cubic metres
NL,Total,technology,2018,36.70741088,Thousand cubic metres
NS,Total,technology,2018,0.3372114253,Thousand cubic metres
NT,Total,technology,2018,0.1,Thousand cubic metres
NU,Total,technology,2018,0,Thousand cubic metres
ON,Total,technology,2018,0.1425381323,Thousand cubic metres
PE,Total,technology,2018,0,Thousand cubic metres
QC,Total,technology,2018,0,Thousand cubic metres
SK,Total,technology,2018,78.13343009,Thousand cubic metres
YT,Total,technology,2018,0,Thousand cubic metres
all,Total,technology,2019,759.2946144,Thousand cubic metres
AB,Total,technology,2019,622.0500073,Thousand cubic metres
BC,Total,technology,2019,9.522859401,Thousand cubic metres
MB,Total,technology,2019,4.302800329,Thousand cubic metres
NB,Total,technology,2019,0,Thousand cubic metres
NL,Total,technology,2019,43.21659877,Thousand cubic metres
NS,Total,technology,2019,0.2866297115,Thousand cubic metres
NT,Total,technology,2019,1.152276923,Thousand cubic metres
NU,Total,technology,2019,0,Thousand cubic metres
ON,Total,technology,2019,0.1423866832,Thousand cubic metres
PE,Total,technology,2019,0,Thousand cubic metres
QC,Total,technology,2019,0,Thousand cubic metres
SK,Total,technology,2019,78.62105521,Thousand cubic metres
YT,Total,technology,2019,0,Thousand cubic metres
all,Total,technology,2020,778.2951805,Thousand cubic metres
AB,Total,technology,2020,639.6511788,Thousand cubic metres
BC,Total,technology,2020,9.651911303,Thousand cubic metres
MB,Total,technology,2020,3.904491671,Thousand cubic metres
NB,Total,technology,2020,0,Thousand cubic metres
NL,Total,technology,2020,42.85195283,Thousand cubic metres
NS,Total,technology,2020,0.2436352548,Thousand cubic metres
NT,Total,technology,2020,1.240548551,Thousand cubic metres
NU,Total,technology,2020,0,Thousand cubic metres
ON,Total,technology,2020,0.1422208051,Thousand cubic metres
PE,Total,technology,2020,0,Thousand cubic metres
QC,Total,technology,2020,0,Thousand cubic metres
SK,Total,technology,2020,80.60924133,Thousand cubic metres
YT,Total,technology,2020,0,Thousand cubic metres
all,Total,technology,2021,797.8955175,Thousand cubic metres
AB,Total,technology,2021,653.7750227,Thousand cubic metres
BC,Total,technology,2021,10.04986607,Thousand cubic metres
MB,Total,technology,2021,3.610191675,Thousand cubic metres
NB,Total,technology,2021,0,Thousand cubic metres
NL,Total,technology,2021,44.79508084,Thousand cubic metres
NS,Total,technology,2021,0,Thousand cubic metres
NT,Total,technology,2021,1.255704431,Thousand cubic metres
NU,Total,technology,2021,0,Thousand cubic metres
ON,Total,technology,2021,0.140168853,Thousand cubic metres
PE,Total,technology,2021,0,Thousand cubic metres
QC,Total,technology,2021,0,Thousand cubic metres
SK,Total,technology,2021,84.26948294,Thousand cubic metres
YT,Total,technology,2021,0,Thousand cubic metres
all,Total,technology,2022,818.7656641,Thousand cubic metres
AB,Total,technology,2022,667.0753268,Thousand cubic metres
BC,Total,technology,2022,10.60526863,Thousand cubic metres
MB,Total,technology,2022,3.407912601,Thousand cubic metres
NB,Total,technology,2022,0,Thousand cubic metres
NL,Total,technology,2022,48.15800925,Thousand cubic metres
NS,Total,technology,2022,0,Thousand cubic metres
NT,Total,technology,2022,1.218033298,Thousand cubic metres
NU,Total,technology,2022,0,Thousand cubic metres
ON,Total,technology,2022,0.1387671644,Thousand cubic metres
PE,Total,technology,2022,0,Thousand cubic metres
QC,Total,technology,2022,0,Thousand cubic metres
SK,Total,technology,2022,88.1623464,Thousand cubic metres
YT,Total,technology,2022,0,Thousand cubic metres
all,Total,technology,2023,839.9479445,Thousand cubic metres
AB,Total,technology,2023,683.5843892,Thousand cubic metres
BC,Total,technology,2023,11.12948965,Thousand cubic metres
MB,Total,technology,2023,3.240402816,Thousand cubic metres
NB,Total,technology,2023,0,Thousand cubic metres
NL,Total,technology,2023,49.08197977,Thousand cubic metres
NS,Total,technology,2023,0,Thousand cubic metres
NT,Total,technology,2023,1.169677376,Thousand cubic metres
NU,Total,technology,2023,0,Thousand cubic metres
ON,Total,technology,2023,0.1360056979,Thousand cubic metres
PE,Total,technology,2023,0,Thousand cubic metres
QC,Total,technology,2023,0,Thousand cubic metres
SK,Total,technology,2023,91.60600004,Thousand cubic metres
YT,Total,technology,2023,0,Thousand cubic metres
all,Total,technology,2024,857.6589637,Thousand cubic metres
AB,Total,technology,2024,698.8986885,Thousand cubic metres
BC,Total,technology,2024,11.86778509,Thousand cubic metres
MB,Total,technology,2024,3.092689545,Thousand cubic metres
NB,Total,technology,2024,0,Thousand cubic metres
NL,Total,technology,2024,47.42639188,Thousand cubic metres
NS,Total,technology,2024,0,Thousand cubic metres
NT,Total,technology,2024,1.134587055,Thousand cubic metres
NU,Total,technology,2024,0,Thousand cubic metres
ON,Total,technology,2024,0.1346456409,Thousand cubic metres
PE,Total,technology,2024,0,Thousand cubic metres
QC,Total,technology,2024,0,Thousand cubic metres
SK,Total,technology,2024,95.10417597,Thousand cubic metres
YT,Total,technology,2024,0,Thousand cubic metres
all,Total,technology,2025,888.7372724,Thousand cubic metres
AB,Total,technology,2025,728.7387097,Thousand cubic metres
BC,Total,technology,2025,12.56985842,Thousand cubic metres
MB,Total,technology,2025,2.964416349,Thousand cubic metres
NB,Total,technology,2025,0,Thousand cubic metres
NL,Total,technology,2025,45.43103009,Thousand cubic metres
NS,Total,technology,2025,0,Thousand cubic metres
NT,Total,technology,2025,1.100549443,Thousand cubic metres
NU,Total,technology,2025,0,Thousand cubic metres
ON,Total,technology,2025,0.1332991845,Thousand cubic metres
PE,Total,technology,2025,0,Thousand cubic metres
QC,Total,technology,2025,0,Thousand cubic metres
SK,Total,technology,2025,97.79940926,Thousand cubic metres
YT,Total,technology,2025,0,Thousand cubic metres
all,Total,technology,2026,916.5911412,Thousand cubic metres
AB,Total,technology,2026,757.0311264,Thousand cubic metres
BC,Total,technology,2026,13.13655987,Thousand cubic metres
MB,Total,technology,2026,2.854667724,Thousand cubic metres
NB,Total,technology,2026,0,Thousand cubic metres
NL,Total,technology,2026,42.52283628,Thousand cubic metres
NS,Total,technology,2026,0,Thousand cubic metres
NT,Total,technology,2026,1.056845919,Thousand cubic metres
NU,Total,technology,2026,0,Thousand cubic metres
ON,Total,technology,2026,0.1306465307,Thousand cubic metres
PE,Total,technology,2026,0,Thousand cubic metres
QC,Total,technology,2026,0,Thousand cubic metres
SK,Total,technology,2026,99.85845843,Thousand cubic metres
YT,Total,technology,2026,0,Thousand cubic metres
all,Total,technology,2027,924.6042087,Thousand cubic metres
AB,Total,technology,2027,767.4415783,Thousand cubic metres
BC,Total,technology,2027,13.38235393,Thousand cubic metres
MB,Total,technology,2027,2.763154824,Thousand cubic metres
NB,Total,technology,2027,0,Thousand cubic metres
NL,Total,technology,2027,38.25155928,Thousand cubic metres
NS,Total,technology,2027,0,Thousand cubic metres
NT,Total,technology,2027,1.01477667,Thousand cubic metres
NU,Total,technology,2027,0,Thousand cubic metres
ON,Total,technology,2027,0.1280336001,Thousand cubic metres
PE,Total,technology,2027,0,Thousand cubic metres
QC,Total,technology,2027,0,Thousand cubic metres
SK,Total,technology,2027,101.6227521,Thousand cubic metres
YT,Total,technology,2027,0,Thousand cubic metres
all,Total,technology,2028,926.6874618,Thousand cubic metres
AB,Total,technology,2028,776.7537722,Thousand cubic metres
BC,Total,technology,2028,13.46001503,Thousand cubic metres
MB,Total,technology,2028,2.682871247,Thousand cubic metres
NB,Total,technology,2028,0,Thousand cubic metres
NL,Total,technology,2028,29.50808577,Thousand cubic metres
NS,Total,technology,2028,0,Thousand cubic metres
NT,Total,technology,2028,0.9642640917,Thousand cubic metres
NU,Total,technology,2028,0,Thousand cubic metres
ON,Total,technology,2028,0.1241664628,Thousand cubic metres
PE,Total,technology,2028,0,Thousand cubic metres
QC,Total,technology,2028,0,Thousand cubic metres
SK,Total,technology,2028,103.194287,Thousand cubic metres
YT,Total,technology,2028,0,Thousand cubic metres
all,Total,technology,2029,949.9013627,Thousand cubic metres
AB,Total,technology,2029,798.753936,Thousand cubic metres
BC,Total,technology,2029,13.61101958,Thousand cubic metres
MB,Total,technology,2029,2.61004424,Thousand cubic metres
NB,Total,technology,2029,0,Thousand cubic metres
NL,Total,technology,2029,29.33260494,Thousand cubic metres
NS,Total,technology,2029,0,Thousand cubic metres
NT,Total,technology,2029,0.9255930838,Thousand cubic metres
NU,Total,technology,2029,0,Thousand cubic metres
ON,Total,technology,2029,0.1216443315,Thousand cubic metres
PE,Total,technology,2029,0,Thousand cubic metres
QC,Total,technology,2029,0,Thousand cubic metres
SK,Total,technology,2029,104.5465205,Thousand cubic metres
YT,Total,technology,2029,0,Thousand cubic metres
all,Total,technology,2030,969.9537264,Thousand cubic metres
AB,Total,technology,2030,821.5522295,Thousand cubic metres
BC,Total,technology,2030,13.66999367,Thousand cubic metres
MB,Total,technology,2030,2.543419861,Thousand cubic metres
NB,Total,technology,2030,0,Thousand cubic metres
NL,Total,technology,2030,25.42799214,Thousand cubic metres
NS,Total,technology,2030,0,Thousand cubic metres
NT,Total,technology,2030,0.8883744988,Thousand cubic metres
NU,Total,technology,2030,0,Thousand cubic metres
ON,Total,technology,2030,0.1191602262,Thousand cubic metres
PE,Total,technology,2030,0,Thousand cubic metres
QC,Total,technology,2030,0,Thousand cubic metres
SK,Total,technology,2030,105.7525565,Thousand cubic metres
YT,Total,technology,2030,0,Thousand cubic metres
all,Total,technology,2031,978.4254159,Thousand cubic metres
AB,Total,technology,2031,834.6199757,Thousand cubic metres
BC,Total,technology,2031,13.72393116,Thousand cubic metres
MB,Total,technology,2031,2.48467723,Thousand cubic metres
NB,Total,technology,2031,0,Thousand cubic metres
NL,Total,technology,2031,19.86512308,Thousand cubic metres
NS,Total,technology,2031,0,Thousand cubic metres
NT,Total,technology,2031,0.852555995,Thousand cubic metres
NU,Total,technology,2031,0,Thousand cubic metres
ON,Total,technology,2031,0.1167136386,Thousand cubic metres
PE,Total,technology,2031,0,Thousand cubic metres
QC,Total,technology,2031,0,Thousand cubic metres
SK,Total,technology,2031,106.7624392,Thousand cubic metres
YT,Total,technology,2031,0,Thousand cubic metres
all,Total,technology,2032,982.1079507,Thousand cubic metres
AB,Total,technology,2032,838.9295018,Thousand cubic metres
BC,Total,technology,2032,13.79893553,Thousand cubic metres
MB,Total,technology,2032,2.433362426,Thousand cubic metres
NB,Total,technology,2032,0,Thousand cubic metres
NL,Total,technology,2032,18.39223234,Thousand cubic metres
NS,Total,technology,2032,0,Thousand cubic metres
NT,Total,technology,2032,0.8180870645,Thousand cubic metres
NU,Total,technology,2032,0,Thousand cubic metres
ON,Total,technology,2032,0.1143040667,Thousand cubic metres
PE,Total,technology,2032,0,Thousand cubic metres
QC,Total,technology,2032,0,Thousand cubic metres
SK,Total,technology,2032,107.6215274,Thousand cubic metres
YT,Total,technology,2032,0,Thousand cubic metres
all,Total,technology,2033,987.1047322,Thousand cubic metres
AB,Total,technology,2033,844.8362591,Thousand cubic metres
BC,Total,technology,2033,13.88310385,Thousand cubic metres
MB,Total,technology,2033,2.385389284,Thousand cubic metres
NB,Total,technology,2033,0,Thousand cubic metres
NL,Total,technology,2033,16.78746275,Thousand cubic metres
NS,Total,technology,2033,0,Thousand cubic metres
NT,Total,technology,2033,0.7935444526,Thousand cubic metres
NU,Total,technology,2033,0,Thousand cubic metres
ON,Total,technology,2033,0.113161026,Thousand cubic metres
PE,Total,technology,2033,0,Thousand cubic metres
QC,Total,technology,2033,0,Thousand cubic metres
SK,Total,technology,2033,108.3058117,Thousand cubic metres
YT,Total,technology,2033,0,Thousand cubic metres
all,Total,technology,2034,985.8527493,Thousand cubic metres
AB,Total,technology,2034,847.7148852,Thousand cubic metres
BC,Total,technology,2034,13.97493953,Thousand cubic metres
MB,Total,technology,2034,2.321180612,Thousand cubic metres
NB,Total,technology,2034,0,Thousand cubic metres
NL,Total,technology,2034,13.22388264,Thousand cubic metres
NS,Total,technology,2034,0,Thousand cubic metres
NT,Total,technology,2034,0.7613714003,Thousand cubic metres
NU,Total,technology,2034,0,Thousand cubic metres
ON,Total,technology,2034,0.1108117047,Thousand cubic metres
PE,Total,technology,2034,0,Thousand cubic metres
QC,Total,technology,2034,0,Thousand cubic metres
SK,Total,technology,2034,107.7456782,Thousand cubic metres
YT,Total,technology,2034,0,Thousand cubic metres
all,Total,technology,2035,996.3384406,Thousand cubic metres
AB,Total,technology,2035,858.5113674,Thousand cubic metres
BC,Total,technology,2035,14.04859569,Thousand cubic metres
MB,Total,technology,2035,2.294559809,Thousand cubic metres
NB,Total,technology,2035,0,Thousand cubic metres
NL,Total,technology,2035,12.02590283,Thousand cubic metres
NS,Total,technology,2035,0,Thousand cubic metres
NT,Total,technology,2035,0.7304145412,Thousand cubic metres
NU,Total,technology,2035,0,Thousand cubic metres
ON,Total,technology,2035,0.1084980538,Thousand cubic metres
PE,Total,technology,2035,0,Thousand cubic metres
QC,Total,technology,2035,0,Thousand cubic metres
SK,Total,technology,2035,108.6191023,Thousand cubic metres
YT,Total,technology,2035,0,Thousand cubic metres
all,Total,technology,2036,1010.960401,Thousand cubic metres
AB,Total,technology,2036,871.0216485,Thousand cubic metres
BC,Total,technology,2036,14.11279263,Thousand cubic metres
MB,Total,technology,2036,2.256146343,Thousand cubic metres
NB,Total,technology,2036,0,Thousand cubic metres
NL,Total,technology,2036,13.60839876,Thousand cubic metres
NS,Total,technology,2036,0,Thousand cubic metres
NT,Total,technology,2036,0.7085021049,Thousand cubic metres
NU,Total,technology,2036,0,Thousand cubic metres
ON,Total,technology,2036,0.1074130732,Thousand cubic metres
PE,Total,technology,2036,0,Thousand cubic metres
QC,Total,technology,2036,0,Thousand cubic metres
SK,Total,technology,2036,109.1454999,Thousand cubic metres
YT,Total,technology,2036,0,Thousand cubic metres
all,Total,technology,2037,1017.180422,Thousand cubic metres
AB,Total,technology,2037,876.0220071,Thousand cubic metres
BC,Total,technology,2037,14.16258259,Thousand cubic metres
MB,Total,technology,2037,2.213582982,Thousand cubic metres
NB,Total,technology,2037,0,Thousand cubic metres
NL,Total,technology,2037,14.44495183,Thousand cubic metres
NS,Total,technology,2037,0,Thousand cubic metres
NT,Total,technology,2037,0.6796109635,Thousand cubic metres
NU,Total,technology,2037,0,Thousand cubic metres
ON,Total,technology,2037,0.1051573987,Thousand cubic metres
PE,Total,technology,2037,0,Thousand cubic metres
QC,Total,technology,2037,0,Thousand cubic metres
SK,Total,technology,2037,109.5525288,Thousand cubic metres
YT,Total,technology,2037,0,Thousand cubic metres
all,Total,technology,2038,1018.63353,Thousand cubic metres
AB,Total,technology,2038,877.888763,Thousand cubic metres
BC,Total,technology,2038,14.20663872,Thousand cubic metres
MB,Total,technology,2038,2.175982001,Thousand cubic metres
NB,Total,technology,2038,0,Thousand cubic metres
NL,Total,technology,2038,13.86183006,Thousand cubic metres
NS,Total,technology,2038,0,Thousand cubic metres
NT,Total,technology,2038,0.6518156387,Thousand cubic metres
NU,Total,technology,2038,0,Thousand cubic metres
ON,Total,technology,2038,0.1029360963,Thousand cubic metres
PE,Total,technology,2038,0,Thousand cubic metres
QC,Total,technology,2038,0,Thousand cubic metres
SK,Total,technology,2038,109.7455642,Thousand cubic metres
YT,Total,technology,2038,0,Thousand cubic metres
all,Total,technology,2039,1021.656159,Thousand cubic metres
AB,Total,technology,2039,881.3767572,Thousand cubic metres
BC,Total,technology,2039,14.24074377,Thousand cubic metres
MB,Total,technology,2039,2.138665911,Thousand cubic metres
NB,Total,technology,2039,0,Thousand cubic metres
NL,Total,technology,2039,13.36402694,Thousand cubic metres
NS,Total,technology,2039,0,Thousand cubic metres
NT,Total,technology,2039,0.6322611696,Thousand cubic metres
NU,Total,technology,2039,0,Thousand cubic metres
ON,Total,technology,2039,0.1019067354,Thousand cubic metres
PE,Total,technology,2039,0,Thousand cubic metres
QC,Total,technology,2039,0,Thousand cubic metres
SK,Total,technology,2039,109.8017976,Thousand cubic metres
YT,Total,technology,2039,0,Thousand cubic metres
all,Total,technology,2040,1019.962723,Thousand cubic metres
AB,Total,technology,2040,881.1519328,Thousand cubic metres
BC,Total,technology,2040,14.26815777,Thousand cubic metres
MB,Total,technology,2040,2.099423327,Thousand cubic metres
NB,Total,technology,2040,0,Thousand cubic metres
NL,Total,technology,2040,11.99956723,Thousand cubic metres
NS,Total,technology,2040,0,Thousand cubic metres
NT,Total,technology,2040,0.6062192557,Thousand cubic metres
NU,Total,technology,2040,0,Thousand cubic metres
ON,Total,technology,2040,0.09974121723,Thousand cubic metres
PE,Total,technology,2040,0,Thousand cubic metres
QC,Total,technology,2040,0,Thousand cubic metres
SK,Total,technology,2040,109.7376817,Thousand cubic metres
YT,Total,technology,2040,0,Thousand cubic metres
all,Total,hcp,2005,411.67,Thousand cubic metres
AB,Total,hcp,2005,282.21,Thousand cubic metres
BC,Total,hcp,2005,6.63,Thousand cubic metres
MB,Total,hcp,2005,2.21,Thousand cubic metres
NB,Total,hcp,2005,0,Thousand cubic metres
NL,Total,hcp,2005,48.47,Thousand cubic metres
NS,Total,hcp,2005,2.05,Thousand cubic metres
NT,Total,hcp,2005,2.99,Thousand cubic metres
NU,Total,hcp,2005,0,Thousand cubic metres
ON,Total,hcp,2005,0.38,Thousand cubic metres
PE,Total,hcp,2005,0,Thousand cubic metres
QC,Total,hcp,2005,0,Thousand cubic metres
SK,Total,hcp,2005,66.73,Thousand cubic metres
YT,Total,hcp,2005,0,Thousand cubic metres
all,Total,hcp,2006,440.16,Thousand cubic metres
AB,Total,hcp,2006,308.9,Thousand cubic metres
BC,Total,hcp,2006,6.56,Thousand cubic metres
MB,Total,hcp,2006,3.02,Thousand cubic metres
NB,Total,hcp,2006,0,Thousand cubic metres
NL,Total,hcp,2006,48.28,Thousand cubic metres
NS,Total,hcp,2006,1.91,Thousand cubic metres
NT,Total,hcp,2006,2.97,Thousand cubic metres
NU,Total,hcp,2006,0,Thousand cubic metres
ON,Total,hcp,2006,0.34,Thousand cubic metres
PE,Total,hcp,2006,0,Thousand cubic metres
QC,Total,hcp,2006,0,Thousand cubic metres
SK,Total,hcp,2006,68.18,Thousand cubic metres
YT,Total,hcp,2006,0,Thousand cubic metres
all,Total,hcp,2007,457.83,Thousand cubic metres
AB,Total,hcp,2007,316.65,Thousand cubic metres
BC,Total,hcp,2007,6,Thousand cubic metres
MB,Total,hcp,2007,3.53,Thousand cubic metres
NB,Total,hcp,2007,0,Thousand cubic metres
NL,Total,hcp,2007,58.58,Thousand cubic metres
NS,Total,hcp,2007,1.89,Thousand cubic metres
NT,Total,hcp,2007,2.79,Thousand cubic metres
NU,Total,hcp,2007,0,Thousand cubic metres
ON,Total,hcp,2007,0.3,Thousand cubic metres
PE,Total,hcp,2007,0,Thousand cubic metres
QC,Total,hcp,2007,0,Thousand cubic metres
SK,Total,hcp,2007,68.09,Thousand cubic metres
YT,Total,hcp,2007,0,Thousand cubic metres
all,Total,hcp,2008,448.23,Thousand cubic metres
AB,Total,hcp,2008,309.78,Thousand cubic metres
BC,Total,hcp,2008,5.57,Thousand cubic metres
MB,Total,hcp,2008,3.74,Thousand cubic metres
NB,Total,hcp,2008,0,Thousand cubic metres
NL,Total,hcp,2008,54.55,Thousand cubic metres
NS,Total,hcp,2008,1.75,Thousand cubic metres
NT,Total,hcp,2008,2.58,Thousand cubic metres
NU,Total,hcp,2008,0,Thousand cubic metres
ON,Total,hcp,2008,0.27,Thousand cubic metres
PE,Total,hcp,2008,0,Thousand cubic metres
QC,Total,hcp,2008,0,Thousand cubic metres
SK,Total,hcp,2008,69.99,Thousand cubic metres
YT,Total,hcp,2008,0,Thousand cubic metres
all,Total,hcp,2009,454.62,Thousand cubic metres
AB,Total,hcp,2009,331.02,Thousand cubic metres
BC,Total,hcp,2009,5.48,Thousand cubic metres
MB,Total,hcp,2009,4.08,Thousand cubic metres
NB,Total,hcp,2009,0,Thousand cubic metres
