province,type,scenario,year,value,unit
all,Total,reference,2040,477.5797335,Million cubic metres Per Day
AB,Total,reference,2040,309.9347846,Million cubic metres Per Day
BC,Total,reference,2040,155.4322848,Million cubic metres Per Day
MB,Total,reference,2040,0,Million cubic metres Per Day
NB,Total,reference,2040,0.01988891173,Million cubic metres Per Day
NL,Total,reference,2040,0,Million cubic metres Per Day
NS,Total,reference,2040,0,Million cubic metres Per Day
NT,Total,reference,2040,0.0001564648993,Million cubic metres Per Day
NU,Total,reference,2040,0,Million cubic metres Per Day
ON,Total,reference,2040,3.291391005e-10,Million cubic metres Per Day
PE,Total,reference,2040,0,Million cubic metres Per Day
QC,Total,reference,2040,0,Million cubic metres Per Day
SK,Total,reference,2040,12.19261874,Million cubic metres Per Day
YT,Total,reference,2040,0,Million cubic metres Per Day
all,Total,technology,2005,484.9280481,Million cubic metres Per Day
AB,Total,technology,2005,378.2413277,Million cubic metres Per Day
BC,Total,technology,2005,73.49953673,Million cubic metres Per Day
MB,Total,technology,2005,0,Million cubic metres Per Day
NB,Total,technology,2005,0.04939350788,Million cubic metres Per Day
NL,Total,technology,2005,0,Million cubic metres Per Day
NS,Total,technology,2005,10.92300247,Million cubic metres Per Day
NT,Total,technology,2005,1.272223422,Million cubic metres Per Day
NU,Total,technology,2005,0,Million cubic metres Per Day
ON,Total,technology,2005,0.6940141121,Million cubic metres Per Day
PE,Total,technology,2005,0,Million cubic metres Per Day
QC,Total,technology,2005,0,Million cubic metres Per Day
SK,Total,technology,2005,19.80397621,Million cubic metres Per Day
YT,Total,technology,2005,0.4445739728,Million cubic metres Per Day
all,Total,technology,2006,487.4820923,Million cubic metres Per Day
AB,Total,technology,2006,381.3227946,Million cubic metres Per Day
BC,Total,technology,2006,74.5937466,Million cubic metres Per Day
MB,Total,technology,2006,0,Million cubic metres Per Day
NB,Total,technology,2006,0.04682714161,Million cubic metres Per Day
NL,Total,technology,2006,0,Million cubic metres Per Day
NS,Total,technology,2006,9.826966732,Million cubic metres Per Day
NT,Total,technology,2006,0.7696932481,Million cubic metres Per Day
NU,Total,technology,2006,0,Million cubic metres Per Day
ON,Total,technology,2006,0.7073364647,Million cubic metres Per Day
PE,Total,technology,2006,0,Million cubic metres Per Day
QC,Total,technology,2006,0,Million cubic metres Per Day
SK,Total,technology,2006,19.88436419,Million cubic metres Per Day
YT,Total,technology,2006,0.3303632952,Million cubic metres Per Day
all,Total,technology,2007,478.6004099,Million cubic metres Per Day
AB,Total,technology,2007,373.0015834,Million cubic metres Per Day
BC,Total,technology,2007,74.0941704,Million cubic metres Per Day
MB,Total,technology,2007,0,Million cubic metres Per Day
NB,Total,technology,2007,0.4338291452,Million cubic metres Per Day
NL,Total,technology,2007,0,Million cubic metres Per Day
NS,Total,technology,2007,11.19397706,Million cubic metres Per Day
NT,Total,technology,2007,0.7256363173,Million cubic metres Per Day
NU,Total,technology,2007,0,Million cubic metres Per Day
ON,Total,technology,2007,0.5804508189,Million cubic metres Per Day
PE,Total,technology,2007,0,Million cubic metres Per Day
QC,Total,technology,2007,0,Million cubic metres Per Day
SK,Total,technology,2007,18.35078842,Million cubic metres Per Day
YT,Total,technology,2007,0.2199743834,Million cubic metres Per Day
all,Total,technology,2008,461.7510918,Million cubic metres Per Day
AB,Total,technology,2008,355.4411932,Million cubic metres Per Day
BC,Total,technology,2008,75.55548907,Million cubic metres Per Day
MB,Total,technology,2008,0,Million cubic metres Per Day
NB,Total,technology,2008,0.7750050614,Million cubic metres Per Day
NL,Total,technology,2008,0,Million cubic metres Per Day
NS,Total,technology,2008,11.6967079,Million cubic metres Per Day
NT,Total,technology,2008,0.5119540948,Million cubic metres Per Day
NU,Total,technology,2008,0,Million cubic metres Per Day
ON,Total,technology,2008,0.5320491409,Million cubic metres Per Day
PE,Total,technology,2008,0,Million cubic metres Per Day
QC,Total,technology,2008,0,Million cubic metres Per Day
SK,Total,technology,2008,17.07675709,Million cubic metres Per Day
YT,Total,technology,2008,0.1619362031,Million cubic metres Per Day
all,Total,technology,2009,427.103064,Million cubic metres Per Day
AB,Total,technology,2009,327.3410412,Million cubic metres Per Day
BC,Total,technology,2009,73.1112076,Million cubic metres Per Day
MB,Total,technology,2009,0,Million cubic metres Per Day
NB,Total,technology,2009,0.653103952,Million cubic metres Per Day
NL,Total,technology,2009,0,Million cubic metres Per Day
NS,Total,technology,2009,9.193273764,Million cubic metres Per Day
NT,Total,technology,2009,0.4952975331,Million cubic metres Per Day
NU,Total,technology,2009,0,Million cubic metres Per Day
ON,Total,technology,2009,0.5083046599,Million cubic metres Per Day
PE,Total,technology,2009,0,Million cubic metres Per Day
QC,Total,technology,2009,0,Million cubic metres Per Day
SK,Total,technology,2009,15.6716685,Million cubic metres Per Day
YT,Total,technology,2009,0.1291667728,Million cubic metres Per Day
all,Total,technology,2010,411.4146572,Million cubic metres Per Day
AB,Total,technology,2010,305.8704832,Million cubic metres Per Day
BC,Total,technology,2010,81.51850061,Million cubic metres Per Day
MB,Total,technology,2010,0,Million cubic metres Per Day
NB,Total,technology,2010,0.5004815526,Million cubic metres Per Day
NL,Total,technology,2010,0,Million cubic metres Per Day
NS,Total,technology,2010,8.32493125,Million cubic metres Per Day
NT,Total,technology,2010,0.4563101744,Million cubic metres Per Day
NU,Total,technology,2010,0,Million cubic metres Per Day
ON,Total,technology,2010,0.464148904,Million cubic metres Per Day
PE,Total,technology,2010,0,Million cubic metres Per Day
QC,Total,technology,2010,0,Million cubic metres Per Day
SK,Total,technology,2010,14.17581893,Million cubic metres Per Day
YT,Total,technology,2010,0.1039825662,Million cubic metres Per Day
all,Total,technology,2011,411.1378073,Million cubic metres Per Day
AB,Total,technology,2011,292.7142139,Million cubic metres Per Day
BC,Total,technology,2011,96.95205726,Million cubic metres Per Day
MB,Total,technology,2011,0,Million cubic metres Per Day
NB,Total,technology,2011,0.4443168338,Million cubic metres Per Day
NL,Total,technology,2011,0,Million cubic metres Per Day
NS,Total,technology,2011,7.138878091,Million cubic metres Per Day
NT,Total,technology,2011,0.4179412969,Million cubic metres Per Day
NU,Total,technology,2011,0,Million cubic metres Per Day
ON,Total,technology,2011,0.4297915932,Million cubic metres Per Day
PE,Total,technology,2011,0,Million cubic metres Per Day
QC,Total,technology,2011,0,Million cubic metres Per Day
SK,Total,technology,2011,12.94969321,Million cubic metres Per Day
YT,Total,technology,2011,0.09091516401,Million cubic metres Per Day
all,Total,technology,2012,392.2721139,Million cubic metres Per Day
AB,Total,technology,2012,276.4388576,Million cubic metres Per Day
BC,Total,technology,2012,97.15503301,Million cubic metres Per Day
MB,Total,technology,2012,0,Million cubic metres Per Day
NB,Total,technology,2012,0.3398920214,Million cubic metres Per Day
NL,Total,technology,2012,0,Million cubic metres Per Day
NS,Total,technology,2012,5.397966941,Million cubic metres Per Day
NT,Total,technology,2012,0.4181950477,Million cubic metres Per Day
NU,Total,technology,2012,0,Million cubic metres Per Day
ON,Total,technology,2012,0.3970898753,Million cubic metres Per Day
PE,Total,technology,2012,0,Million cubic metres Per Day
QC,Total,technology,2012,0,Million cubic metres Per Day
SK,Total,technology,2012,12.06439697,Million cubic metres Per Day
YT,Total,technology,2012,0.06068240952,Million cubic metres Per Day
all,Total,technology,2013,396.0618309,Million cubic metres Per Day
AB,Total,technology,2013,273.1352949,Million cubic metres Per Day
BC,Total,technology,2013,105.4347939,Million cubic metres Per Day
MB,Total,technology,2013,0,Million cubic metres Per Day
NB,Total,technology,2013,0.3048935732,Million cubic metres Per Day
NL,Total,technology,2013,0,Million cubic metres Per Day
NS,Total,technology,2013,4.832335208,Million cubic metres Per Day
NT,Total,technology,2013,0.3410777804,Million cubic metres Per Day
NU,Total,technology,2013,0,Million cubic metres Per Day
ON,Total,technology,2013,0.3464850043,Million cubic metres Per Day
PE,Total,technology,2013,0,Million cubic metres Per Day
QC,Total,technology,2013,0,Million cubic metres Per Day
SK,Total,technology,2013,11.66695047,Million cubic metres Per Day
YT,Total,technology,2013,0,Million cubic metres Per Day
all,Total,technology,2014,413.7976812,Million cubic metres Per Day
AB,Total,technology,2014,279.1347461,Million cubic metres Per Day
BC,Total,technology,2014,112.4651453,Million cubic metres Per Day
MB,Total,technology,2014,0,Million cubic metres Per Day
NB,Total,technology,2014,0.2629982786,Million cubic metres Per Day
NL,Total,technology,2014,0,Million cubic metres Per Day
NS,Total,technology,2014,9.075079582,Million cubic metres Per Day
NT,Total,technology,2014,0.308724552,Million cubic metres Per Day
NU,Total,technology,2014,0,Million cubic metres Per Day
ON,Total,technology,2014,0.294231416,Million cubic metres Per Day
PE,Total,technology,2014,0,Million cubic metres Per Day
QC,Total,technology,2014,0,Million cubic metres Per Day
SK,Total,technology,2014,12.25675607,Million cubic metres Per Day
YT,Total,technology,2014,0,Million cubic metres Per Day
all,Total,technology,2015,422.2054775,Million cubic metres Per Day
AB,Total,technology,2015,285.6635178,Million cubic metres Per Day
BC,Total,technology,2015,118.2125846,Million cubic metres Per Day
MB,Total,technology,2015,0,Million cubic metres Per Day
NB,Total,technology,2015,0.1553936578,Million cubic metres Per Day
NL,Total,technology,2015,0,Million cubic metres Per Day
NS,Total,technology,2015,5.455603211,Million cubic metres Per Day
NT,Total,technology,2015,0.2302693775,Million cubic metres Per Day
NU,Total,technology,2015,0,Million cubic metres Per Day
ON,Total,technology,2015,0.3056821541,Million cubic metres Per Day
PE,Total,technology,2015,0,Million cubic metres Per Day
QC,Total,technology,2015,0,Million cubic metres Per Day
SK,Total,technology,2015,12.18242664,Million cubic metres Per Day
YT,Total,technology,2015,0,Million cubic metres Per Day
all,Total,technology,2016,429.3003151,Million cubic metres Per Day
AB,Total,technology,2016,286.7085495,Million cubic metres Per Day
BC,Total,technology,2016,125.5486038,Million cubic metres Per Day
MB,Total,technology,2016,0,Million cubic metres Per Day
NB,Total,technology,2016,0.254831336,Million cubic metres Per Day
NL,Total,technology,2016,0,Million cubic metres Per Day
NS,Total,technology,2016,4.805313127,Million cubic metres Per Day
NT,Total,technology,2016,0.2227541241,Million cubic metres Per Day
NU,Total,technology,2016,0,Million cubic metres Per Day
ON,Total,technology,2016,0.1982609096,Million cubic metres Per Day
PE,Total,technology,2016,0,Million cubic metres Per Day
QC,Total,technology,2016,0,Million cubic metres Per Day
SK,Total,technology,2016,11.56200236,Million cubic metres Per Day
YT,Total,technology,2016,0,Million cubic metres Per Day
all,Total,technology,2017,430.3871495,Million cubic metres Per Day
AB,Total,technology,2017,286.0745463,Million cubic metres Per Day
BC,Total,technology,2017,128.4936828,Million cubic metres Per Day
MB,Total,technology,2017,0,Million cubic metres Per Day
NB,Total,technology,2017,0.2244053999,Million cubic metres Per Day
NL,Total,technology,2017,0,Million cubic metres Per Day
NS,Total,technology,2017,4.140147807,Million cubic metres Per Day
NT,Total,technology,2017,0.1694895755,Million cubic metres Per Day
NU,Total,technology,2017,0,Million cubic metres Per Day
ON,Total,technology,2017,0.1252654419,Million cubic metres Per Day
PE,Total,technology,2017,0,Million cubic metres Per Day
QC,Total,technology,2017,0,Million cubic metres Per Day
SK,Total,technology,2017,11.15961216,Million cubic metres Per Day
YT,Total,technology,2017,0,Million cubic metres Per Day
all,Total,technology,2018,423.8916365,Million cubic metres Per Day
AB,Total,technology,2018,280.3695163,Million cubic metres Per Day
BC,Total,technology,2018,128.6240017,Million cubic metres Per Day
MB,Total,technology,2018,0,Million cubic metres Per Day
NB,Total,technology,2018,0.2019648599,Million cubic metres Per Day
NL,Total,technology,2018,0,Million cubic metres Per Day
NS,Total,technology,2018,3.309793021,Million cubic metres Per Day
NT,Total,technology,2018,0.1250830264,Million cubic metres Per Day
NU,Total,technology,2018,0,Million cubic metres Per Day
ON,Total,technology,2018,0.07662417754,Million cubic metres Per Day
PE,Total,technology,2018,0,Million cubic metres Per Day
QC,Total,technology,2018,0,Million cubic metres Per Day
SK,Total,technology,2018,11.18465339,Million cubic metres Per Day
YT,Total,technology,2018,0,Million cubic metres Per Day
all,Total,technology,2019,418.8772641,Million cubic metres Per Day
AB,Total,technology,2019,275.9336013,Million cubic metres Per Day
BC,Total,technology,2019,129.095664,Million cubic metres Per Day
MB,Total,technology,2019,0,Million cubic metres Per Day
NB,Total,technology,2019,0.1817683739,Million cubic metres Per Day
NL,Total,technology,2019,0,Million cubic metres Per Day
NS,Total,technology,2019,2.539425086,Million cubic metres Per Day
NT,Total,technology,2019,0.09231106657,Million cubic metres Per Day
NU,Total,technology,2019,0,Million cubic metres Per Day
ON,Total,technology,2019,0.04530028493,Million cubic metres Per Day
PE,Total,technology,2019,0,Million cubic metres Per Day
QC,Total,technology,2019,0,Million cubic metres Per Day
SK,Total,technology,2019,10.98919398,Million cubic metres Per Day
YT,Total,technology,2019,0,Million cubic metres Per Day
all,Total,technology,2020,414.9785112,Million cubic metres Per Day
AB,Total,technology,2020,272.2965283,Million cubic metres Per Day
BC,Total,technology,2020,129.6391195,Million cubic metres Per Day
MB,Total,technology,2020,0,Million cubic metres Per Day
NB,Total,technology,2020,0.1635915365,Million cubic metres Per Day
NL,Total,technology,2020,0,Million cubic metres Per Day
NS,Total,technology,2020,1.907205108,Million cubic metres Per Day
NT,Total,technology,2020,0.06812541443,Million cubic metres Per Day
NU,Total,technology,2020,0,Million cubic metres Per Day
ON,Total,technology,2020,0.02587836714,Million cubic metres Per Day
PE,Total,technology,2020,0,Million cubic metres Per Day
QC,Total,technology,2020,0,Million cubic metres Per Day
SK,Total,technology,2020,10.87806293,Million cubic metres Per Day
YT,Total,technology,2020,0,Million cubic metres Per Day
all,Total,technology,2021,411.5620626,Million cubic metres Per Day
AB,Total,technology,2021,269.9233427,Million cubic metres Per Day
BC,Total,technology,2021,130.4953388,Million cubic metres Per Day
MB,Total,technology,2021,0,Million cubic metres Per Day
NB,Total,technology,2021,0.1472323829,Million cubic metres Per Day
NL,Total,technology,2021,0,Million cubic metres Per Day
NS,Total,technology,2021,0,Million cubic metres Per Day
NT,Total,technology,2021,0.05027644316,Million cubic metres Per Day
NU,Total,technology,2021,0,Million cubic metres Per Day
ON,Total,technology,2021,0.01428640463,Million cubic metres Per Day
PE,Total,technology,2021,0,Million cubic metres Per Day
QC,Total,technology,2021,0,Million cubic metres Per Day
SK,Total,technology,2021,10.93158594,Million cubic metres Per Day
YT,Total,technology,2021,0,Million cubic metres Per Day
all,Total,technology,2022,410.4106125,Million cubic metres Per Day
AB,Total,technology,2022,268.0175906,Million cubic metres Per Day
BC,Total,technology,2022,131.1980666,Million cubic metres Per Day
MB,Total,technology,2022,0,Million cubic metres Per Day
NB,Total,technology,2022,0.1325091446,Million cubic metres Per Day
NL,Total,technology,2022,0,Million cubic metres Per Day
NS,Total,technology,2022,0,Million cubic metres Per Day
NT,Total,technology,2022,0.03710393188,Million cubic metres Per Day
NU,Total,technology,2022,0,Million cubic metres Per Day
ON,Total,technology,2022,0.007623043842,Million cubic metres Per Day
PE,Total,technology,2022,0,Million cubic metres Per Day
QC,Total,technology,2022,0,Million cubic metres Per Day
SK,Total,technology,2022,11.01771928,Million cubic metres Per Day
YT,Total,technology,2022,0,Million cubic metres Per Day
all,Total,technology,2023,409.8804699,Million cubic metres Per Day
AB,Total,technology,2023,266.7394541,Million cubic metres Per Day
BC,Total,technology,2023,131.9281481,Million cubic metres Per Day
MB,Total,technology,2023,0,Million cubic metres Per Day
NB,Total,technology,2023,0.1192582301,Million cubic metres Per Day
NL,Total,technology,2023,0,Million cubic metres Per Day
NS,Total,technology,2023,0,Million cubic metres Per Day
NT,Total,technology,2023,0.02738264035,Million cubic metres Per Day
NU,Total,technology,2023,0,Million cubic metres Per Day
ON,Total,technology,2023,0.003932078601,Million cubic metres Per Day
PE,Total,technology,2023,0,Million cubic metres Per Day
QC,Total,technology,2023,0,Million cubic metres Per Day
SK,Total,technology,2023,11.06229473,Million cubic metres Per Day
YT,Total,technology,2023,0,Million cubic metres Per Day
all,Total,technology,2024,409.7799753,Million cubic metres Per Day
AB,Total,technology,2024,265.8405737,Million cubic metres Per Day
BC,Total,technology,2024,132.7162518,Million cubic metres Per Day
MB,Total,technology,2024,0,Million cubic metres Per Day
NB,Total,technology,2024,0.1073324071,Million cubic metres Per Day
NL,Total,technology,2024,0,Million cubic metres Per Day
NS,Total,technology,2024,0,Million cubic metres Per Day
NT,Total,technology,2024,0.02020834329,Million cubic metres Per Day
NU,Total,technology,2024,0,Million cubic metres Per Day
ON,Total,technology,2024,0.001960973075,Million cubic metres Per Day
PE,Total,technology,2024,0,Million cubic metres Per Day
QC,Total,technology,2024,0,Million cubic metres Per Day
SK,Total,technology,2024,11.09364807,Million cubic metres Per Day
YT,Total,technology,2024,0,Million cubic metres Per Day
all,Total,technology,2025,409.9541482,Million cubic metres Per Day
AB,Total,technology,2025,265.2316708,Million cubic metres Per Day
BC,Total,technology,2025,133.5051764,Million cubic metres Per Day
MB,Total,technology,2025,0,Million cubic metres Per Day
NB,Total,technology,2025,0.09659916639,Million cubic metres Per Day
NL,Total,technology,2025,0,Million cubic metres Per Day
NS,Total,technology,2025,0,Million cubic metres Per Day
NT,Total,technology,2025,0.01491372392,Million cubic metres Per Day
NU,Total,technology,2025,0,Million cubic metres Per Day
ON,Total,technology,2025,0.0009456771683,Million cubic metres Per Day
PE,Total,technology,2025,0,Million cubic metres Per Day
QC,Total,technology,2025,0,Million cubic metres Per Day
SK,Total,technology,2025,11.10484249,Million cubic metres Per Day
YT,Total,technology,2025,0,Million cubic metres Per Day
all,Total,technology,2026,409.9774985,Million cubic metres Per Day
AB,Total,technology,2026,264.6393982,Million cubic metres Per Day
BC,Total,technology,2026,134.1521985,Million cubic metres Per Day
MB,Total,technology,2026,0,Million cubic metres Per Day
NB,Total,technology,2026,0.08693924975,Million cubic metres Per Day
NL,Total,technology,2026,0,Million cubic metres Per Day
NS,Total,technology,2026,0,Million cubic metres Per Day
NT,Total,technology,2026,0.01100630358,Million cubic metres Per Day
NU,Total,technology,2026,0,Million cubic metres Per Day
ON,Total,technology,2026,0.0004410634947,Million cubic metres Per Day
PE,Total,technology,2026,0,Million cubic metres Per Day
QC,Total,technology,2026,0,Million cubic metres Per Day
SK,Total,technology,2026,11.0875152,Million cubic metres Per Day
YT,Total,technology,2026,0,Million cubic metres Per Day
all,Total,technology,2027,410.0292398,Million cubic metres Per Day
AB,Total,technology,2027,264.1538553,Million cubic metres Per Day
BC,Total,technology,2027,134.7367977,Million cubic metres Per Day
MB,Total,technology,2027,0,Million cubic metres Per Day
NB,Total,technology,2027,0.07824532477,Million cubic metres Per Day
NL,Total,technology,2027,0,Million cubic metres Per Day
NS,Total,technology,2027,0,Million cubic metres Per Day
NT,Total,technology,2027,0.008122633836,Million cubic metres Per Day
NU,Total,technology,2027,0,Million cubic metres Per Day
ON,Total,technology,2027,0.0001989804187,Million cubic metres Per Day
PE,Total,technology,2027,0,Million cubic metres Per Day
QC,Total,technology,2027,0,Million cubic metres Per Day
SK,Total,technology,2027,11.05201989,Million cubic metres Per Day
YT,Total,technology,2027,0,Million cubic metres Per Day
all,Total,technology,2028,410.1185684,Million cubic metres Per Day
AB,Total,technology,2028,263.8105074,Million cubic metres Per Day
BC,Total,technology,2028,135.2655448,Million cubic metres Per Day
MB,Total,technology,2028,0,Million cubic metres Per Day
NB,Total,technology,2028,0.0704207923,Million cubic metres Per Day
NL,Total,technology,2028,0,Million cubic metres Per Day
NS,Total,technology,2028,0,Million cubic metres Per Day
NT,Total,technology,2028,0.005994490335,Million cubic metres Per Day
NU,Total,technology,2028,0,Million cubic metres Per Day
ON,Total,technology,2028,0.00008684276766,Million cubic metres Per Day
PE,Total,technology,2028,0,Million cubic metres Per Day
QC,Total,technology,2028,0,Million cubic metres Per Day
SK,Total,technology,2028,10.96601413,Million cubic metres Per Day
YT,Total,technology,2028,0,Million cubic metres Per Day
all,Total,technology,2029,410.3400309,Million cubic metres Per Day
AB,Total,technology,2029,263.6832621,Million cubic metres Per Day
BC,Total,technology,2029,135.7519739,Million cubic metres Per Day
MB,Total,technology,2029,0,Million cubic metres Per Day
NB,Total,technology,2029,0.06337871307,Million cubic metres Per Day
NL,Total,technology,2029,0,Million cubic metres Per Day
NS,Total,technology,2029,0,Million cubic metres Per Day
NT,Total,technology,2029,0.004423923951,Million cubic metres Per Day
NU,Total,technology,2029,0,Million cubic metres Per Day
ON,Total,technology,2029,0.00003667187774,Million cubic metres Per Day
PE,Total,technology,2029,0,Million cubic metres Per Day
QC,Total,technology,2029,0,Million cubic metres Per Day
SK,Total,technology,2029,10.83695558,Million cubic metres Per Day
YT,Total,technology,2029,0,Million cubic metres Per Day
all,Total,technology,2030,411.2290464,Million cubic metres Per Day
AB,Total,technology,2030,264.0420381,Million cubic metres Per Day
BC,Total,technology,2030,136.4051807,Million cubic metres Per Day
MB,Total,technology,2030,0,Million cubic metres Per Day
NB,Total,technology,2030,0.05704084176,Million cubic metres Per Day
NL,Total,technology,2030,0,Million cubic metres Per Day
NS,Total,technology,2030,0,Million cubic metres Per Day
NT,Total,technology,2030,0.003264848558,Million cubic metres Per Day
NU,Total,technology,2030,0,Million cubic metres Per Day
ON,Total,technology,2030,0.0000149854551,Million cubic metres Per Day
PE,Total,technology,2030,0,Million cubic metres Per Day
QC,Total,technology,2030,0,Million cubic metres Per Day
SK,Total,technology,2030,10.72150693,Million cubic metres Per Day
YT,Total,technology,2030,0,Million cubic metres Per Day
all,Total,technology,2031,412.3196214,Million cubic metres Per Day
AB,Total,technology,2031,264.5588267,Million cubic metres Per Day
BC,Total,technology,2031,137.0887417,Million cubic metres Per Day
MB,Total,technology,2031,0,Million cubic metres Per Day
NB,Total,technology,2031,0.05133675758,Million cubic metres Per Day
NL,Total,technology,2031,0,Million cubic metres Per Day
NS,Total,technology,2031,0,Million cubic metres Per Day
NT,Total,technology,2031,0.002409452835,Million cubic metres Per Day
NU,Total,technology,2031,0,Million cubic metres Per Day
ON,Total,technology,2031,0.000005926580562,Million cubic metres Per Day
PE,Total,technology,2031,0,Million cubic metres Per Day
QC,Total,technology,2031,0,Million cubic metres Per Day
SK,Total,technology,2031,10.61830096,Million cubic metres Per Day
YT,Total,technology,2031,0,Million cubic metres Per Day
all,Total,technology,2032,413.3272131,Million cubic metres Per Day
AB,Total,technology,2032,265.0652424,Million cubic metres Per Day
BC,Total,technology,2032,137.6878442,Million cubic metres Per Day
MB,Total,technology,2032,0,Million cubic metres Per Day
NB,Total,technology,2032,0.04620308183,Million cubic metres Per Day
NL,Total,technology,2032,0,Million cubic metres Per Day
NS,Total,technology,2032,0,Million cubic metres Per Day
NT,Total,technology,2032,0.001778172207,Million cubic metres Per Day
NU,Total,technology,2032,0,Million cubic metres Per Day
ON,Total,technology,2032,0.000002268794468,Million cubic metres Per Day
PE,Total,technology,2032,0,Million cubic metres Per Day
QC,Total,technology,2032,0,Million cubic metres Per Day
SK,Total,technology,2032,10.52614293,Million cubic metres Per Day
YT,Total,technology,2032,0,Million cubic metres Per Day
all,Total,technology,2033,414.3749714,Million cubic metres Per Day
AB,Total,technology,2033,265.6618021,Million cubic metres Per Day
BC,Total,technology,2033,138.2386847,Million cubic metres Per Day
MB,Total,technology,2033,0,Million cubic metres Per Day
NB,Total,technology,2033,0.04158277364,Million cubic metres Per Day
NL,Total,technology,2033,0,Million cubic metres Per Day
NS,Total,technology,2033,0,Million cubic metres Per Day
NT,Total,technology,2033,0.001312288147,Million cubic metres Per Day
NU,Total,technology,2033,0,Million cubic metres Per Day
ON,Total,technology,2033,8.408163537e-7,Million cubic metres Per Day
PE,Total,technology,2033,0,Million cubic metres Per Day
QC,Total,technology,2033,0,Million cubic metres Per Day
SK,Total,technology,2033,10.43158876,Million cubic metres Per Day
YT,Total,technology,2033,0,Million cubic metres Per Day
all,Total,technology,2034,415.2459211,Million cubic metres Per Day
AB,Total,technology,2034,266.16616,Million cubic metres Per Day
BC,Total,technology,2034,138.7058074,Million cubic metres Per Day
MB,Total,technology,2034,0,Million cubic metres Per Day
NB,Total,technology,2034,0.03742449628,Million cubic metres Per Day
NL,Total,technology,2034,0,Million cubic metres Per Day
NS,Total,technology,2034,0,Million cubic metres Per Day
NT,Total,technology,2034,0.0009684664818,Million cubic metres Per Day
NU,Total,technology,2034,0,Million cubic metres Per Day
ON,Total,technology,2034,3.017029861e-7,Million cubic metres Per Day
PE,Total,technology,2034,0,Million cubic metres Per Day
QC,Total,technology,2034,0,Million cubic metres Per Day
SK,Total,technology,2034,10.33556043,Million cubic metres Per Day
YT,Total,technology,2034,0,Million cubic metres Per Day
all,Total,technology,2035,415.8764661,Million cubic metres Per Day
AB,Total,technology,2035,266.5442685,Million cubic metres Per Day
BC,Total,technology,2035,139.0501505,Million cubic metres Per Day
MB,Total,technology,2035,0,Million cubic metres Per Day
NB,Total,technology,2035,0.03368204665,Million cubic metres Per Day
NL,Total,technology,2035,0,Million cubic metres Per Day
NS,Total,technology,2035,0,Million cubic metres Per Day
NT,Total,technology,2035,0.0007147266616,Million cubic metres Per Day
NU,Total,technology,2035,0,Million cubic metres Per Day
ON,Total,technology,2035,1.048303611e-7,Million cubic metres Per Day
PE,Total,technology,2035,0,Million cubic metres Per Day
QC,Total,technology,2035,0,Million cubic metres Per Day
SK,Total,technology,2035,10.24765023,Million cubic metres Per Day
YT,Total,technology,2035,0,Million cubic metres Per Day
all,Total,technology,2036,416.2814073,Million cubic metres Per Day
AB,Total,technology,2036,266.8690864,Million cubic metres Per Day
BC,Total,technology,2036,139.2696562,Million cubic metres Per Day
MB,Total,technology,2036,0,Million cubic metres Per Day
NB,Total,technology,2036,0.03031384199,Million cubic metres Per Day
NL,Total,technology,2036,0,Million cubic metres Per Day
NS,Total,technology,2036,0,Million cubic metres Per Day
NT,Total,technology,2036,0.000527467094,Million cubic metres Per Day
NU,Total,technology,2036,0,Million cubic metres Per Day
ON,Total,technology,2036,3.527599384e-8,Million cubic metres Per Day
PE,Total,technology,2036,0,Million cubic metres Per Day
QC,Total,technology,2036,0,Million cubic metres Per Day
SK,Total,technology,2036,10.11182333,Million cubic metres Per Day
YT,Total,technology,2036,0,Million cubic metres Per Day
all,Total,technology,2037,416.449603,Million cubic metres Per Day
AB,Total,technology,2037,267.1191976,Million cubic metres Per Day
BC,Total,technology,2037,139.3659354,Million cubic metres Per Day
MB,Total,technology,2037,0,Million cubic metres Per Day
NB,Total,technology,2037,0.02728245779,Million cubic metres Per Day
NL,Total,technology,2037,0,Million cubic metres Per Day
NS,Total,technology,2037,0,Million cubic metres Per Day
NT,Total,technology,2037,0.0003892698428,Million cubic metres Per Day
NU,Total,technology,2037,0,Million cubic metres Per Day
ON,Total,technology,2037,1.149770019e-8,Million cubic metres Per Day
PE,Total,technology,2037,0,Million cubic metres Per Day
QC,Total,technology,2037,0,Million cubic metres Per Day
SK,Total,technology,2037,9.936798246,Million cubic metres Per Day
YT,Total,technology,2037,0,Million cubic metres Per Day
all,Total,technology,2038,416.4612991,Million cubic metres Per Day
AB,Total,technology,2038,267.3110803,Million cubic metres Per Day
BC,Total,technology,2038,139.3562987,Million cubic metres Per Day
MB,Total,technology,2038,0,Million cubic metres Per Day
NB,Total,technology,2038,0.02455421201,Million cubic metres Per Day
NL,Total,technology,2038,0,Million cubic metres Per Day
NS,Total,technology,2038,0,Million cubic metres Per Day
NT,Total,technology,2038,0.0002872805001,Million cubic metres Per Day
NU,Total,technology,2038,0,Million cubic metres Per Day
ON,Total,technology,2038,3.630247703e-9,Million cubic metres Per Day
PE,Total,technology,2038,0,Million cubic metres Per Day
QC,Total,technology,2038,0,Million cubic metres Per Day
SK,Total,technology,2038,9.769078551,Million cubic metres Per Day
YT,Total,technology,2038,0,Million cubic metres Per Day
all,Total,technology,2039,416.3605185,Million cubic metres Per Day
AB,Total,technology,2039,267.4672112,Million cubic metres Per Day
