province,source,scenario,year,value,unit
YT,solarWindGeothermal,reference,2018,0.2628,GW.h
AB,solarWindGeothermal,reference,2019,5347.831,GW.h
BC,solarWindGeothermal,reference,2019,1959.716,GW.h
MB,solarWindGeothermal,reference,2019,898.7878,GW.h
NB,solarWindGeothermal,reference,2019,770.5742,GW.h
NL,solarWindGeothermal,reference,2019,185.6925,GW.h
NS,solarWindGeothermal,reference,2019,913.3587,GW.h
NT,solarWindGeothermal,reference,2019,7.3584,GW.h
NU,solarWindGeothermal,reference,2019,10.95,GW.h
ON,solarWindGeothermal,reference,2019,14423.012,GW.h
PE,solarWindGeothermal,reference,2019,812.0776,GW.h
QC,solarWindGeothermal,reference,2019,10902.75,GW.h
SK,solarWindGeothermal,reference,2019,1186.5858,GW.h
YT,solarWindGeothermal,reference,2019,0.258,GW.h
AB,solarWindGeothermal,reference,2020,6508.535,GW.h
BC,solarWindGeothermal,reference,2020,1198.569,GW.h
MB,solarWindGeothermal,reference,2020,883.5488,GW.h
NB,solarWindGeothermal,reference,2020,852.7503,GW.h
NL,solarWindGeothermal,reference,2020,185.5603,GW.h
NS,solarWindGeothermal,reference,2020,1109.0202,GW.h
NT,solarWindGeothermal,reference,2020,9.8987,GW.h
NU,solarWindGeothermal,reference,2020,13.0524,GW.h
ON,solarWindGeothermal,reference,2020,15038.493,GW.h
PE,solarWindGeothermal,reference,2020,917.1976,GW.h
QC,solarWindGeothermal,reference,2020,11121.76,GW.h
SK,solarWindGeothermal,reference,2020,1528.233,GW.h
YT,solarWindGeothermal,reference,2020,0.2265,GW.h
AB,solarWindGeothermal,reference,2021,7581.6411,GW.h
BC,solarWindGeothermal,reference,2021,1206.0277,GW.h
MB,solarWindGeothermal,reference,2021,1003.906,GW.h
NB,solarWindGeothermal,reference,2021,852.743,GW.h
NL,solarWindGeothermal,reference,2021,185.5629,GW.h
NS,solarWindGeothermal,reference,2021,1109.0422,GW.h
NT,solarWindGeothermal,reference,2021,9.9983,GW.h
NU,solarWindGeothermal,reference,2021,16.9068,GW.h
ON,solarWindGeothermal,reference,2021,15661.573,GW.h
PE,solarWindGeothermal,reference,2021,917.1976,GW.h
QC,solarWindGeothermal,reference,2021,11121.75,GW.h
SK,solarWindGeothermal,reference,2021,1563.2677,GW.h
YT,solarWindGeothermal,reference,2021,0.2297,GW.h
AB,solarWindGeothermal,reference,2022,8742.337,GW.h
BC,solarWindGeothermal,reference,2022,1210.2578,GW.h
MB,solarWindGeothermal,reference,2022,1109.025,GW.h
NB,solarWindGeothermal,reference,2022,852.7462,GW.h
NL,solarWindGeothermal,reference,2022,185.5689,GW.h
NS,solarWindGeothermal,reference,2022,1109.0409,GW.h
NT,solarWindGeothermal,reference,2022,8.8327,GW.h
NU,solarWindGeothermal,reference,2022,20.7612,GW.h
ON,solarWindGeothermal,reference,2022,16287.98,GW.h
PE,solarWindGeothermal,reference,2022,917.1976,GW.h
QC,solarWindGeothermal,reference,2022,11121.76,GW.h
SK,solarWindGeothermal,reference,2022,1896.1488,GW.h
YT,solarWindGeothermal,reference,2022,0.2242,GW.h
AB,solarWindGeothermal,reference,2023,10760.7102,GW.h
BC,solarWindGeothermal,reference,2023,1300.1227,GW.h
MB,solarWindGeothermal,reference,2023,1109.026,GW.h
NB,solarWindGeothermal,reference,2023,852.7542,GW.h
NL,solarWindGeothermal,reference,2023,185.5718,GW.h
NS,solarWindGeothermal,reference,2023,1109.0214,GW.h
NT,solarWindGeothermal,reference,2023,5.6066,GW.h
NU,solarWindGeothermal,reference,2023,24.6156,GW.h
ON,solarWindGeothermal,reference,2023,16901.182,GW.h
PE,solarWindGeothermal,reference,2023,917.1976,GW.h
QC,solarWindGeothermal,reference,2023,11121.75,GW.h
SK,solarWindGeothermal,reference,2023,1896.1466,GW.h
YT,solarWindGeothermal,reference,2023,0.213,GW.h
AB,solarWindGeothermal,reference,2024,12690.91,GW.h
BC,solarWindGeothermal,reference,2024,1306.344,GW.h
MB,solarWindGeothermal,reference,2024,1214.147,GW.h
NB,solarWindGeothermal,reference,2024,852.7521,GW.h
NL,solarWindGeothermal,reference,2024,185.5736,GW.h
NS,solarWindGeothermal,reference,2024,1109.0319,GW.h
NT,solarWindGeothermal,reference,2024,5.6064,GW.h
NU,solarWindGeothermal,reference,2024,28.4652,GW.h
ON,solarWindGeothermal,reference,2024,17378.604,GW.h
PE,solarWindGeothermal,reference,2024,917.1976,GW.h
QC,solarWindGeothermal,reference,2024,11121.77,GW.h
SK,solarWindGeothermal,reference,2024,2369.1941,GW.h
YT,solarWindGeothermal,reference,2024,0.2534,GW.h
AB,solarWindGeothermal,reference,2025,15292.9264,GW.h
BC,solarWindGeothermal,reference,2025,1231.8317,GW.h
MB,solarWindGeothermal,reference,2025,1214.147,GW.h
NB,solarWindGeothermal,reference,2025,1115.5498,GW.h
NL,solarWindGeothermal,reference,2025,185.5741,GW.h
NS,solarWindGeothermal,reference,2025,1196.6356,GW.h
NT,solarWindGeothermal,reference,2025,7.358,GW.h
NU,solarWindGeothermal,reference,2025,32.3239,GW.h
ON,solarWindGeothermal,reference,2025,17856.028,GW.h
PE,solarWindGeothermal,reference,2025,1022.318,GW.h
QC,solarWindGeothermal,reference,2025,11997.75,GW.h
SK,solarWindGeothermal,reference,2025,2842.2267,GW.h
YT,solarWindGeothermal,reference,2025,41.3576,GW.h
AB,solarWindGeothermal,reference,2026,17812.621,GW.h
BC,solarWindGeothermal,reference,2026,1236.8803,GW.h
MB,solarWindGeothermal,reference,2026,1529.506,GW.h
NB,solarWindGeothermal,reference,2026,1115.5494,GW.h
NL,solarWindGeothermal,reference,2026,185.5743,GW.h
NS,solarWindGeothermal,reference,2026,1196.6417,GW.h
NT,solarWindGeothermal,reference,2026,7.3579,GW.h
NU,solarWindGeothermal,reference,2026,36.1868,GW.h
ON,solarWindGeothermal,reference,2026,19353.665,GW.h
PE,solarWindGeothermal,reference,2026,1022.318,GW.h
QC,solarWindGeothermal,reference,2026,11997.75,GW.h
SK,solarWindGeothermal,reference,2026,3315.2699,GW.h
YT,solarWindGeothermal,reference,2026,40.5394,GW.h
AB,solarWindGeothermal,reference,2027,20896.017,GW.h
BC,solarWindGeothermal,reference,2027,1212.6039,GW.h
MB,solarWindGeothermal,reference,2027,1634.626,GW.h
NB,solarWindGeothermal,reference,2027,1115.5385,GW.h
NL,solarWindGeothermal,reference,2027,185.5762,GW.h
NS,solarWindGeothermal,reference,2027,1196.638,GW.h
NT,solarWindGeothermal,reference,2027,7.3575,GW.h
NU,solarWindGeothermal,reference,2027,40.1031,GW.h
ON,solarWindGeothermal,reference,2027,20769.368,GW.h
PE,solarWindGeothermal,reference,2027,1022.318,GW.h
QC,solarWindGeothermal,reference,2027,11997.75,GW.h
SK,solarWindGeothermal,reference,2027,3814.5889,GW.h
YT,solarWindGeothermal,reference,2027,39.8677,GW.h
AB,solarWindGeothermal,reference,2028,23683.912,GW.h
BC,solarWindGeothermal,reference,2028,1285.6982,GW.h
MB,solarWindGeothermal,reference,2028,1634.625,GW.h
NB,solarWindGeothermal,reference,2028,1115.5597,GW.h
NL,solarWindGeothermal,reference,2028,185.5786,GW.h
NS,solarWindGeothermal,reference,2028,1196.6268,GW.h
NT,solarWindGeothermal,reference,2028,7.3592,GW.h
NU,solarWindGeothermal,reference,2028,43.984,GW.h
ON,solarWindGeothermal,reference,2028,21137.543,GW.h
PE,solarWindGeothermal,reference,2028,1022.318,GW.h
QC,solarWindGeothermal,reference,2028,11997.74,GW.h
SK,solarWindGeothermal,reference,2028,4287.6393,GW.h
YT,solarWindGeothermal,reference,2028,38.7459,GW.h
AB,solarWindGeothermal,reference,2029,25461.113,GW.h
BC,solarWindGeothermal,reference,2029,1288.088,GW.h
MB,solarWindGeothermal,reference,2029,1739.746,GW.h
NB,solarWindGeothermal,reference,2029,1115.559,GW.h
NL,solarWindGeothermal,reference,2029,185.5798,GW.h
NS,solarWindGeothermal,reference,2029,1196.6268,GW.h
NT,solarWindGeothermal,reference,2029,7.3592,GW.h
NU,solarWindGeothermal,reference,2029,47.9233,GW.h
ON,solarWindGeothermal,reference,2029,21687.587,GW.h
PE,solarWindGeothermal,reference,2029,1022.318,GW.h
QC,solarWindGeothermal,reference,2029,11997.75,GW.h
SK,solarWindGeothermal,reference,2029,4692.8155,GW.h
YT,solarWindGeothermal,reference,2029,35.8023,GW.h
AB,solarWindGeothermal,reference,2030,28042.302,GW.h
BC,solarWindGeothermal,reference,2030,1293.324,GW.h
MB,solarWindGeothermal,reference,2030,1739.747,GW.h
NB,solarWindGeothermal,reference,2030,1378.3417,GW.h
NL,solarWindGeothermal,reference,2030,185.5772,GW.h
NS,solarWindGeothermal,reference,2030,1284.2307,GW.h
NT,solarWindGeothermal,reference,2030,9.1017,GW.h
NU,solarWindGeothermal,reference,2030,51.8731,GW.h
ON,solarWindGeothermal,reference,2030,21656.397,GW.h
PE,solarWindGeothermal,reference,2030,1127.437,GW.h
QC,solarWindGeothermal,reference,2030,12873.75,GW.h
SK,solarWindGeothermal,reference,2030,5137.6694,GW.h
YT,solarWindGeothermal,reference,2030,35.2331,GW.h
AB,solarWindGeothermal,reference,2031,29447.795,GW.h
BC,solarWindGeothermal,reference,2031,1290.2626,GW.h
MB,solarWindGeothermal,reference,2031,1844.866,GW.h
NB,solarWindGeothermal,reference,2031,1378.3503,GW.h
NL,solarWindGeothermal,reference,2031,185.5777,GW.h
NS,solarWindGeothermal,reference,2031,1284.2175,GW.h
NT,solarWindGeothermal,reference,2031,9.103,GW.h
NU,solarWindGeothermal,reference,2031,55.8866,GW.h
ON,solarWindGeothermal,reference,2031,21878.674,GW.h
PE,solarWindGeothermal,reference,2031,1127.437,GW.h
QC,solarWindGeothermal,reference,2031,12873.75,GW.h
SK,solarWindGeothermal,reference,2031,5152.1796,GW.h
YT,solarWindGeothermal,reference,2031,33.6717,GW.h
AB,solarWindGeothermal,reference,2032,30554.324,GW.h
BC,solarWindGeothermal,reference,2032,1281.4843,GW.h
MB,solarWindGeothermal,reference,2032,1844.866,GW.h
NB,solarWindGeothermal,reference,2032,1378.3553,GW.h
NL,solarWindGeothermal,reference,2032,185.5792,GW.h
NS,solarWindGeothermal,reference,2032,1284.2283,GW.h
NT,solarWindGeothermal,reference,2032,9.1046,GW.h
NU,solarWindGeothermal,reference,2032,59.9101,GW.h
ON,solarWindGeothermal,reference,2032,21905.569,GW.h
PE,solarWindGeothermal,reference,2032,1127.437,GW.h
QC,solarWindGeothermal,reference,2032,12873.76,GW.h
SK,solarWindGeothermal,reference,2032,5177.2233,GW.h
YT,solarWindGeothermal,reference,2032,33.7203,GW.h
AB,solarWindGeothermal,reference,2033,30947.499,GW.h
BC,solarWindGeothermal,reference,2033,1284.3134,GW.h
MB,solarWindGeothermal,reference,2033,1949.985,GW.h
NB,solarWindGeothermal,reference,2033,1378.3527,GW.h
NL,solarWindGeothermal,reference,2033,185.5801,GW.h
NS,solarWindGeothermal,reference,2033,1284.2366,GW.h
NT,solarWindGeothermal,reference,2033,9.1057,GW.h
NU,solarWindGeothermal,reference,2033,63.9503,GW.h
ON,solarWindGeothermal,reference,2033,22032.593,GW.h
PE,solarWindGeothermal,reference,2033,1127.437,GW.h
QC,solarWindGeothermal,reference,2033,12873.75,GW.h
SK,solarWindGeothermal,reference,2033,5187.2199,GW.h
YT,solarWindGeothermal,reference,2033,33.8359,GW.h
AB,solarWindGeothermal,reference,2034,31353.963,GW.h
BC,solarWindGeothermal,reference,2034,1282.1012,GW.h
MB,solarWindGeothermal,reference,2034,1949.985,GW.h
NB,solarWindGeothermal,reference,2034,1378.3453,GW.h
NL,solarWindGeothermal,reference,2034,185.5818,GW.h
NS,solarWindGeothermal,reference,2034,1284.2439,GW.h
NT,solarWindGeothermal,reference,2034,9.1072,GW.h
NU,solarWindGeothermal,reference,2034,68.0489,GW.h
ON,solarWindGeothermal,reference,2034,22159.62,GW.h
PE,solarWindGeothermal,reference,2034,1127.437,GW.h
QC,solarWindGeothermal,reference,2034,12873.75,GW.h
SK,solarWindGeothermal,reference,2034,5468.7372,GW.h
YT,solarWindGeothermal,reference,2034,34.1105,GW.h
AB,solarWindGeothermal,reference,2035,31697.117,GW.h
BC,solarWindGeothermal,reference,2035,1279.5049,GW.h
MB,solarWindGeothermal,reference,2035,1949.986,GW.h
NB,solarWindGeothermal,reference,2035,1378.3539,GW.h
NL,solarWindGeothermal,reference,2035,185.5829,GW.h
NS,solarWindGeothermal,reference,2035,1371.8202,GW.h
NT,solarWindGeothermal,reference,2035,10.8444,GW.h
NU,solarWindGeothermal,reference,2035,72.1726,GW.h
ON,solarWindGeothermal,reference,2035,22286.642,GW.h
PE,solarWindGeothermal,reference,2035,1127.437,GW.h
QC,solarWindGeothermal,reference,2035,13180.35,GW.h
SK,solarWindGeothermal,reference,2035,5356.2622,GW.h
YT,solarWindGeothermal,reference,2035,33.0965,GW.h
AB,solarWindGeothermal,reference,2036,31880.021,GW.h
BC,solarWindGeothermal,reference,2036,1281.7749,GW.h
MB,solarWindGeothermal,reference,2036,1949.987,GW.h
NB,solarWindGeothermal,reference,2036,1378.3403,GW.h
NL,solarWindGeothermal,reference,2036,185.5835,GW.h
NS,solarWindGeothermal,reference,2036,1371.8236,GW.h
NT,solarWindGeothermal,reference,2036,10.8223,GW.h
NU,solarWindGeothermal,reference,2036,76.3716,GW.h
ON,solarWindGeothermal,reference,2036,22413.666,GW.h
PE,solarWindGeothermal,reference,2036,1127.437,GW.h
QC,solarWindGeothermal,reference,2036,13180.36,GW.h
SK,solarWindGeothermal,reference,2036,5367.3486,GW.h
YT,solarWindGeothermal,reference,2036,32.8646,GW.h
AB,solarWindGeothermal,reference,2037,32165.476,GW.h
BC,solarWindGeothermal,reference,2037,1283.0325,GW.h
MB,solarWindGeothermal,reference,2037,1949.986,GW.h
NB,solarWindGeothermal,reference,2037,1378.3379,GW.h
NL,solarWindGeothermal,reference,2037,185.584,GW.h
NS,solarWindGeothermal,reference,2037,1371.8224,GW.h
NT,solarWindGeothermal,reference,2037,10.8241,GW.h
NU,solarWindGeothermal,reference,2037,80.5977,GW.h
ON,solarWindGeothermal,reference,2037,22540.675,GW.h
PE,solarWindGeothermal,reference,2037,1127.438,GW.h
QC,solarWindGeothermal,reference,2037,13180.36,GW.h
SK,solarWindGeothermal,reference,2037,5399.767,GW.h
YT,solarWindGeothermal,reference,2037,33.1318,GW.h
AB,solarWindGeothermal,reference,2038,32154.319,GW.h
BC,solarWindGeothermal,reference,2038,1288.2343,GW.h
MB,solarWindGeothermal,reference,2038,1949.986,GW.h
NB,solarWindGeothermal,reference,2038,1378.3551,GW.h
NL,solarWindGeothermal,reference,2038,185.5845,GW.h
NS,solarWindGeothermal,reference,2038,1371.8202,GW.h
NT,solarWindGeothermal,reference,2038,10.8257,GW.h
NU,solarWindGeothermal,reference,2038,84.8939,GW.h
ON,solarWindGeothermal,reference,2038,22667.715,GW.h
PE,solarWindGeothermal,reference,2038,1127.437,GW.h
QC,solarWindGeothermal,reference,2038,13180.33,GW.h
SK,solarWindGeothermal,reference,2038,5683.1966,GW.h
YT,solarWindGeothermal,reference,2038,32.3473,GW.h
AB,solarWindGeothermal,reference,2039,32191.422,GW.h
BC,solarWindGeothermal,reference,2039,1288.945,GW.h
MB,solarWindGeothermal,reference,2039,1949.987,GW.h
NB,solarWindGeothermal,reference,2039,1378.344,GW.h
NL,solarWindGeothermal,reference,2039,185.5857,GW.h
NS,solarWindGeothermal,reference,2039,1371.8446,GW.h
NT,solarWindGeothermal,reference,2039,10.827,GW.h
NU,solarWindGeothermal,reference,2039,89.2599,GW.h
ON,solarWindGeothermal,reference,2039,22794.737,GW.h
PE,solarWindGeothermal,reference,2039,1127.437,GW.h
QC,solarWindGeothermal,reference,2039,13180.36,GW.h
SK,solarWindGeothermal,reference,2039,5692.4732,GW.h
YT,solarWindGeothermal,reference,2039,30.8213,GW.h
AB,solarWindGeothermal,reference,2040,32418.801,GW.h
BC,solarWindGeothermal,reference,2040,1291.7145,GW.h
MB,solarWindGeothermal,reference,2040,1949.987,GW.h
NB,solarWindGeothermal,reference,2040,1378.3366,GW.h
NL,solarWindGeothermal,reference,2040,185.5864,GW.h
NS,solarWindGeothermal,reference,2040,1459.4341,GW.h
NT,solarWindGeothermal,reference,2040,10.8288,GW.h
NU,solarWindGeothermal,reference,2040,93.6494,GW.h
ON,solarWindGeothermal,reference,2040,22921.76,GW.h
PE,solarWindGeothermal,reference,2040,1127.437,GW.h
QC,solarWindGeothermal,reference,2040,13180.36,GW.h
SK,solarWindGeothermal,reference,2040,5701.7705,GW.h
YT,solarWindGeothermal,reference,2040,30.976,GW.h
AB,solarWindGeothermal,technology,2005,741,GW.h
BC,solarWindGeothermal,technology,2005,0,GW.h
MB,solarWindGeothermal,technology,2005,53,GW.h
NB,solarWindGeothermal,technology,2005,0,GW.h
NL,solarWindGeothermal,technology,2005,0,GW.h
NS,solarWindGeothermal,technology,2005,85,GW.h
NT,solarWindGeothermal,technology,2005,0,GW.h
NU,solarWindGeothermal,technology,2005,0,GW.h
ON,solarWindGeothermal,technology,2005,26,GW.h
PE,solarWindGeothermal,technology,2005,40,GW.h
QC,solarWindGeothermal,technology,2005,416,GW.h
SK,solarWindGeothermal,technology,2005,92,GW.h
YT,solarWindGeothermal,technology,2005,0.407,GW.h
AB,solarWindGeothermal,technology,2006,921,GW.h
BC,solarWindGeothermal,technology,2006,0,GW.h
MB,solarWindGeothermal,technology,2006,325,GW.h
NB,solarWindGeothermal,technology,2006,0,GW.h
NL,solarWindGeothermal,technology,2006,0,GW.h
NS,solarWindGeothermal,technology,2006,110,GW.h
NT,solarWindGeothermal,technology,2006,0,GW.h
NU,solarWindGeothermal,technology,2006,0,GW.h
ON,solarWindGeothermal,technology,2006,145,GW.h
PE,solarWindGeothermal,technology,2006,36,GW.h
QC,solarWindGeothermal,technology,2006,419,GW.h
SK,solarWindGeothermal,technology,2006,573,GW.h
YT,solarWindGeothermal,technology,2006,0.407,GW.h
AB,solarWindGeothermal,technology,2007,1430,GW.h
BC,solarWindGeothermal,technology,2007,0,GW.h
MB,solarWindGeothermal,technology,2007,325,GW.h
NB,solarWindGeothermal,technology,2007,0,GW.h
NL,solarWindGeothermal,technology,2007,0,GW.h
NS,solarWindGeothermal,technology,2007,157,GW.h
NT,solarWindGeothermal,technology,2007,0,GW.h
NU,solarWindGeothermal,technology,2007,0,GW.h
ON,solarWindGeothermal,technology,2007,494,GW.h
PE,solarWindGeothermal,technology,2007,40,GW.h
QC,solarWindGeothermal,technology,2007,617,GW.h
SK,solarWindGeothermal,technology,2007,620,GW.h
YT,solarWindGeothermal,technology,2007,0.407,GW.h
AB,solarWindGeothermal,technology,2008,1473,GW.h
BC,solarWindGeothermal,technology,2008,0,GW.h
MB,solarWindGeothermal,technology,2008,412,GW.h
NB,solarWindGeothermal,technology,2008,0,GW.h
NL,solarWindGeothermal,technology,2008,0,GW.h
NS,solarWindGeothermal,technology,2008,149,GW.h
NT,solarWindGeothermal,technology,2008,0,GW.h
NU,solarWindGeothermal,technology,2008,0,GW.h
ON,solarWindGeothermal,technology,2008,1400,GW.h
PE,solarWindGeothermal,technology,2008,142,GW.h
QC,solarWindGeothermal,technology,2008,565,GW.h
SK,solarWindGeothermal,technology,2008,574,GW.h
YT,solarWindGeothermal,technology,2008,0.437,GW.h
AB,solarWindGeothermal,technology,2009,1558,GW.h
BC,solarWindGeothermal,technology,2009,34,GW.h
MB,solarWindGeothermal,technology,2009,365,GW.h
NB,solarWindGeothermal,technology,2009,270,GW.h
NL,solarWindGeothermal,technology,2009,102,GW.h
NS,solarWindGeothermal,technology,2009,154,GW.h
NT,solarWindGeothermal,technology,2009,0,GW.h
NU,solarWindGeothermal,technology,2009,0,GW.h
ON,solarWindGeothermal,technology,2009,2305,GW.h
PE,solarWindGeothermal,technology,2009,347,GW.h
QC,solarWindGeothermal,technology,2009,1322,GW.h
SK,solarWindGeothermal,technology,2009,579,GW.h
YT,solarWindGeothermal,technology,2009,0.228,GW.h
AB,solarWindGeothermal,technology,2010,1629,GW.h
BC,solarWindGeothermal,technology,2010,123,GW.h
MB,solarWindGeothermal,technology,2010,343,GW.h
NB,solarWindGeothermal,technology,2010,389,GW.h
NL,solarWindGeothermal,technology,2010,183,GW.h
NS,solarWindGeothermal,technology,2010,387,GW.h
NT,solarWindGeothermal,technology,2010,0,GW.h
NU,solarWindGeothermal,technology,2010,0,GW.h
ON,solarWindGeothermal,technology,2010,2923,GW.h
PE,solarWindGeothermal,technology,2010,458,GW.h
QC,solarWindGeothermal,technology,2010,1547,GW.h
SK,solarWindGeothermal,technology,2010,507,GW.h
YT,solarWindGeothermal,technology,2010,0.085,GW.h
AB,solarWindGeothermal,technology,2011,2372,GW.h
BC,solarWindGeothermal,technology,2011,485,GW.h
MB,solarWindGeothermal,technology,2011,747,GW.h
NB,solarWindGeothermal,technology,2011,693,GW.h
NL,solarWindGeothermal,technology,2011,198,GW.h
NS,solarWindGeothermal,technology,2011,782,GW.h
NT,solarWindGeothermal,technology,2011,0,GW.h
NU,solarWindGeothermal,technology,2011,0,GW.h
ON,solarWindGeothermal,technology,2011,4298,GW.h
PE,solarWindGeothermal,technology,2011,488,GW.h
QC,solarWindGeothermal,technology,2011,1400,GW.h
SK,solarWindGeothermal,technology,2011,682,GW.h
YT,solarWindGeothermal,technology,2011,0.402,GW.h
AB,solarWindGeothermal,technology,2012,2601,GW.h
BC,solarWindGeothermal,technology,2012,508,GW.h
MB,solarWindGeothermal,technology,2012,877,GW.h
NB,solarWindGeothermal,technology,2012,733,GW.h
NL,solarWindGeothermal,technology,2012,195,GW.h
NS,solarWindGeothermal,technology,2012,800,GW.h
NT,solarWindGeothermal,technology,2012,1.3,GW.h
NU,solarWindGeothermal,technology,2012,0,GW.h
ON,solarWindGeothermal,technology,2012,5442,GW.h
PE,solarWindGeothermal,technology,2012,468,GW.h
QC,solarWindGeothermal,technology,2012,2562,GW.h
SK,solarWindGeothermal,technology,2012,655,GW.h
YT,solarWindGeothermal,technology,2012,0.445,GW.h
AB,solarWindGeothermal,technology,2013,3058,GW.h
BC,solarWindGeothermal,technology,2013,860,GW.h
MB,solarWindGeothermal,technology,2013,868,GW.h
NB,solarWindGeothermal,technology,2013,737,GW.h
NL,solarWindGeothermal,technology,2013,192,GW.h
NS,solarWindGeothermal,technology,2013,765,GW.h
NT,solarWindGeothermal,technology,2013,1.6,GW.h
NU,solarWindGeothermal,technology,2013,0,GW.h
ON,solarWindGeothermal,technology,2013,6373,GW.h
PE,solarWindGeothermal,technology,2013,499,GW.h
QC,solarWindGeothermal,technology,2013,4721,GW.h
SK,solarWindGeothermal,technology,2013,646,GW.h
YT,solarWindGeothermal,technology,2013,0.277,GW.h
AB,solarWindGeothermal,technology,2014,3519,GW.h
BC,solarWindGeothermal,technology,2014,1071,GW.h
MB,solarWindGeothermal,technology,2014,911,GW.h
NB,solarWindGeothermal,technology,2014,786,GW.h
NL,solarWindGeothermal,technology,2014,177,GW.h
NS,solarWindGeothermal,technology,2014,749,GW.h
NT,solarWindGeothermal,technology,2014,0,GW.h
NU,solarWindGeothermal,technology,2014,0,GW.h
ON,solarWindGeothermal,technology,2014,8616,GW.h
PE,solarWindGeothermal,technology,2014,595,GW.h
QC,solarWindGeothermal,technology,2014,6650,GW.h
SK,solarWindGeothermal,technology,2014,636,GW.h
YT,solarWindGeothermal,technology,2014,0.334,GW.h
AB,solarWindGeothermal,technology,2015,4089,GW.h
BC,solarWindGeothermal,technology,2015,1206,GW.h
MB,solarWindGeothermal,technology,2015,860,GW.h
NB,solarWindGeothermal,technology,2015,737,GW.h
NL,solarWindGeothermal,technology,2015,189,GW.h
NS,solarWindGeothermal,technology,2015,818.323,GW.h
NT,solarWindGeothermal,technology,2015,5.2577,GW.h
NU,solarWindGeothermal,technology,2015,0,GW.h
ON,solarWindGeothermal,technology,2015,13201,GW.h
PE,solarWindGeothermal,technology,2015,587,GW.h
QC,solarWindGeothermal,technology,2015,8938,GW.h
SK,solarWindGeothermal,technology,2015,684,GW.h
YT,solarWindGeothermal,technology,2015,0.2577,GW.h
AB,solarWindGeothermal,technology,2016,4407,GW.h
BC,solarWindGeothermal,technology,2016,1204.806,GW.h
MB,solarWindGeothermal,technology,2016,898.7878,GW.h
NB,solarWindGeothermal,technology,2016,756,GW.h
NL,solarWindGeothermal,technology,2016,190,GW.h
NS,solarWindGeothermal,technology,2016,913.3611,GW.h
NT,solarWindGeothermal,technology,2016,5.9568,GW.h
NU,solarWindGeothermal,technology,2016,0,GW.h
ON,solarWindGeothermal,technology,2016,12775.221,GW.h
PE,solarWindGeothermal,technology,2016,603,GW.h
QC,solarWindGeothermal,technology,2016,8635,GW.h
SK,solarWindGeothermal,technology,2016,732.9053,GW.h
YT,solarWindGeothermal,technology,2016,0.2628,GW.h
AB,solarWindGeothermal,technology,2017,4023.752,GW.h
BC,solarWindGeothermal,technology,2017,1810.819,GW.h
MB,solarWindGeothermal,technology,2017,898.7878,GW.h
NB,solarWindGeothermal,technology,2017,770.5742,GW.h
NL,solarWindGeothermal,technology,2017,185.6925,GW.h
NS,solarWindGeothermal,technology,2017,913.3581,GW.h
NT,solarWindGeothermal,technology,2017,6.6576,GW.h
NU,solarWindGeothermal,technology,2017,1.4892,GW.h
ON,solarWindGeothermal,technology,2017,13090.584,GW.h
PE,solarWindGeothermal,technology,2017,812.0776,GW.h
QC,solarWindGeothermal,technology,2017,9441.864,GW.h
SK,solarWindGeothermal,technology,2017,1151.545,GW.h
YT,solarWindGeothermal,technology,2017,0.2628,GW.h
AB,solarWindGeothermal,technology,2018,4845.438,GW.h
BC,solarWindGeothermal,technology,2018,1959.74,GW.h
MB,solarWindGeothermal,technology,2018,898.7878,GW.h
NB,solarWindGeothermal,technology,2018,770.5742,GW.h
NL,solarWindGeothermal,technology,2018,185.6925,GW.h
NS,solarWindGeothermal,technology,2018,913.3658,GW.h
NT,solarWindGeothermal,technology,2018,7.3584,GW.h
NU,solarWindGeothermal,technology,2018,5.3436,GW.h
ON,solarWindGeothermal,technology,2018,13765.105,GW.h
PE,solarWindGeothermal,technology,2018,812.0776,GW.h
QC,solarWindGeothermal,technology,2018,10412.19,GW.h
SK,solarWindGeothermal,technology,2018,1151.545,GW.h
YT,solarWindGeothermal,technology,2018,0.2628,GW.h
AB,solarWindGeothermal,technology,2019,5347.856,GW.h
BC,solarWindGeothermal,technology,2019,1959.742,GW.h
MB,solarWindGeothermal,technology,2019,898.7878,GW.h
NB,solarWindGeothermal,technology,2019,770.5742,GW.h
NL,solarWindGeothermal,technology,2019,185.6925,GW.h
NS,solarWindGeothermal,technology,2019,913.3625,GW.h
NT,solarWindGeothermal,technology,2019,7.3584,GW.h
NU,solarWindGeothermal,technology,2019,10.95,GW.h
ON,solarWindGeothermal,technology,2019,14421.301,GW.h
PE,solarWindGeothermal,technology,2019,812.0776,GW.h
QC,solarWindGeothermal,technology,2019,10902.75,GW.h
SK,solarWindGeothermal,technology,2019,1186.5858,GW.h
YT,solarWindGeothermal,technology,2019,0.258,GW.h
AB,solarWindGeothermal,technology,2020,6508.5472,GW.h
BC,solarWindGeothermal,technology,2020,1588.9299,GW.h
MB,solarWindGeothermal,technology,2020,883.3451,GW.h
NB,solarWindGeothermal,technology,2020,852.7456,GW.h
NL,solarWindGeothermal,technology,2020,185.5602,GW.h
NS,solarWindGeothermal,technology,2020,1108.7943,GW.h
NT,solarWindGeothermal,technology,2020,9.9016,GW.h
NU,solarWindGeothermal,technology,2020,13.0524,GW.h
ON,solarWindGeothermal,technology,2020,15036.534,GW.h
PE,solarWindGeothermal,technology,2020,917.1976,GW.h
QC,solarWindGeothermal,technology,2020,11121.75,GW.h
