province,sector,source,scenario,year,value,unit
MB,commercial,electricity,technology,2011,19.484,Petajoules
NB,commercial,electricity,technology,2011,11.844,Petajoules
NL,commercial,electricity,technology,2011,3.529,Petajoules
NS,commercial,electricity,technology,2011,11.282,Petajoules
NT,commercial,electricity,technology,2011,0.675,Petajoules
NU,commercial,electricity,technology,2011,0.1865,Petajoules
ON,commercial,electricity,technology,2011,159.973,Petajoules
PE,commercial,electricity,technology,2011,1.58,Petajoules
QC,commercial,electricity,technology,2011,74.372,Petajoules
SK,commercial,electricity,technology,2011,19.303,Petajoules
YT,commercial,electricity,technology,2011,0.607,Petajoules
all,commercial,electricity,technology,2012,412.1087,Petajoules
AB,commercial,electricity,technology,2012,60.782,Petajoules
BC,commercial,electricity,technology,2012,42.4788,Petajoules
MB,commercial,electricity,technology,2012,18.058,Petajoules
NB,commercial,electricity,technology,2012,11.501,Petajoules
NL,commercial,electricity,technology,2012,4.041,Petajoules
NS,commercial,electricity,technology,2012,11.926,Petajoules
NT,commercial,electricity,technology,2012,0.668,Petajoules
NU,commercial,electricity,technology,2012,0.1849,Petajoules
ON,commercial,electricity,technology,2012,150.534,Petajoules
PE,commercial,electricity,technology,2012,1.515,Petajoules
QC,commercial,electricity,technology,2012,89.109,Petajoules
SK,commercial,electricity,technology,2012,20.664,Petajoules
YT,commercial,electricity,technology,2012,0.647,Petajoules
all,commercial,electricity,technology,2013,419.4726,Petajoules
AB,commercial,electricity,technology,2013,58.659,Petajoules
BC,commercial,electricity,technology,2013,43.7606,Petajoules
MB,commercial,electricity,technology,2013,20.801,Petajoules
NB,commercial,electricity,technology,2013,10.214,Petajoules
NL,commercial,electricity,technology,2013,4.272,Petajoules
NS,commercial,electricity,technology,2013,9.874,Petajoules
NT,commercial,electricity,technology,2013,0.67,Petajoules
NU,commercial,electricity,technology,2013,0.184,Petajoules
ON,commercial,electricity,technology,2013,163.45,Petajoules
PE,commercial,electricity,technology,2013,1.805,Petajoules
QC,commercial,electricity,technology,2013,84.578,Petajoules
SK,commercial,electricity,technology,2013,20.56,Petajoules
YT,commercial,electricity,technology,2013,0.645,Petajoules
all,commercial,electricity,technology,2014,434.7677,Petajoules
AB,commercial,electricity,technology,2014,58.67,Petajoules
BC,commercial,electricity,technology,2014,43.6627,Petajoules
MB,commercial,electricity,technology,2014,23.37,Petajoules
NB,commercial,electricity,technology,2014,11.301,Petajoules
NL,commercial,electricity,technology,2014,4.56,Petajoules
NS,commercial,electricity,technology,2014,11.207,Petajoules
NT,commercial,electricity,technology,2014,0.672,Petajoules
NU,commercial,electricity,technology,2014,0.184,Petajoules
ON,commercial,electricity,technology,2014,169.865,Petajoules
PE,commercial,electricity,technology,2014,1.913,Petajoules
QC,commercial,electricity,technology,2014,87.347,Petajoules
SK,commercial,electricity,technology,2014,21.362,Petajoules
YT,commercial,electricity,technology,2014,0.654,Petajoules
all,commercial,electricity,technology,2015,440.095,Petajoules
AB,commercial,electricity,technology,2015,56.123,Petajoules
BC,commercial,electricity,technology,2015,46.41,Petajoules
MB,commercial,electricity,technology,2015,24.27,Petajoules
NB,commercial,electricity,technology,2015,10.84,Petajoules
NL,commercial,electricity,technology,2015,4.728,Petajoules
NS,commercial,electricity,technology,2015,12.006,Petajoules
NT,commercial,electricity,technology,2015,0.721,Petajoules
NU,commercial,electricity,technology,2015,0.201,Petajoules
ON,commercial,electricity,technology,2015,170.051,Petajoules
PE,commercial,electricity,technology,2015,2.13,Petajoules
QC,commercial,electricity,technology,2015,89.227,Petajoules
SK,commercial,electricity,technology,2015,22.692,Petajoules
YT,commercial,electricity,technology,2015,0.696,Petajoules
all,commercial,electricity,technology,2016,451.4939,Petajoules
AB,commercial,electricity,technology,2016,63.5739,Petajoules
BC,commercial,electricity,technology,2016,46.7642,Petajoules
MB,commercial,electricity,technology,2016,25.5511,Petajoules
NB,commercial,electricity,technology,2016,10.5449,Petajoules
NL,commercial,electricity,technology,2016,4.9172,Petajoules
NS,commercial,electricity,technology,2016,11.5823,Petajoules
NT,commercial,electricity,technology,2016,0.7682,Petajoules
NU,commercial,electricity,technology,2016,0.2005,Petajoules
ON,commercial,electricity,technology,2016,170.2754,Petajoules
PE,commercial,electricity,technology,2016,2.0898,Petajoules
QC,commercial,electricity,technology,2016,90.5668,Petajoules
SK,commercial,electricity,technology,2016,23.9785,Petajoules
YT,commercial,electricity,technology,2016,0.6811,Petajoules
all,commercial,electricity,technology,2017,464.8585,Petajoules
AB,commercial,electricity,technology,2017,67.9578,Petajoules
BC,commercial,electricity,technology,2017,47.6057,Petajoules
MB,commercial,electricity,technology,2017,26.7633,Petajoules
NB,commercial,electricity,technology,2017,10.8473,Petajoules
NL,commercial,electricity,technology,2017,4.8866,Petajoules
NS,commercial,electricity,technology,2017,11.862,Petajoules
NT,commercial,electricity,technology,2017,0.7631,Petajoules
NU,commercial,electricity,technology,2017,0.2087,Petajoules
ON,commercial,electricity,technology,2017,172.3848,Petajoules
PE,commercial,electricity,technology,2017,2.1465,Petajoules
QC,commercial,electricity,technology,2017,92.602,Petajoules
SK,commercial,electricity,technology,2017,26.1127,Petajoules
YT,commercial,electricity,technology,2017,0.718,Petajoules
all,commercial,electricity,technology,2018,471.8908,Petajoules
AB,commercial,electricity,technology,2018,69.6646,Petajoules
BC,commercial,electricity,technology,2018,48.027,Petajoules
MB,commercial,electricity,technology,2018,27.3345,Petajoules
NB,commercial,electricity,technology,2018,10.9244,Petajoules
NL,commercial,electricity,technology,2018,4.9157,Petajoules
NS,commercial,electricity,technology,2018,11.9385,Petajoules
NT,commercial,electricity,technology,2018,0.7616,Petajoules
NU,commercial,electricity,technology,2018,0.2145,Petajoules
ON,commercial,electricity,technology,2018,174.0965,Petajoules
PE,commercial,electricity,technology,2018,2.1632,Petajoules
QC,commercial,electricity,technology,2018,94.5326,Petajoules
SK,commercial,electricity,technology,2018,26.5881,Petajoules
YT,commercial,electricity,technology,2018,0.7296,Petajoules
all,commercial,electricity,technology,2019,495.1204,Petajoules
AB,commercial,electricity,technology,2019,73.5656,Petajoules
BC,commercial,electricity,technology,2019,52.8631,Petajoules
MB,commercial,electricity,technology,2019,26.9522,Petajoules
NB,commercial,electricity,technology,2019,11.9871,Petajoules
NL,commercial,electricity,technology,2019,4.9158,Petajoules
NS,commercial,electricity,technology,2019,12.0359,Petajoules
NT,commercial,electricity,technology,2019,0.7714,Petajoules
NU,commercial,electricity,technology,2019,0.2162,Petajoules
ON,commercial,electricity,technology,2019,185.0001,Petajoules
PE,commercial,electricity,technology,2019,2.1794,Petajoules
QC,commercial,electricity,technology,2019,99.7419,Petajoules
SK,commercial,electricity,technology,2019,24.1558,Petajoules
YT,commercial,electricity,technology,2019,0.7359,Petajoules
all,commercial,electricity,technology,2020,505.6316,Petajoules
AB,commercial,electricity,technology,2020,75.8937,Petajoules
BC,commercial,electricity,technology,2020,54.0039,Petajoules
MB,commercial,electricity,technology,2020,27.5069,Petajoules
NB,commercial,electricity,technology,2020,12.1664,Petajoules
NL,commercial,electricity,technology,2020,4.8907,Petajoules
NS,commercial,electricity,technology,2020,12.1307,Petajoules
NT,commercial,electricity,technology,2020,0.7755,Petajoules
NU,commercial,electricity,technology,2020,0.2175,Petajoules
ON,commercial,electricity,technology,2020,188.2405,Petajoules
PE,commercial,electricity,technology,2020,2.2119,Petajoules
QC,commercial,electricity,technology,2020,102.3401,Petajoules
SK,commercial,electricity,technology,2020,24.5129,Petajoules
YT,commercial,electricity,technology,2020,0.7409,Petajoules
all,commercial,electricity,technology,2021,514.7417,Petajoules
AB,commercial,electricity,technology,2021,77.4453,Petajoules
BC,commercial,electricity,technology,2021,55.2192,Petajoules
MB,commercial,electricity,technology,2021,28.0098,Petajoules
NB,commercial,electricity,technology,2021,12.297,Petajoules
NL,commercial,electricity,technology,2021,4.891,Petajoules
NS,commercial,electricity,technology,2021,12.1825,Petajoules
NT,commercial,electricity,technology,2021,0.7795,Petajoules
NU,commercial,electricity,technology,2021,0.219,Petajoules
ON,commercial,electricity,technology,2021,191.0903,Petajoules
PE,commercial,electricity,technology,2021,2.2436,Petajoules
QC,commercial,electricity,technology,2021,104.7539,Petajoules
SK,commercial,electricity,technology,2021,24.8599,Petajoules
YT,commercial,electricity,technology,2021,0.7507,Petajoules
all,commercial,electricity,technology,2022,521.5351,Petajoules
AB,commercial,electricity,technology,2022,78.2152,Petajoules
BC,commercial,electricity,technology,2022,56.1692,Petajoules
MB,commercial,electricity,technology,2022,28.3977,Petajoules
NB,commercial,electricity,technology,2022,12.3379,Petajoules
NL,commercial,electricity,technology,2022,4.9224,Petajoules
NS,commercial,electricity,technology,2022,12.196,Petajoules
NT,commercial,electricity,technology,2022,0.7837,Petajoules
NU,commercial,electricity,technology,2022,0.2202,Petajoules
ON,commercial,electricity,technology,2022,193.2384,Petajoules
PE,commercial,electricity,technology,2022,2.2758,Petajoules
QC,commercial,electricity,technology,2022,106.9791,Petajoules
SK,commercial,electricity,technology,2022,25.0404,Petajoules
YT,commercial,electricity,technology,2022,0.7591,Petajoules
all,commercial,electricity,technology,2023,527.4425,Petajoules
AB,commercial,electricity,technology,2023,78.9824,Petajoules
BC,commercial,electricity,technology,2023,56.937,Petajoules
MB,commercial,electricity,technology,2023,28.6919,Petajoules
NB,commercial,electricity,technology,2023,12.3051,Petajoules
NL,commercial,electricity,technology,2023,4.9744,Petajoules
NS,commercial,electricity,technology,2023,12.2003,Petajoules
NT,commercial,electricity,technology,2023,0.7879,Petajoules
NU,commercial,electricity,technology,2023,0.2214,Petajoules
ON,commercial,electricity,technology,2023,195.1343,Petajoules
PE,commercial,electricity,technology,2023,2.3052,Petajoules
QC,commercial,electricity,technology,2023,108.9081,Petajoules
SK,commercial,electricity,technology,2023,25.2267,Petajoules
YT,commercial,electricity,technology,2023,0.7678,Petajoules
all,commercial,electricity,technology,2024,533.7807,Petajoules
AB,commercial,electricity,technology,2024,80.1826,Petajoules
BC,commercial,electricity,technology,2024,57.7367,Petajoules
MB,commercial,electricity,technology,2024,28.9238,Petajoules
NB,commercial,electricity,technology,2024,12.3416,Petajoules
NL,commercial,electricity,technology,2024,5.0226,Petajoules
NS,commercial,electricity,technology,2024,12.2711,Petajoules
NT,commercial,electricity,technology,2024,0.7887,Petajoules
NU,commercial,electricity,technology,2024,0.2226,Petajoules
ON,commercial,electricity,technology,2024,196.8737,Petajoules
PE,commercial,electricity,technology,2024,2.3705,Petajoules
QC,commercial,electricity,technology,2024,110.8951,Petajoules
SK,commercial,electricity,technology,2024,25.3736,Petajoules
YT,commercial,electricity,technology,2024,0.7781,Petajoules
all,commercial,electricity,technology,2025,541.2441,Petajoules
AB,commercial,electricity,technology,2025,81.5594,Petajoules
BC,commercial,electricity,technology,2025,58.7383,Petajoules
MB,commercial,electricity,technology,2025,29.2527,Petajoules
NB,commercial,electricity,technology,2025,12.4283,Petajoules
NL,commercial,electricity,technology,2025,5.0692,Petajoules
NS,commercial,electricity,technology,2025,12.449,Petajoules
NT,commercial,electricity,technology,2025,0.7895,Petajoules
NU,commercial,electricity,technology,2025,0.2237,Petajoules
ON,commercial,electricity,technology,2025,199.0519,Petajoules
PE,commercial,electricity,technology,2025,2.4376,Petajoules
QC,commercial,electricity,technology,2025,112.8711,Petajoules
SK,commercial,electricity,technology,2025,25.5855,Petajoules
YT,commercial,electricity,technology,2025,0.7879,Petajoules
all,commercial,electricity,technology,2026,548.9255,Petajoules
AB,commercial,electricity,technology,2026,83.1374,Petajoules
BC,commercial,electricity,technology,2026,59.7636,Petajoules
MB,commercial,electricity,technology,2026,29.5124,Petajoules
NB,commercial,electricity,technology,2026,12.4932,Petajoules
NL,commercial,electricity,technology,2026,5.1147,Petajoules
NS,commercial,electricity,technology,2026,12.617,Petajoules
NT,commercial,electricity,technology,2026,0.7917,Petajoules
NU,commercial,electricity,technology,2026,0.2262,Petajoules
ON,commercial,electricity,technology,2026,201.2848,Petajoules
PE,commercial,electricity,technology,2026,2.4712,Petajoules
QC,commercial,electricity,technology,2026,114.8576,Petajoules
SK,commercial,electricity,technology,2026,25.8637,Petajoules
YT,commercial,electricity,technology,2026,0.792,Petajoules
all,commercial,electricity,technology,2027,556.761,Petajoules
AB,commercial,electricity,technology,2027,84.6524,Petajoules
BC,commercial,electricity,technology,2027,60.8043,Petajoules
MB,commercial,electricity,technology,2027,29.8448,Petajoules
NB,commercial,electricity,technology,2027,12.5556,Petajoules
NL,commercial,electricity,technology,2027,5.1306,Petajoules
NS,commercial,electricity,technology,2027,12.77,Petajoules
NT,commercial,electricity,technology,2027,0.7937,Petajoules
NU,commercial,electricity,technology,2027,0.2286,Petajoules
ON,commercial,electricity,technology,2027,203.5766,Petajoules
PE,commercial,electricity,technology,2027,2.4971,Petajoules
QC,commercial,electricity,technology,2027,116.8637,Petajoules
SK,commercial,electricity,technology,2027,26.2429,Petajoules
YT,commercial,electricity,technology,2027,0.8007,Petajoules
all,commercial,electricity,technology,2028,562.7591,Petajoules
AB,commercial,electricity,technology,2028,85.5044,Petajoules
BC,commercial,electricity,technology,2028,61.5297,Petajoules
MB,commercial,electricity,technology,2028,30.1045,Petajoules
NB,commercial,electricity,technology,2028,12.5752,Petajoules
NL,commercial,electricity,technology,2028,5.1429,Petajoules
NS,commercial,electricity,technology,2028,12.9065,Petajoules
NT,commercial,electricity,technology,2028,0.7954,Petajoules
NU,commercial,electricity,technology,2028,0.231,Petajoules
ON,commercial,electricity,technology,2028,205.4969,Petajoules
PE,commercial,electricity,technology,2028,2.5599,Petajoules
QC,commercial,electricity,technology,2028,118.7071,Petajoules
SK,commercial,electricity,technology,2028,26.4052,Petajoules
YT,commercial,electricity,technology,2028,0.8004,Petajoules
all,commercial,electricity,technology,2029,568.5171,Petajoules
AB,commercial,electricity,technology,2029,86.3302,Petajoules
BC,commercial,electricity,technology,2029,62.1989,Petajoules
MB,commercial,electricity,technology,2029,30.3091,Petajoules
NB,commercial,electricity,technology,2029,12.5976,Petajoules
NL,commercial,electricity,technology,2029,5.1581,Petajoules
NS,commercial,electricity,technology,2029,13.0272,Petajoules
NT,commercial,electricity,technology,2029,0.7968,Petajoules
NU,commercial,electricity,technology,2029,0.2334,Petajoules
ON,commercial,electricity,technology,2029,207.6021,Petajoules
PE,commercial,electricity,technology,2029,2.5984,Petajoules
QC,commercial,electricity,technology,2029,120.3932,Petajoules
SK,commercial,electricity,technology,2029,26.4682,Petajoules
YT,commercial,electricity,technology,2029,0.8039,Petajoules
all,commercial,electricity,technology,2030,575.6643,Petajoules
AB,commercial,electricity,technology,2030,87.6021,Petajoules
BC,commercial,electricity,technology,2030,63.1584,Petajoules
MB,commercial,electricity,technology,2030,30.5754,Petajoules
NB,commercial,electricity,technology,2030,12.66,Petajoules
NL,commercial,electricity,technology,2030,5.1748,Petajoules
NS,commercial,electricity,technology,2030,13.183,Petajoules
NT,commercial,electricity,technology,2030,0.7972,Petajoules
NU,commercial,electricity,technology,2030,0.2357,Petajoules
ON,commercial,electricity,technology,2030,210.0105,Petajoules
PE,commercial,electricity,technology,2030,2.624,Petajoules
QC,commercial,electricity,technology,2030,122.1412,Petajoules
SK,commercial,electricity,technology,2030,26.6944,Petajoules
YT,commercial,electricity,technology,2030,0.8076,Petajoules
all,commercial,electricity,technology,2031,583.9118,Petajoules
AB,commercial,electricity,technology,2031,88.9928,Petajoules
BC,commercial,electricity,technology,2031,64.2421,Petajoules
MB,commercial,electricity,technology,2031,30.8894,Petajoules
NB,commercial,electricity,technology,2031,12.7387,Petajoules
NL,commercial,electricity,technology,2031,5.1695,Petajoules
NS,commercial,electricity,technology,2031,13.285,Petajoules
NT,commercial,electricity,technology,2031,0.798,Petajoules
NU,commercial,electricity,technology,2031,0.2365,Petajoules
ON,commercial,electricity,technology,2031,213.0161,Petajoules
PE,commercial,electricity,technology,2031,2.6865,Petajoules
QC,commercial,electricity,technology,2031,124.0985,Petajoules
SK,commercial,electricity,technology,2031,26.9514,Petajoules
YT,commercial,electricity,technology,2031,0.8073,Petajoules
all,commercial,electricity,technology,2032,591.2423,Petajoules
AB,commercial,electricity,technology,2032,90.0214,Petajoules
BC,commercial,electricity,technology,2032,65.1185,Petajoules
MB,commercial,electricity,technology,2032,31.0954,Petajoules
NB,commercial,electricity,technology,2032,12.7612,Petajoules
NL,commercial,electricity,technology,2032,5.163,Petajoules
NS,commercial,electricity,technology,2032,13.3829,Petajoules
NT,commercial,electricity,technology,2032,0.7993,Petajoules
NU,commercial,electricity,technology,2032,0.2388,Petajoules
ON,commercial,electricity,technology,2032,215.9862,Petajoules
PE,commercial,electricity,technology,2032,2.7247,Petajoules
QC,commercial,electricity,technology,2032,126.0407,Petajoules
SK,commercial,electricity,technology,2032,27.0992,Petajoules
YT,commercial,electricity,technology,2032,0.811,Petajoules
all,commercial,electricity,technology,2033,600.1474,Petajoules
AB,commercial,electricity,technology,2033,91.4166,Petajoules
BC,commercial,electricity,technology,2033,66.1651,Petajoules
MB,commercial,electricity,technology,2033,31.4121,Petajoules
NB,commercial,electricity,technology,2033,12.8091,Petajoules
NL,commercial,electricity,technology,2033,5.1814,Petajoules
NS,commercial,electricity,technology,2033,13.5255,Petajoules
NT,commercial,electricity,technology,2033,0.8007,Petajoules
NU,commercial,electricity,technology,2033,0.2411,Petajoules
ON,commercial,electricity,technology,2033,219.5625,Petajoules
PE,commercial,electricity,technology,2033,2.7465,Petajoules
QC,commercial,electricity,technology,2033,128.1454,Petajoules
SK,commercial,electricity,technology,2033,27.3306,Petajoules
YT,commercial,electricity,technology,2033,0.8108,Petajoules
all,commercial,electricity,technology,2034,608.1088,Petajoules
AB,commercial,electricity,technology,2034,92.5788,Petajoules
BC,commercial,electricity,technology,2034,67.0834,Petajoules
MB,commercial,electricity,technology,2034,31.6793,Petajoules
NB,commercial,electricity,technology,2034,12.8179,Petajoules
NL,commercial,electricity,technology,2034,5.2246,Petajoules
NS,commercial,electricity,technology,2034,13.6285,Petajoules
NT,commercial,electricity,technology,2034,0.8019,Petajoules
NU,commercial,electricity,technology,2034,0.2464,Petajoules
ON,commercial,electricity,technology,2034,222.9978,Petajoules
PE,commercial,electricity,technology,2034,2.7846,Petajoules
QC,commercial,electricity,technology,2034,130.0138,Petajoules
SK,commercial,electricity,technology,2034,27.4413,Petajoules
YT,commercial,electricity,technology,2034,0.8105,Petajoules
all,commercial,electricity,technology,2035,616.1966,Petajoules
AB,commercial,electricity,technology,2035,93.9421,Petajoules
BC,commercial,electricity,technology,2035,68.0169,Petajoules
MB,commercial,electricity,technology,2035,31.9386,Petajoules
NB,commercial,electricity,technology,2035,12.8013,Petajoules
NL,commercial,electricity,technology,2035,5.2918,Petajoules
NS,commercial,electricity,technology,2035,13.724,Petajoules
NT,commercial,electricity,technology,2035,0.803,Petajoules
NU,commercial,electricity,technology,2035,0.2514,Petajoules
ON,commercial,electricity,technology,2035,226.512,Petajoules
PE,commercial,electricity,technology,2035,2.8034,Petajoules
QC,commercial,electricity,technology,2035,131.7925,Petajoules
SK,commercial,electricity,technology,2035,27.5057,Petajoules
YT,commercial,electricity,technology,2035,0.8139,Petajoules
all,commercial,electricity,technology,2036,624.9614,Petajoules
AB,commercial,electricity,technology,2036,95.758,Petajoules
BC,commercial,electricity,technology,2036,69.078,Petajoules
MB,commercial,electricity,technology,2036,32.2025,Petajoules
NB,commercial,electricity,technology,2036,12.8159,Petajoules
NL,commercial,electricity,technology,2036,5.3589,Petajoules
NS,commercial,electricity,technology,2036,13.8614,Petajoules
NT,commercial,electricity,technology,2036,0.8041,Petajoules
NU,commercial,electricity,technology,2036,0.2543,Petajoules
ON,commercial,electricity,technology,2036,230.2433,Petajoules
PE,commercial,electricity,technology,2036,2.8628,Petajoules
QC,commercial,electricity,technology,2036,133.215,Petajoules
SK,commercial,electricity,technology,2036,27.6938,Petajoules
YT,commercial,electricity,technology,2036,0.8134,Petajoules
all,commercial,electricity,technology,2037,632.2973,Petajoules
AB,commercial,electricity,technology,2037,97.2838,Petajoules
BC,commercial,electricity,technology,2037,70.0031,Petajoules
MB,commercial,electricity,technology,2037,32.4816,Petajoules
NB,commercial,electricity,technology,2037,12.7952,Petajoules
NL,commercial,electricity,technology,2037,5.3843,Petajoules
NS,commercial,electricity,technology,2037,13.9074,Petajoules
NT,commercial,electricity,technology,2037,0.8051,Petajoules
NU,commercial,electricity,technology,2037,0.2588,Petajoules
ON,commercial,electricity,technology,2037,233.4933,Petajoules
PE,commercial,electricity,technology,2037,2.9006,Petajoules
QC,commercial,electricity,technology,2037,134.3934,Petajoules
SK,commercial,electricity,technology,2037,27.7778,Petajoules
YT,commercial,electricity,technology,2037,0.8129,Petajoules
all,commercial,electricity,technology,2038,639.7626,Petajoules
AB,commercial,electricity,technology,2038,98.8196,Petajoules
BC,commercial,electricity,technology,2038,70.9325,Petajoules
MB,commercial,electricity,technology,2038,32.7218,Petajoules
NB,commercial,electricity,technology,2038,12.7795,Petajoules
NL,commercial,electricity,technology,2038,5.4141,Petajoules
NS,commercial,electricity,technology,2038,13.9978,Petajoules
NT,commercial,electricity,technology,2038,0.8061,Petajoules
NU,commercial,electricity,technology,2038,0.2631,Petajoules
ON,commercial,electricity,technology,2038,236.7517,Petajoules
PE,commercial,electricity,technology,2038,2.9173,Petajoules
QC,commercial,electricity,technology,2038,135.5914,Petajoules
SK,commercial,electricity,technology,2038,27.9515,Petajoules
YT,commercial,electricity,technology,2038,0.8162,Petajoules
all,commercial,electricity,technology,2039,646.9858,Petajoules
AB,commercial,electricity,technology,2039,100.3351,Petajoules
BC,commercial,electricity,technology,2039,71.7929,Petajoules
MB,commercial,electricity,technology,2039,32.9039,Petajoules
NB,commercial,electricity,technology,2039,12.7604,Petajoules
NL,commercial,electricity,technology,2039,5.4476,Petajoules
NS,commercial,electricity,technology,2039,14.0868,Petajoules
NT,commercial,electricity,technology,2039,0.807,Petajoules
NU,commercial,electricity,technology,2039,0.2672,Petajoules
ON,commercial,electricity,technology,2039,239.9653,Petajoules
PE,commercial,electricity,technology,2039,2.9559,Petajoules
QC,commercial,electricity,technology,2039,136.7694,Petajoules
SK,commercial,electricity,technology,2039,28.0791,Petajoules
YT,commercial,electricity,technology,2039,0.8152,Petajoules
all,commercial,electricity,technology,2040,653.9552,Petajoules
AB,commercial,electricity,technology,2040,101.7866,Petajoules
BC,commercial,electricity,technology,2040,72.5646,Petajoules
MB,commercial,electricity,technology,2040,33.1237,Petajoules
NB,commercial,electricity,technology,2040,12.7301,Petajoules
NL,commercial,electricity,technology,2040,5.4631,Petajoules
NS,commercial,electricity,technology,2040,14.129,Petajoules
NT,commercial,electricity,technology,2040,0.8079,Petajoules
NU,commercial,electricity,technology,2040,0.2696,Petajoules
ON,commercial,electricity,technology,2040,243.1624,Petajoules
PE,commercial,electricity,technology,2040,2.9716,Petajoules
QC,commercial,electricity,technology,2040,137.9038,Petajoules
SK,commercial,electricity,technology,2040,28.224,Petajoules
YT,commercial,electricity,technology,2040,0.8188,Petajoules
all,commercial,oilProducts,reference,2005,230.2325,Petajoules
AB,commercial,oilProducts,reference,2005,74.6604,Petajoules
BC,commercial,oilProducts,reference,2005,11.7373,Petajoules
MB,commercial,oilProducts,reference,2005,2.841,Petajoules
NB,commercial,oilProducts,reference,2005,9.762,Petajoules
NL,commercial,oilProducts,reference,2005,6.2703,Petajoules
NS,commercial,oilProducts,reference,2005,16.0731,Petajoules
NT,commercial,oilProducts,reference,2005,0.8038,Petajoules
NU,commercial,oilProducts,reference,2005,0.1233,Petajoules
ON,commercial,oilProducts,reference,2005,62.6361,Petajoules
PE,commercial,oilProducts,reference,2005,1.7356,Petajoules
QC,commercial,oilProducts,reference,2005,39.625,Petajoules
SK,commercial,oilProducts,reference,2005,3.5604,Petajoules
YT,commercial,oilProducts,reference,2005,0.4042,Petajoules
all,commercial,oilProducts,reference,2006,212.3156,Petajoules
AB,commercial,oilProducts,reference,2006,86.9202,Petajoules
BC,commercial,oilProducts,reference,2006,7.4841,Petajoules
MB,commercial,oilProducts,reference,2006,2.7554,Petajoules
NB,commercial,oilProducts,reference,2006,9.9542,Petajoules
NL,commercial,oilProducts,reference,2006,4.0691,Petajoules
NS,commercial,oilProducts,reference,2006,12.7905,Petajoules
NT,commercial,oilProducts,reference,2006,0.6333,Petajoules
NU,commercial,oilProducts,reference,2006,0.1231,Petajoules
ON,commercial,oilProducts,reference,2006,47.1985,Petajoules
PE,commercial,oilProducts,reference,2006,1.3817,Petajoules
QC,commercial,oilProducts,reference,2006,35.1504,Petajoules
SK,commercial,oilProducts,reference,2006,3.1458,Petajoules
YT,commercial,oilProducts,reference,2006,0.7093,Petajoules
all,commercial,oilProducts,reference,2007,213.7714,Petajoules
AB,commercial,oilProducts,reference,2007,90.943,Petajoules
BC,commercial,oilProducts,reference,2007,6.8728,Petajoules
MB,commercial,oilProducts,reference,2007,3.7696,Petajoules
NB,commercial,oilProducts,reference,2007,9.1678,Petajoules
NL,commercial,oilProducts,reference,2007,4.7193,Petajoules
NS,commercial,oilProducts,reference,2007,14.0532,Petajoules
NT,commercial,oilProducts,reference,2007,1.0272,Petajoules
NU,commercial,oilProducts,reference,2007,0.1228,Petajoules
ON,commercial,oilProducts,reference,2007,46.1404,Petajoules
PE,commercial,oilProducts,reference,2007,1.1193,Petajoules
QC,commercial,oilProducts,reference,2007,31.7343,Petajoules
SK,commercial,oilProducts,reference,2007,3.3037,Petajoules
YT,commercial,oilProducts,reference,2007,0.798,Petajoules
all,commercial,oilProducts,reference,2008,209.4482,Petajoules
AB,commercial,oilProducts,reference,2008,96.2589,Petajoules
BC,commercial,oilProducts,reference,2008,6.7133,Petajoules
MB,commercial,oilProducts,reference,2008,4.038,Petajoules
NB,commercial,oilProducts,reference,2008,8.3694,Petajoules
NL,commercial,oilProducts,reference,2008,4.133,Petajoules
NS,commercial,oilProducts,reference,2008,11.3086,Petajoules
NT,commercial,oilProducts,reference,2008,0.2749,Petajoules
NU,commercial,oilProducts,reference,2008,0.1225,Petajoules
ON,commercial,oilProducts,reference,2008,45.0883,Petajoules
PE,commercial,oilProducts,reference,2008,0.9315,Petajoules
QC,commercial,oilProducts,reference,2008,28.5224,Petajoules
SK,commercial,oilProducts,reference,2008,2.8153,Petajoules
YT,commercial,oilProducts,reference,2008,0.8721,Petajoules
all,commercial,oilProducts,reference,2009,196.0999,Petajoules
AB,commercial,oilProducts,reference,2009,95.2615,Petajoules
BC,commercial,oilProducts,reference,2009,7.3939,Petajoules
MB,commercial,oilProducts,reference,2009,2.522,Petajoules
NB,commercial,oilProducts,reference,2009,6.019,Petajoules
NL,commercial,oilProducts,reference,2009,3.6711,Petajoules
NS,commercial,oilProducts,reference,2009,10.2293,Petajoules
NT,commercial,oilProducts,reference,2009,0.3623,Petajoules
NU,commercial,oilProducts,reference,2009,0.1223,Petajoules
ON,commercial,oilProducts,reference,2009,41.4329,Petajoules
PE,commercial,oilProducts,reference,2009,0.7788,Petajoules
QC,commercial,oilProducts,reference,2009,23.7482,Petajoules
SK,commercial,oilProducts,reference,2009,3.791,Petajoules
YT,commercial,oilProducts,reference,2009,0.7676,Petajoules
all,commercial,oilProducts,reference,2010,217.8146,Petajoules
AB,commercial,oilProducts,reference,2010,103.1951,Petajoules
BC,commercial,oilProducts,reference,2010,10.2778,Petajoules
MB,commercial,oilProducts,reference,2010,7.8829,Petajoules
NB,commercial,oilProducts,reference,2010,9.4693,Petajoules
NL,commercial,oilProducts,reference,2010,5.311,Petajoules
NS,commercial,oilProducts,reference,2010,8.0658,Petajoules
NT,commercial,oilProducts,reference,2010,0.5041,Petajoules
NU,commercial,oilProducts,reference,2010,0.122,Petajoules
ON,commercial,oilProducts,reference,2010,43.8385,Petajoules
PE,commercial,oilProducts,reference,2010,0.7005,Petajoules
